actor_modal_goal_diversity,actor_pairwise_goal_js_mean,actor_pairwise_goal_js_p95,arm,continuation_all_mean,continuation_factual_mean,continuation_nonmatching_mean,goal_queries,jobs,reward_all_mean,reward_factual_mean,reward_factual_minus_nonmatching,reward_goal_range_mean,reward_goal_std_mean,reward_goal_top1_accuracy,reward_nonmatching_event_rate,reward_nonmatching_mean,reward_slowvalue_within_state_correlation,reward_value_within_state_correlation,reward_value_within_state_slope,scope,slowvalue_all_mean,slowvalue_factual_mean,slowvalue_nonmatching_mean,slowvalue_query_over_threshold_rate,state_kind,states,step,stop_factual_mean,stop_factual_minus_nonmatching,stop_goal_top1_accuracy,stop_nonmatching_mean,value_all_goals_above_factual_return_state_rate,value_all_goals_over_threshold_state_rate,value_all_mean,value_factual_bias_vs_realized,value_factual_mae_vs_realized,value_factual_mean,value_factual_minus_nonmatching,value_goal_range_mean,value_goal_relative_range_mean,value_goal_std_mean,value_goal_top1_accuracy,value_max_across_goals_mean,value_min_across_goals_mean,value_nonmatching_mean,value_query_above_factual_return_rate,value_query_over_threshold_rate,value_slowvalue_within_state_correlation
0.28777146201270104,0.19582447747758502,0.39681682728228024,current_old_50_50,0.9522754748662313,0.9538453022638956,0.9519615968068441,584.0,3,0.014124468007745842,0.011936803207693933,-0.0026251986128045246,0.029120155357910942,0.010252236956148408,0.16097813238770686,0.00261437908496732,0.014562001820498457,0.18923699300860805,0.18943242734980795,5.723005151148982,all_slots,1.4791798790295918,1.619267721970876,1.4511623779932659,0.6614583333333334,episode_initial,97.33333333333333,600000,0.043400620110332966,-0.0018837926909327507,0.30656376025587534,0.04528441280126572,0.8049428104575164,0.3398692810457516,1.5110315879185994,1.3976645469665527,1.44845312833786,1.6531183123588562,0.17050403356552124,2.1828253666559854,1.4655433495839436,0.7081887423992157,0.23383395911556112,3.026409943898519,0.8435844083627065,1.482614278793335,0.921875,0.6598583877995643,0.999245460166352
0.186708089668616,0.01946323624913453,0.10250398555497875,current_old_50_50,0.19492136655996242,0.13552074584489068,0.20680148402849832,200.0,3,0.24639258161187172,0.25954701254765195,0.01578531414270401,0.08659017086029053,0.03145669586956501,0.06842105263157895,0.2556578947368421,0.2437616984049479,0.20384744217492354,0.20260840259361035,2.4167731139002657,all_slots,1.6972982287406921,1.8623931010564168,1.6642793814341228,0.6139558966861599,goal_completion,33.333333333333336,600000,0.8640710711479187,0.07147568464279175,0.2239766081871345,0.792595386505127,0.6170321637426901,0.4818713450292398,1.693177839120229,1.077470616127054,1.182993307709694,1.8615027070045471,0.20198982954025269,1.1931139826774597,0.6567567984263102,0.3997458964586258,0.20818713450292395,2.520984172821045,1.3278702100118,1.6595128774642944,0.6856176900584795,0.6068226120857699,0.9969718885236657
0.19628050374241704,0.040447946237122,0.26537131700833266,current_old_50_50,0.988897979259491,0.9933286905288696,0.988011876742045,37118.0,3,0.0002723363204495399,0.00022867693496664288,-5.2391289803684536e-05,0.0005365624789798554,0.00019010799708970202,0.23702828766551276,4.565428294241853e-05,0.0002810682247703274,0.030347573447361012,0.031213616278576804,8.305302596873213,all_slots,1.8399154742558796,2.11858336130778,1.784181833267212,0.7365395052578609,ordinary,6186.333333333333,600000,0.0040429771567384405,-0.005277442124982675,0.13432995330173564,0.009320419281721115,0.9725950321987762,0.5834181073966979,1.8594121138254802,2.0635645389556885,2.0698408683141074,2.13624370098114,0.3321978648503621,1.375987599293391,0.7120897869269053,0.4527608702580134,0.26125496404539533,2.756374637285868,1.3803869883219402,1.804045836130778,0.9795663083884428,0.7361351128911716,0.9961719709805149
,,,current_old_50_50,,,,0.0,3,,,,,,,,,,,,all_slots,,,,,physical_terminal,0.0,600000,,,,,,,,,,,,,,,,,,,,,
0.29361124280183687,0.05919513273551053,0.3970179575087284,current_old_50_50,0.9854662617047628,0.988701065381368,0.9843879739443461,24878.666666666668,3,0.0015954092523315921,0.0016892348843005796,0.0001251007051905617,0.0009418146413130065,0.00038738042834059644,0.2655259718514263,0.0014171305316741326,0.0015641341791100178,0.028972424207159033,0.02916181016094485,3.0892852109255085,trained,1.8780330022176106,2.1167768637339273,1.7984517018000286,0.7320925931892676,all,6219.666666666667,600000,0.008682584700485071,-0.004331483195225398,0.20543811610192705,0.013014067895710468,0.9705195628307499,0.582939894269904,1.8942852020263672,2.0577230056126914,2.0645955006281533,2.1343385775883994,0.3200709819793701,1.374519278605779,0.6694161097208658,0.5389932642380396,0.2637835988162445,2.754777510960897,1.3802582025527954,1.814267595609029,0.9782871223910868,0.7313283446613976,0.9967557243742232
0.4299210819079405,0.28157666336867787,0.5416136126879133,current_old_50_50,0.9562135537465414,0.9538453022638956,0.9570029576619467,389.3333333333333,3,0.012732340954244137,0.011936803207693933,-0.001060717617898869,0.02869527864580353,0.011801865926827304,0.19170664719788624,0.002178649237472767,0.012997520825592801,0.21571216035132892,0.21564439643916003,7.028299406987659,trained,1.5789849559466045,1.619267721970876,1.5655572613080342,0.6615093954248367,episode_initial,97.33333333333333,600000,0.043400620110332966,0.003141490432123343,0.3264497288277013,0.040259129678209625,0.8049428104575164,0.3398692810457516,1.609971861044566,1.3976645469665527,1.44845312833786,1.6531183123588562,0.0575286348660787,2.1828253666559854,1.3649818897247314,0.8443608482678732,0.23383395911556112,3.026409943898519,0.8435844083627065,1.5955896774927776,0.9148284313725489,0.66156045751634,0.9993960282671002
0.280062134502924,0.029320386877864774,0.15555417422747675,current_old_50_50,0.218803937236468,0.13552074584489068,0.24656499177217484,133.33333333333334,3,0.23737119138240814,0.25954701254765195,0.029567763830224674,0.08488757411638896,0.0348711796104908,0.13274853801169592,0.23790204678362573,0.22997924871742725,0.25387931152649396,0.2543824529691872,3.757418366966696,trained,1.7450549006462097,1.8623931010564168,1.705942412217458,0.619234283625731,goal_completion,33.333333333333336,600000,0.8640710711479187,0.11134571830431621,0.4156798245614035,0.7527253528436025,0.6170321637426901,0.4818713450292398,1.7407206495602925,1.077470616127054,1.182993307709694,1.8615027070045471,0.16104276974995932,1.1930310527483623,0.6208953559398651,0.47492923339207965,0.20818713450292395,2.520984172821045,1.3279531399408977,1.7004599372545879,0.6935215643274854,0.611312134502924,0.9975982396102089
0.29368085717281894,0.0593486091331638,0.3973840708906285,current_old_50_50,0.989592452843984,0.9933286905288696,0.988347053527832,24745.333333333332,3,0.00024244542904246677,0.00022867693496664288,-1.8357990484219044e-05,0.0005257834939887592,0.00021676778760593152,0.26630307150309235,3.804523578534878e-05,0.0002470349254508619,0.034566220174834884,0.03546383243386279,9.448680507549147,trained,1.8788545529047649,2.11858336130778,1.7989449898401897,0.7327199691597789,ordinary,6186.333333333333,600000,0.0040429771567384405,-0.005002000291521351,0.20431381633753956,0.009044977448259791,0.9725950321987762,0.5834181073966979,1.8952244520187378,2.0635645389556885,2.0698408683141074,2.13624370098114,0.3213590780893962,1.3758410414059956,0.6698325177033743,0.5394620150327682,0.26421529560252976,2.7563279072443643,1.3804869254430134,1.814884622891744,0.9799696538515011,0.7319880469229177,0.9967542689907513
,,,current_old_50_50,,,,0.0,3,,,,,,,,,,,,trained,,,,,physical_terminal,0.0,600000,,,,,,,,,,,,,,,,,,,,,
0.19730689322772674,0.02594842276210671,0.15926819922866808,current_old_50_50,0.9877028465270996,0.9899811744689941,0.9872472484906515,37318.0,3,0.0016602819790326369,0.0016431004187325016,-2.0617784078543384e-05,0.0015122911039118965,0.000547730650093096,0.2089527537287289,0.0015612702063498589,0.0016637182028110449,0.046015367731200456,0.04694198062980474,0.4784588780641474,all_slots,1.1003950635592143,1.1253643830617268,1.0954011678695679,0.6436965035480576,all,6219.666666666667,800000,0.00724798704807957,-0.002741266507655382,0.12156455106585397,0.009989253555734953,0.9789102690225903,0.5784194557972024,1.1123339732487996,1.0549158453941345,1.0584919651349385,1.1315315167109172,0.023037056128184002,0.3728983824451764,0.3521760453780492,0.12164127702514331,0.22752418681615028,1.3130237261454265,0.9401253461837769,1.1084944605827332,0.9857442839728794,0.6466461425820446,0.9966574835297889
0.1875021728549576,0.03069832391543169,0.20229597461744442,current_old_50_50,0.9502135316530863,0.9551867246627808,0.9492189288139343,584.0,3,0.020476951486974333,0.011237304213864263,-0.011087575917675471,0.05876619454162816,0.020973177005847294,0.18550531914893617,0.01405924071756362,0.022324880284334842,0.13653736278718023,0.13911064779999405,0.6613449195739382,all_slots,1.0244691173235576,1.0103960831960042,1.027283747990926,0.5408127346683355,episode_initial,97.33333333333333,800000,0.04202017995218436,-0.005996498589714368,0.2885551383674037,0.04801667854189873,0.7811630858016966,0.1719510499235155,1.0225153764088948,0.7598878542582194,0.7904019753138224,1.0153417189915974,-0.008608341217041016,1.1395046909650166,1.30169673760732,0.3696148196856181,0.24989570296203586,1.6206064224243164,0.48110180099805194,1.0239500602086384,0.9203815243591528,0.5304235908311316,0.9984635317436809
0.2037524366471735,0.029348703416964217,0.11776387418011197,current_old_50_50,0.3317183305819829,0.23526053130626678,0.35100988547007245,200.0,3,0.22724068506310383,0.2530186306685209,0.030933496542274952,0.10358172530929248,0.03878610488027334,0.16783625730994153,0.22638888888888886,0.22208513412624598,0.09861645054673955,0.0940621851133338,0.17718526937758564,all_slots,1.473881483078003,1.4219557046890259,1.4842666387557983,0.7052083333333333,goal_completion,33.333333333333336,800000,0.7640308737754822,0.11605979998906453,0.37028508771929824,0.6479710737864176,0.7243055555555555,0.5951388888888889,1.4993284940719604,0.6522779017686844,0.7037608126799265,1.436310052871704,-0.07562196254730225,0.4764593839645386,0.3553084234396617,0.1523749977350235,0.20818713450292395,1.7681406736373901,1.2916814883550007,1.5119320154190063,0.8032407407407408,0.7291666666666666,0.9912986267605216
0.19727759922430713,0.02593817799996175,0.15942906308465252,current_old_50_50,0.9912141561508179,0.9940452973047892,0.9906478524208069,37118.0,3,0.0003515453175471824,0.00020199869065133194,-0.00017945594951621993,0.000997136339719873,0.00035563840917044825,0.20916199292948537,0.00022763696961194762,0.0003814546425928711,0.05483678942619823,0.05589941254856315,2.3216252575430762,all_slots,1.0980807542800903,1.123582402865092,1.092980404694875,0.6432471941262402,ordinary,6186.333333333333,800000,0.003172706773815056,-0.003406581973346571,0.12015809522830273,0.006579288747161627,0.980250024640399,0.5781818045057053,1.1099724968274434,1.057054042816162,1.0603714386622112,1.1297332644462585,0.023713032404581707,0.3724079256256421,0.35228366156419116,0.12149826933940251,0.22776676112778593,1.3103200991948445,0.9379122257232666,1.1060202320416768,0.9867316137089602,0.6461044329456251,0.9967338043178162
,,,current_old_50_50,,,,0.0,3,,,,,,,,,,,,all_slots,,,,,physical_terminal,0.0,800000,,,,,,,,,,,,,,,,,,,,,
0.2954252624601801,0.03917030471740412,0.2435791064353916,current_old_50_50,0.9888102213541666,0.9899811744689941,0.9884198506673177,24878.666666666668,3,0.0015397413008031435,0.0016431004187325016,0.00013781214268722883,0.0014921136122817795,0.0006144158445143452,0.2471681040647973,0.001424826855812824,0.001505288275438943,0.05949225527665993,0.06091069674879618,0.6798647606568703,trained,1.0954066117604573,1.1253643830617268,1.0854206879933674,0.6399660762306619,all,6219.666666666667,800000,0.00724798704807957,-0.001656578853726387,0.14005948351473724,0.008904565901805958,0.9789102690225903,0.5785229844160829,1.1057966947555542,1.0549158453941345,1.0584919651349385,1.1315315167109172,0.034313042958577476,0.37256917357444763,0.3410369008779526,0.14292658492922783,0.23144945495017707,1.3128065665562947,0.9402374227841696,1.0972184737523396,0.9858375251934556,0.6426950566854724,0.9973579247019361
0.28036673445974136,0.04416982886873921,0.3014291889114038,current_old_50_50,0.9560248653093973,0.9551867246627808,0.9563042124112447,389.3333333333333,3,0.017219698599850137,0.011237304213864263,-0.007976527493156027,0.05855422170134261,0.024316814951210592,0.24564125295508274,0.013442729337597922,0.01921383186224072,0.15563544311294997,0.15916096695291504,-1.0761358948437447,trained,1.0241273442904155,1.0103960831960042,1.0287044048309326,0.5377305399109998,episode_initial,97.33333333333333,800000,0.04202017995218436,0.0010546731452147167,0.29891531080517314,0.04096550680696964,0.7811630858016966,0.1719510499235155,1.025743345419566,0.7598878542582194,0.7904019753138224,1.0153417189915974,-0.013868788878122965,1.1395046909650166,1.2216578722000122,0.4350954492886861,0.24989570296203586,1.6206064224243164,0.48110180099805194,1.0292105078697205,0.9080990995689056,0.5305351307189542,0.9989005152027487
0.30562865497076025,0.043302323253715615,0.18143202176043374,current_old_50_50,0.36991631736358005,0.23526053130626678,0.41480158269405365,133.33333333333334,3,0.21472234216829142,0.2530186306685209,0.05106171282629172,0.10108371761937936,0.04132567470272382,0.5001096491228071,0.20155945419103313,0.20195691799744964,0.14856496810773145,0.145260067067552,0.33170355378582544,trained,1.4729030132293701,1.4219557046890259,1.4898854494094849,0.7071180555555555,goal_completion,33.333333333333336,800000,0.7640308737754822,0.18001823127269745,0.6199926900584796,0.5840126425027847,0.7243055555555555,0.5951388888888889,1.4952246745427449,0.6522779017686844,0.7037608126799265,1.436310052871704,-0.0785528024037679,0.4742520848910014,0.3527543544769287,0.17970752467711767,0.20818713450292395,1.7659333944320679,1.2916814883550007,1.514862855275472,0.8104166666666667,0.7347222222222222,0.9927032924680358
0.29537844523604634,0.039161703662104946,0.24399847925805673,current_old_50_50,0.9921158154805502,0.9940452973047892,0.9914726217587789,24745.333333333332,3,0.00029414999410922366,0.00020199869065133194,-0.00012286841410968918,0.000990995675844412,0.00041081027696539724,0.24565767527965754,0.00021488473045014857,0.0003248671071863403,0.0655909817429887,0.06706241060572363,1.4466831083029656,trained,1.0930762887001038,1.123582402865092,1.082907537619273,0.6394886164705497,ordinary,6186.333333333333,800000,0.003172706773815056,-0.0026711657410487533,0.13745539024247042,0.005843872514863809,0.980250024640399,0.5782859001998649,1.1034278472264607,1.057054042816162,1.0603714386622112,1.1297332644462585,0.03507395585378011,0.37209105243285495,0.341089869538943,0.1427555705110232,0.2317172756963575,1.3101159731547039,0.9380249579747518,1.0946593085924785,0.9867898806834313,0.6421074783954822,0.9974292537125403
,,,current_old_50_50,,,,0.0,3,,,,,,,,,,,,trained,,,,,physical_terminal,0.0,800000,,,,,,,,,,,,,,,,,,,,,
0.24603661518608902,2.707587562256161e-07,4.3427988684337975e-07,fifo_100k,0.5288299918174744,0.5288296143213908,0.5288300315539042,37318.0,3,0.0,0.0,0.0,0.0,0.0,0.19535388715442936,0.0,0.0,,,,all_slots,0.0,0.0,0.0,0.0,all,6219.666666666667,0,0.46957754095395404,4.669030507405599e-07,0.14056542926317764,0.4695770740509033,0.0,0.0,0.0,-0.07661565641562144,0.07661565641562144,0.0,0.0,0.0,0.0,0.0,0.19535388715442936,0.0,0.0,0.0,0.0,0.0,
0.268867623881704,3.792773961526075e-07,6.022064865165779e-07,fifo_100k,0.5072299838066101,0.5099020103613535,0.5066956281661987,584.0,3,0.0,0.0,0.0,0.0,0.0,0.32916145181476847,0.0,0.0,,,,all_slots,0.0,0.0,0.0,0.0,episode_initial,97.33333333333333,0,0.48856213688850403,-0.0032160580158233643,0.12436118064246976,0.4917781949043274,0.0,0.0,0.0,-0.25545384486516315,0.25545384486516315,0.0,0.0,0.0,0.0,0.0,0.32916145181476847,0.0,0.0,0.0,0.0,0.0,
0.22331262183235867,2.57791632784033e-07,3.82220874525876e-07,fifo_100k,0.5288591384887695,0.5278612772623698,0.529058704773585,200.0,3,0.0,0.0,0.0,0.0,0.0,0.48479532163742683,0.0,0.0,,,,all_slots,0.0,0.0,0.0,0.0,goal_completion,33.333333333333336,0,0.4705487787723541,0.0012009938557942708,0.12328216374269006,0.4693477849165599,0.0,0.0,0.0,-0.7840322454770406,0.7840322454770406,0.0,0.0,0.0,0.0,0.0,0.48479532163742683,0.0,0.0,0.0,0.0,0.0,
0.24617307639395425,2.7084865962757595e-07,4.343835472994256e-07,fifo_100k,0.5288093984127045,0.5288129150867462,0.5288087328275045,37118.0,3,0.0,0.0,0.0,0.0,0.0,0.193792869206469,0.0,0.0,,,,all_slots,0.0,0.0,0.0,0.0,ordinary,6186.333333333333,0,0.4695942898591359,-4.202127456665039e-06,0.14066675305922258,0.4695984919865926,0.0,0.0,0.0,-0.07267926385005315,0.07267926385005315,0.0,0.0,0.0,0.0,0.0,0.193792869206469,0.0,0.0,0.0,0.0,0.0,
,,,fifo_100k,,,,0.0,3,,,,,,,,,,,,all_slots,,,,,physical_terminal,0.0,0,,,,,,,,,,,,,,,,,,,,,
0.3439355930345409,2.6726920499343694e-07,4.5560283749391084e-07,fifo_100k,0.5297763446966807,0.5288296143213908,0.5300918718179067,24878.666666666668,3,0.0,0.0,0.0,0.0,0.0,0.19535388715442936,0.0,0.0,,,,trained,0.0,0.0,0.0,0.0,all,6219.666666666667,0,0.46957754095395404,0.00126609206199646,0.2737207115885907,0.4683114488919576,0.0,0.0,0.0,-0.07661565641562144,0.07661565641562144,0.0,0.0,0.0,0.0,0.0,0.19535388715442936,0.0,0.0,0.0,0.0,0.0,
0.3698709758726186,3.6983834658765284e-07,6.27523058874763e-07,fifo_100k,0.5092908839384714,0.5099020103613535,0.5090871651967367,389.3333333333333,3,0.0,0.0,0.0,0.0,0.0,0.32916145181476847,0.0,0.0,,,,trained,0.0,0.0,0.0,0.0,episode_initial,97.33333333333333,0,0.48856213688850403,-0.0008172790209452311,0.2435075093867334,0.4893794159094493,0.0,0.0,0.0,-0.25545384486516315,0.25545384486516315,0.0,0.0,0.0,0.0,0.0,0.32916145181476847,0.0,0.0,0.0,0.0,0.0,
0.31981907894736844,2.4007045105109673e-07,4.0078091706037186e-07,fifo_100k,0.5302182932694753,0.5278612772623698,0.531003991762797,133.33333333333334,3,0.0,0.0,0.0,0.0,0.0,0.48479532163742683,0.0,0.0,,,,trained,0.0,0.0,0.0,0.0,goal_completion,33.333333333333336,0,0.4705487787723541,0.003152191638946533,0.3034356725146199,0.4673965871334076,0.0,0.0,0.0,-0.7840322454770406,0.7840322454770406,0.0,0.0,0.0,0.0,0.0,0.48479532163742683,0.0,0.0,0.0,0.0,0.0,
0.34408390791964144,2.674471419675374e-07,4.5593350795079744e-07,fifo_100k,0.529753307501475,0.5288129150867462,0.5300668080647787,24745.333333333332,3,0.0,0.0,0.0,0.0,0.0,0.193792869206469,0.0,0.0,,,,trained,0.0,0.0,0.0,0.0,ordinary,6186.333333333333,0,0.4695942898591359,0.0012576580047607422,0.27360430572053696,0.4683366318543752,0.0,0.0,0.0,-0.07267926385005315,0.07267926385005315,0.0,0.0,0.0,0.0,0.0,0.193792869206469,0.0,0.0,0.0,0.0,0.0,
,,,fifo_100k,,,,0.0,3,,,,,,,,,,,,trained,,,,,physical_terminal,0.0,0,,,,,,,,,,,,,,,,,,,,,
0.17257584588822336,0.0017365507312306835,0.008868057594154334,fifo_100k,0.9740143616994222,0.9740022023518881,0.9740168253580729,37318.0,3,0.007295739992211263,0.007286151017372807,-1.1507227706412474e-05,0.0003012979238216455,0.0001041762916429434,0.23283479005938923,0.009135376484407176,0.007297658245079219,0.00022695338171009374,-9.24113208660954e-05,0.003453210840914317,all_slots,0.7070006330808004,0.7072319587071737,0.7069543202718099,0.0,all,6219.666666666667,200000,0.023109944071620703,1.526189347108205e-05,0.23256281715559415,0.023094682178149622,0.9522064056596831,0.0,0.7046001752217611,0.6282174785931905,0.6387746930122375,0.7048331499099731,0.0002795855204264323,0.004144142692287763,0.005878329277038574,0.0014595848818620045,0.1547489992151653,0.7068515022595724,0.7027073701222738,0.7045535643895467,0.9524964167197161,0.0,0.8873591101938881
0.1809140766235572,0.010078464473060494,0.05261698707295484,fifo_100k,0.9941661357879639,0.9942837158838908,0.9941426118214926,584.0,3,0.001958309692175438,0.0019459946391483147,-1.4778129601230225e-05,0.0005189792136661708,0.00016747064364608377,0.25643165067445417,0.0,0.001960772768749545,0.06012409001625515,0.054951380287139195,0.5964743772320308,all_slots,0.7779401938120524,0.7783570686976115,0.7778568665186564,0.0,episode_initial,97.33333333333333,200000,0.0028788166431089244,-0.00012889186230798563,0.23578518286747321,0.0030077085054169097,0.78377920317063,0.0,0.7763007283210754,0.5212810834248861,0.5713515082995096,0.7767349282900492,0.0005210041999816895,0.012297017810245356,0.015848893361787002,0.004186639639859398,0.1911721248783201,0.7818283438682556,0.7695313294728597,0.7762139240900675,0.7861063308302044,0.0,0.9869531695872116
0.17013888888888892,0.0015465090556763938,0.008478201050040277,fifo_100k,0.2246862600247065,0.22391723096370697,0.22484004745880762,200.0,3,0.37655767798423767,0.37459394335746765,-0.0023565093676249185,0.0075852661005531745,0.0023444213050728044,0.3600877192982456,0.4760233918128655,0.3769504527250926,0.10247368862167028,0.10180622375675703,0.17335333187880345,all_slots,0.7329505880673727,0.7334691683451334,0.7328469157218933,0.0,goal_completion,33.333333333333336,200000,0.7754097580909729,0.000919202963511149,0.34967105263157894,0.7744905551274618,0.26217105263157897,0.0,0.7307572563489279,-0.052817110593120255,0.17358490824699402,0.7312151193618774,0.0005494952201843262,0.0045211877052982645,0.0062104775570333,0.001567922222117583,0.2042763157894737,0.7330149014790853,0.7284937103589376,0.7306656241416931,0.26217105263157897,0.0,0.8688424787284589
0.17258951833270833,0.0017377992358475166,0.00886546125450839,fifo_100k,0.9781967401504517,0.9781882961591085,0.9781984289487203,37118.0,3,0.005302987722340428,0.005308074088437327,6.105006832513027e-06,0.00025783496736645856,9.085678054058614e-05,0.23231923437982682,0.006631142687981054,0.005301969081604814,0.006683873267660009,0.006809907768619855,0.2226207405017513,all_slots,0.7068524758021036,0.7070824901262919,0.7068064411481222,0.0,ordinary,6186.333333333333,200000,0.018911507446318865,1.0840982819596926e-05,0.23206522264229856,0.018900666463499267,0.956080411855425,0.0,0.7044515013694763,0.6320042014122009,0.6413017908732096,0.7046834826469421,0.0002783338228861491,0.004141024934748809,0.005875099605570237,0.001458674358824889,0.15448815993876042,0.7067023913065592,0.7025613784790039,0.704405148824056,0.9563718644796099,0.0,0.8873192755890539
,,,fifo_100k,,,,0.0,3,,,,,,,,,,,,all_slots,,,,,physical_terminal,0.0,200000,,,,,,,,,,,,,,,,,,,,,
0.25793573744646564,0.002165683443120493,0.011002505850176245,fifo_100k,0.9740529855092367,0.9740022023518881,0.9740698933601379,24878.666666666668,3,0.007289052785684665,0.007286151017372807,-3.868481144309044e-06,0.00029436665439182735,0.00011411415501546192,0.29745461114279587,0.009096128476243593,0.007290019498517116,-0.007104847519863706,-0.008846324795102124,-0.01209367781159898,trained,0.7074086864789327,0.7072319587071737,0.7074675957361857,0.0,all,6219.666666666667,200000,0.023109944071620703,6.38809675971667e-05,0.26500788941782777,0.023046063104023535,0.9523468945610597,0.0,0.7050022482872009,0.6282174785931905,0.6387746930122375,0.7048331499099731,-0.0002254645029703776,0.003468308520192901,0.0049376762472093105,0.001370522038390239,0.16527731415991098,0.7068052291870117,0.7033368547757467,0.7050586144129435,0.9525449606743192,0.0,0.8903841018148281
0.27048459011264075,0.013461335360316786,0.07212788717340839,fifo_100k,0.9942223230997721,0.9942837158838908,0.9942018787066141,389.3333333333333,3,0.0019416862827104826,0.0019459946391483147,5.744611068318288e-06,0.0005187637968144069,0.0001976628967289192,0.2893895146711167,0.0,0.0019402500280799966,0.048101811629485736,0.04325515435444144,0.3240949826265929,trained,0.7784993251164755,0.7783570686976115,0.7785467306772867,0.0,episode_initial,97.33333333333333,200000,0.0028788166431089244,-7.902241001526515e-05,0.28848126129884577,0.0029578390531241894,0.78377920317063,0.0,0.7768635153770447,0.5212810834248861,0.5713515082995096,0.7767349282900492,-0.00017148256301879883,0.008724558167159557,0.011266060173511505,0.003403441592430075,0.26969475733555837,0.7810936172803243,0.7723690668741862,0.776906410853068,0.7864018391044362,0.0,0.9843128236934033
0.2552083333333333,0.0017474668798550497,0.008978231578504125,fifo_100k,0.22508298108975092,0.22391723096370697,0.22547155867020288,133.33333333333334,3,0.37642383575439453,0.37459394335746765,-0.0024398465951283774,0.007455717112558584,0.0027288205067937574,0.39203216374269,0.4760233918128655,0.377033789952596,0.12822651784567787,0.12176514525686681,0.20933798528228212,trained,0.7330922285715739,0.7334691683451334,0.7329665422439575,0.0,goal_completion,33.333333333333336,200000,0.7754097580909729,0.0015508135159810383,0.45263157894736844,0.7738589445749918,0.26217105263157897,0.0,0.730887254079183,-0.052817110593120255,0.17358490824699402,0.7312151193618774,0.00043716033299763996,0.00386237446218729,0.00532311899587512,0.0015049480522672336,0.2739035087719298,0.7327405015627543,0.7288780808448792,0.7307779590288798,0.26217105263157897,0.0,0.8633736627585634
0.2579512150553733,0.0021681870846470964,0.011005514221926164,fifo_100k,0.9782330791155497,0.9781882961591085,0.9782480796178182,24745.333333333332,3,0.005297238360678118,0.005308074088437327,1.4447637416499978e-05,0.0002515555638638034,9.853013587720245e-05,0.29712134413848845,0.006591671600552595,0.0052936264510208275,-0.0022931623936984745,-0.002738701027116914,0.11492873244239489,trained,0.7072620391845703,0.7070824901262919,0.7073219418525696,0.0,ordinary,6186.333333333333,200000,0.018911507446318865,5.595587814847628e-05,0.2641638699033176,0.018855551568170387,0.9562214953768698,0.0,0.7048551042874655,0.6320042014122009,0.6413017908732096,0.7046834826469421,-0.00022884209950764975,0.003465259913355112,0.004934375484784444,0.0013694595933581393,0.16466908108896464,0.7066574891408285,0.7031921943028768,0.7049123247464498,0.9564206032768993,0.0,0.8903961143343796
,,,fifo_100k,,,,0.0,3,,,,,,,,,,,,trained,,,,,physical_terminal,0.0,200000,,,,,,,,,,,,,,,,,,,,,
0.1784486365561142,0.001574282673764819,0.007644017092929126,fifo_100k,0.9964978297551473,0.996549387772878,0.996487577756246,37318.0,3,0.0001343844924122095,0.00011567499313969165,-2.2451400582212955e-05,5.802604209748097e-05,2.01762098489174e-05,0.21759809507532366,5.669898508816692e-05,0.0001381263937219046,0.04979008033611268,0.05643295395404632,0.668124745271685,all_slots,0.2850160288314025,0.2844542935490608,0.2851283835868041,0.0,all,6219.666666666667,400000,0.0006034447093649457,-5.5782186488310494e-05,0.17299763152310962,0.0006592268958532562,0.8815232464004922,0.0,0.28388062367836636,0.20673985499888659,0.2953038463989894,0.2833554806808631,-0.0006301688651243845,0.005950848222710192,0.019636613006393116,0.001859523947738732,0.18619784348940235,0.286366028090318,0.28041516865293187,0.28398564954598743,0.8818510597307968,0.0,0.7282500379114559
0.19616969128076767,0.010751951521047756,0.04775374038351434,fifo_100k,0.996072510878245,0.9960821270942688,0.9960705240567526,584.0,3,0.0015260085406604655,0.0014598534449229799,-7.938617727631936e-05,0.0017103612117542373,0.00060935541271571,0.24143460575719647,0.0,0.0015392396221992992,0.1819105739893391,0.19451786443961505,47.01292466403209,all_slots,0.2970225438475609,0.29843627909819287,0.29673976947863895,0.0,episode_initial,97.33333333333333,400000,0.0009500092176798111,-7.170029372597734e-06,0.14456873174801835,0.0009571792470524088,0.6687395702962036,0.0,0.29466086874405545,0.04051411896944046,0.34798796474933624,0.2959679675598939,0.0015685148537158966,0.020446804934181273,0.052013026705632605,0.0061094139236956835,0.30433875677930744,0.30346650381882984,0.28301968177159625,0.294399452706178,0.6772499188800816,0.0,0.7714979804588914
0.18008040935672512,0.0020846740895837314,0.009416533109246008,fifo_100k,0.9079369505246481,0.9150684873263041,0.9065106312433878,200.0,3,0.021465824755826663,0.017557816766232765,-0.004689608469864955,0.005418509583932973,0.0018501808687005905,0.11173245614035088,0.008771929824561403,0.022247425236097722,0.1836164973250728,0.2933454481085707,0.011667181552257514,all_slots,0.27722013865907985,0.2775341731806596,0.27715731287995976,0.0,goal_completion,33.333333333333336,400000,0.08245149999856949,-0.00860137828082467,0.35573830409356727,0.09105287827939416,0.020833333333333332,0.0,0.27622714017828304,-0.507554809252421,0.5138046344121298,0.27647749707102776,0.0003004421790440877,0.0023604855329419174,0.010552115350340804,0.0007716985904456427,0.4174342105263158,0.27723781516154605,0.2748773122827212,0.2761770548919837,0.020833333333333332,0.0,0.6950714999732645
