all_goal_value_over_threshold_anchor_rate,anchors,arm,bootstrap_mean_factual_mean,bootstrap_mean_goal_range_mean,bootstrap_mean_goal_std_mean,bootstrap_mean_nonmatching_mean,comparison_scope,goal_ids,goal_names,horizon,imagined_reward_event_posterior_sample_rate_factual_mean,imagined_reward_event_posterior_sample_rate_goal_range_mean,imagined_reward_event_posterior_sample_rate_goal_std_mean,imagined_reward_event_posterior_sample_rate_nonmatching_mean,imagined_reward_sum_mean_factual_mean,imagined_reward_sum_mean_goal_range_mean,imagined_reward_sum_mean_goal_std_mean,imagined_reward_sum_mean_nonmatching_mean,imagined_stop_posterior_sample_rate_factual_mean,imagined_stop_posterior_sample_rate_goal_range_mean,imagined_stop_posterior_sample_rate_goal_std_mean,imagined_stop_posterior_sample_rate_nonmatching_mean,incomplete_goal_sweeps,minimum_goal_value_mean,online_value_start_mean_factual_mean,online_value_start_mean_goal_range_mean,online_value_start_mean_goal_std_mean,online_value_start_mean_nonmatching_mean,proposal,raw_rows,return_mean_factual_mean,return_mean_goal_range_mean,return_mean_goal_std_mean,return_mean_nonmatching_mean,reward_only_bootstrap_within_anchor_correlation,reward_only_mean_factual_mean,reward_only_mean_goal_range_mean,reward_only_mean_goal_std_mean,reward_only_mean_nonmatching_mean,reward_only_return_within_anchor_correlation,reward_only_value_within_anchor_correlation,reward_sum_return_within_anchor_correlation,scope,seed,slow_value_start_mean_factual_mean,slow_value_start_mean_goal_range_mean,slow_value_start_mean_goal_std_mean,slow_value_start_mean_nonmatching_mean,step
0.0,83,fifo_100k,0.35697739238009724,0.05861983891847906,0.019936761773138766,0.3467541631577673,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.8542921686746988,0.09036144578313253,0.031448652802791674,0.8718373493975905,1.434194014014968,0.5854915793401649,0.19838590259965175,1.5654675208660496,0.8445030120481928,0.09600903614457831,0.03361647101394976,0.8626506024096385,0,0.8842667448951538,0.8969014035650047,0.02048126401671444,0.006102687672291261,0.8950213991015791,actor,498,0.892509201324572,0.030636567990862396,0.010308723943826429,0.8923267770831208,-0.8997520724507846,0.535531808944475,0.06904237605386668,0.023340676188873023,0.5455726139253537,0.5753396950048734,0.16923252113542656,0.006160271221906135,all_slots,0,0.8957751723657171,0.019990547593817652,0.005974719135189453,0.8939974651279219,800000
0.0,186,fifo_100k,0.8260358743739862,0.05920657092698856,0.018326393354825773,0.7979359853197004,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0020161290322580645,0.0015120967741935483,0.0005572286274118615,0.0016129032258064516,0.0020938538682977875,0.0014081909352526463,0.0004955622093735745,0.001621534380754742,0.011256720430107527,0.06165994623655914,0.01992942142224699,0.05319220430107526,0,0.836147395513391,0.8463241759166923,0.01946900672810052,0.005932111316059453,0.8478154697725849,recorded,1116,0.8281297283064353,0.057946077535948645,0.017963958766186987,0.7995575197432397,-0.19716375727777996,0.002093853932448869,0.0014081909961418133,0.0004955622363154883,0.0016215344235393058,-0.0811194254003405,-0.05418163351353605,-0.08111942753103937,all_slots,0,0.8444987532272134,0.01935063991495358,0.005906867414174012,0.846090398296233,800000
0.0,90,fifo_100k,0.8581707797074426,0.02355291641301957,0.007467171033456436,0.8593953287733449,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.004166666666666667,0.003125,0.0011516058299845138,0.003333333333333333,0.0037997585472313924,0.0025515347341899543,0.0008930288587077335,0.002984800068967374,0.008680555555555556,0.010069444444444445,0.0032167070295104076,0.00625,0,0.8840075631936392,0.896551537513733,0.02031877769364251,0.006053680827896429,0.8946525900893741,recorded,540,0.861970471003999,0.02100245239884782,0.006716935760846675,0.8623800418482511,-0.7963905235847478,0.0037996912965564825,0.002551403506035985,0.0008929860333912055,0.0029847130749061646,-0.4631265647966265,-0.10241892172839968,-0.4631292394082806,all_slots,0,0.8954454918702444,0.019841774966981675,0.005929567910509126,0.8936414281527202,800000
0.0,88,fifo_100k,0.8308793090780688,0.02205143412749009,0.007097279609618159,0.8334825608981575,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.004616477272727273,0.0031960227272727275,0.0011777786897568892,0.0037642045454545454,0.0041978478895849936,0.002621259611074925,0.0009172072023888119,0.0033668111140983236,0.009588068181818182,0.009588068181818182,0.0030251279305717484,0.006676136363636362,0,0.8840802345763553,0.8964866277846423,0.02035789665850726,0.006064859956948993,0.8947826805439862,recorded,528,0.835002417858458,0.019437626285506545,0.006327154886680632,0.8367752751714774,-0.8323546383934415,0.004123108780389243,0.0026182437384415004,0.0009161840528127554,0.0032927142733197284,-0.5162700404624821,-0.10360069014489191,-0.5163419317258696,all_slots,0,0.8953806385397911,0.019876941361210564,0.0059395618217337985,0.8937644951722838,800000
0.0,83,fifo_100k,0.7926362799669089,0.0226788131363569,0.007331981681207433,0.7954311661122329,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.005647590361445783,0.00338855421686747,0.0012487292132362198,0.004743975903614458,0.005468803320438433,0.003151456168239375,0.0011013719096921277,0.004501334417015795,0.01430722891566265,0.018072289156626505,0.0056630216064295,0.01144578313253012,0,0.8842667448951538,0.8969014035650047,0.02048126401671444,0.006102687672291261,0.8950213991015791,recorded,498,0.7971825712963684,0.020139285012429134,0.00661293674358069,0.7991881677449423,-0.774509093547803,0.004546291329459596,0.0025674682526842497,0.0009113598638982188,0.003757001632709231,-0.40327914585865393,-0.10640537124767191,-0.41841268084193933,all_slots,0,0.8957751723657171,0.019990547593817652,0.005974719135189453,0.8939974651279219,800000
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36613805970149255,0.0701181592039801,0.027980774597491986,0.36473880597014924,0,0.0,0.0,0.0,0.0,0.0,actor,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887437810945274,0.07338308457711443,0.029240612365527267,0.6892620232172472,0,0.0,0.0,0.0,0.0,0.0,actor,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821517412935324,0.05503731343283582,0.022361726895441834,0.8822035655058044,0,0.0,0.0,0.0,0.0,0.0,actor,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911380597014925,0.008706467661691543,0.0038207034843862502,0.9909307628524047,0,0.0,0.0,0.0,0.0,0.0,actor,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36613805970149255,0.0701181592039801,0.027980774597491986,0.36473880597014924,0,0.0,0.0,0.0,0.0,0.0,actor,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,95,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993421052631579,0.06842105263157895,0.027545630451546548,0.7987938596491228,0,0.0,0.0,0.0,0.0,0.0,actor,380,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,90,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357638888888888,0.036458333333333336,0.015130693438617388,0.9385416666666667,0,0.0,0.0,0.0,0.0,0.0,actor,360,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,66,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966856060606061,0.004261363636363636,0.0019086595233170146,0.9949494949494948,0,0.0,0.0,0.0,0.0,0.0,actor,264,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558768656716418,0.06887437810945274,0.027896197969172733,0.35748341625207297,0,0.0,0.0,0.0,0.0,0.0,recorded,804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,95,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095394736842105,0.07039473684210526,0.027977811858702285,0.8104166666666666,0,0.0,0.0,0.0,0.0,0.0,recorded,380,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,90,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336805555555555,0.04375,0.018320197525131213,0.9347222222222222,0,0.0,0.0,0.0,0.0,0.0,recorded,360,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,66,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919507575757576,0.008522727272727272,0.0037103560159968746,0.9930555555555556,0,0.0,0.0,0.0,0.0,0.0,recorded,264,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,trained,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36613805970149255,0.12111318407960199,0.04211624941159388,0.3751243781094527,0,0.0,0.0,0.0,0.0,0.0,actor,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887437810945274,0.1417910447761194,0.04852542601629899,0.6997512437810944,0,0.0,0.0,0.0,0.0,0.0,actor,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821517412935324,0.09390547263681592,0.03303690108697256,0.8873756218905473,0,0.0,0.0,0.0,0.0,0.0,actor,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911380597014925,0.014614427860696517,0.005779317832432798,0.9912624378109455,0,0.0,0.0,0.0,0.0,0.0,actor,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36613805970149255,0.12111318407960199,0.04211624941159388,0.3751243781094527,0,0.0,0.0,0.0,0.0,0.0,actor,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,95,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993421052631579,0.1305921052631579,0.04496927805292698,0.8093421052631576,0,0.0,0.0,0.0,0.0,0.0,actor,570,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,90,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357638888888888,0.06284722222222222,0.022783637696252024,0.941875,0,0.0,0.0,0.0,0.0,0.0,actor,540,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,66,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966856060606061,0.007575757575757576,0.003150072371515715,0.9951704545454546,0,0.0,0.0,0.0,0.0,0.0,actor,396,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558768656716418,0.11971393034825871,0.04225633937084368,0.36794154228855724,0,0.0,0.0,0.0,0.0,0.0,recorded,1206,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,95,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095394736842105,0.12138157894736842,0.0422792403909053,0.8207236842105262,0,0.0,0.0,0.0,0.0,0.0,recorded,570,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,90,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336805555555555,0.06805555555555555,0.02500763761855112,0.9393055555555555,0,0.0,0.0,0.0,0.0,0.0,recorded,540,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,66,fifo_100k,0.0,0.0,0.0,0.0,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919507575757576,0.01278409090909091,0.004857718330807517,0.994128787878788,0,0.0,0.0,0.0,0.0,0.0,recorded,396,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,all_slots,1,0.0,0.0,0.0,0.0,0
0.0,201,fifo_100k,0.6846655152309298,0.006577810598845008,0.0025372061640380615,0.6847410075196294,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.014925373134328358,0.0006218905472636816,0.0002635543534473396,0.014666252072968492,0.012848575871736302,0.0005836408312899802,0.00023160213525696635,0.012771656187244788,0.014925373134328358,0.0006218905472636816,0.0002635543534473396,0.014666252072968492,0,0.689349743560772,0.6926204274542889,0.005855315360263806,0.002278430213279016,0.6924994436662588,actor,804,0.69751409076807,0.006244816217919845,0.002386394882927386,0.6975126634325266,-0.5261156049551126,0.012848575537140257,0.0005836407391234695,0.0002316020466788588,0.012771655912897325,0.0564020017255774,0.08801596227539295,0.056401876776482084,trained,1,0.6895126999907233,0.005800649597870177,0.0022593770146203777,0.6893880780458844,200000
0.0,201,fifo_100k,0.6687487857509835,0.010809038314268273,0.004119380021669879,0.6667779653050419,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.052394278606965175,0.007307213930348258,0.0028094625981203284,0.05550373134328358,0.05745380963945083,0.008540566218718878,0.0033367827129324344,0.0599347534557229,0.052394278606965175,0.007307213930348258,0.0028094625981203284,0.05550373134328358,0,0.689349743560772,0.6926204274542889,0.005855315360263806,0.002278430213279016,0.6924994436662588,actor,804,0.7092416785324375,0.006425727982296829,0.0024486018368926384,0.7097234403951977,-0.9507775666129185,0.040492892781453946,0.005651505973136766,0.0021467456714215076,0.04294547509015611,0.21269386874833723,0.08554375713801231,0.18542870121543212,trained,1,0.6895126999907233,0.005800649597870177,0.0022593770146203777,0.6893880780458844,200000
0.0,201,fifo_100k,0.6285425302398433,0.011842456502808692,0.0046736557077338235,0.6288130605314014,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.12360074626865672,0.01134950248756219,0.004764324589984761,0.12354892205638474,0.26684553610884887,0.025604328427772965,0.010317452919268307,0.2711373027289645,0.1242226368159204,0.01134950248756219,0.004763188716822869,0.12385986733001658,0,0.689349743560772,0.6926204274542889,0.005855315360263806,0.002278430213279016,0.6924994436662588,actor,804,0.7179678187534968,0.00670313640408887,0.0025818264334159353,0.7185574585634636,-0.90606660176145,0.08942528851365356,0.008302058041874071,0.0034032851524349148,0.08974439803206227,0.28020155191875196,-0.14825413396526,0.29933437035531,trained,1,0.6895126999907233,0.005800649597870177,0.0022593770146203777,0.6893880780458844,200000
0.0,201,fifo_100k,0.45368110497654435,0.025437319386108617,0.009978200196420586,0.4546083755391271,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.49191542288557216,0.05534825870646766,0.02246460014679414,0.4894278606965174,2.1179427432668594,0.24854991616683633,0.09776770789959251,2.105088446199188,0.4939365671641791,0.055970149253731345,0.02269931184596105,0.49150082918739635,0,0.689349743560772,0.6926204274542889,0.005855315360263806,0.002278430213279016,0.6924994436662588,actor,804,0.7276333269678523,0.008220145124652974,0.0032091572443095867,0.7277752664580817,-0.9692108364207512,0.27395222199130803,0.029335579483738716,0.011572243950301389,0.2731668909189546,0.6571279393424921,-0.07528570338685577,0.6072065920001919,trained,1,0.6895126999907233,0.005800649597870177,0.0022593770146203777,0.6893880780458844,200000
0.0,201,fifo_100k,0.6846655152309298,0.006577810598845008,0.0025372061640380615,0.6847410075196294,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.014925373134328358,0.0006218905472636816,0.0002635543534473396,0.014666252072968492,0.012848575871736302,0.0005836408312899802,0.00023160213525696635,0.012771656187244788,0.014925373134328358,0.0006218905472636816,0.0002635543534473396,0.014666252072968492,0,0.689349743560772,0.6926204274542889,0.005855315360263806,0.002278430213279016,0.6924994436662588,actor,804,0.69751409076807,0.006244816217919845,0.002386394882927386,0.6975126634325266,-0.5261156049551126,0.012848575537140257,0.0005836407391234695,0.0002316020466788588,0.012771655912897325,0.0564020017255774,0.08801596227539295,0.056401876776482084,trained,1,0.6895126999907233,0.005800649597870177,0.0022593770146203777,0.6893880780458844,200000
0.0,95,fifo_100k,0.7313112515996126,0.009128833172330606,0.003507227827920909,0.7322695857113489,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.007236842105263158,0.001973684210526316,0.0007950895047455766,0.00625,0.008204933203922182,0.001957800258055972,0.0007863914443067993,0.007357736735010296,0.007236842105263158,0.001973684210526316,0.0007950895047455766,0.00625,0,0.7111699179599159,0.7156834018857856,0.007582257295909681,0.002985317767464105,0.7152983418682166,actor,380,0.7368205903251814,0.008217743990963174,0.003128577001376863,0.7371230238164613,-0.6094082430810797,0.005509338725568683,0.0015124367863504815,0.0006001257661918853,0.004853438105112607,0.1915864331436609,-0.03916688195454687,0.18401681021336924,trained,1,0.7097330131028828,0.007490658132653487,0.002952712477382018,0.7093276391949569,200000
0.0,90,fifo_100k,0.682092820977167,0.015386372814412354,0.0060973673613757984,0.6827778662188188,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.09340277777777778,0.016319444444444445,0.0068900810173646776,0.09270833333333334,0.12902979902247075,0.026227559239575586,0.010636157742698816,0.1299042031093917,0.09444444444444444,0.01597222222222222,0.006713933122858674,0.09328703703703704,0,0.7122907837231954,0.7169719914595286,0.007494932413101197,0.002956874188465526,0.7162975348808148,actor,360,0.7472030497378077,0.007844446802065785,0.0030248841703618672,0.747547169491249,-0.9171249646681042,0.06511022876064086,0.011698187862907695,0.004836085098396817,0.06476930327243041,0.3199285691463689,-0.21039071334077308,0.30018811240298154,trained,1,0.710968060625924,0.00740376975801256,0.0029251665127908405,0.7102752493487465,200000
0.0,66,fifo_100k,0.44356546967508836,0.03266793546713307,0.012698063358230434,0.44828619523368507,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.5700757575757576,0.07102272727272728,0.028414513262903795,0.557449494949495,2.3296797492287378,0.3382294909520583,0.13366965883653179,2.2882987146425724,0.5733901515151515,0.07102272727272728,0.028412983740126782,0.5612373737373737,0,0.7109509083357725,0.7155546871098605,0.007543562939672759,0.0029887952190205632,0.7150445035611741,actor,264,0.7569827579433054,0.010777459106252166,0.004203896714789743,0.7551908634060677,-0.9739119934065361,0.3134172882682172,0.03944167595853951,0.015411915306622996,0.3069046681723826,0.7461612096184319,-0.08134706950789443,0.7115480731772424,trained,1,0.7094384585366105,0.007462449146039558,0.002959629333290154,0.7089152811753631,200000
0.0,201,fifo_100k,0.5475939350023745,0.00529148487897763,0.0020210447640343484,0.5474239111203469,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.06809701492537314,0.004353233830845771,0.0017014844782566741,0.06996268656716417,0.05695514925244872,0.004142603785722139,0.0014897192448819858,0.0590798026846955,0.20444651741293532,0.001554726368159204,0.0005714777431720023,0.20423922056384744,0,0.6893571721973704,0.6926358371824768,0.00586840465887269,0.002280859333697908,0.6925117624537467,recorded,804,0.6045490842632715,0.009204486052507434,0.0034273566070591073,0.6065037140971391,-0.02965175018332348,0.05695514926089693,0.00414260442269334,0.0014897194366258958,0.05907980297679205,0.8862603026347181,0.0240768163242441,0.8862603033838566,trained,1,0.6895197976880999,0.005802543602179532,0.002258174185936137,0.6893915630889373,200000
0.0,95,fifo_100k,0.6983257243408219,0.005703059308653304,0.002176846009157796,0.698585324025101,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,3.6787345031915433e-06,1.45222472396929e-06,5.175017983493857e-07,3.591502990112778e-06,0.01118421052631579,0.0003289473684210526,0.00014243838878033528,0.011074561403508772,0,0.7111889701140555,0.7157109869153876,0.007588204584623638,0.002986851799185854,0.7153208707508288,recorded,380,0.6983290587155656,0.0057018581864149015,0.0021764227445128497,0.6985885806322084,-0.48217101773132004,3.3343747437437527e-06,1.307249451859476e-06,4.658805364091733e-07,3.2566071075375723e-06,-0.4812894679004053,-0.0641338710314651,-0.4811603770069042,trained,1,0.7097461091844659,0.007497956250843249,0.002953654616835109,0.7093389730704458,200000
0.0,90,fifo_100k,0.6785343660139335,0.004820921686282392,0.0018648368882706304,0.6788700000629256,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.006944444444444444,0.0010416666666666667,0.00045105489780439517,0.00798611111111111,0.006618463446866624,0.00040930141859752843,0.00014744281168120685,0.006927984783446929,0.011805555555555555,0.0,0.0,0.011805555555555555,0,0.7123098419772254,0.7169998731878069,0.007499598794513279,0.002958478520966007,0.7163166277938419,recorded,360,0.6835787716902888,0.005115617651277751,0.0019707796797638296,0.6841467398093614,-0.0074676277982622516,0.00504440567635536,0.0003077087648487951,0.00011082453421709791,0.005276739746435722,0.45874761054420027,-0.0666094831030831,0.4587906350385724,trained,1,0.7109776033295525,0.007409309016333686,0.00292529750184382,0.7102809846401216,200000
0.0,66,fifo_100k,0.654454161042719,0.004564115340203026,0.0017671335735066017,0.654645523978853,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.0004734848484848485,0.0,0.0,0.0004734848484848485,0.0006072864095282663,0.00019040778143293707,6.787566322273821e-05,0.0005935471321854126,0.015151515151515152,0.0,0.0,0.015151515151515152,0,0.7109509083357725,0.7155546871098605,0.007543562939672759,0.0029887952190205632,0.7150445035611741,recorded,264,0.6547396485476445,0.0045084933503338545,0.0017426708980069461,0.6549250410719574,-0.19191828496275543,0.00028548750492568174,8.919152113711043e-05,3.178528615394173e-05,0.0002795170931042301,-0.059722031535344264,-0.012254165559183846,-0.05895575197516375,trained,1,0.7094384585366105,0.007462449146039558,0.002959629333290154,0.7089152811753631,200000
0.0,201,fifo_100k,0.6846655152309298,0.007507249580290958,0.0025749212363069215,0.6845038439883028,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.014925373134328358,0.0006218905472636816,0.00024282533790852858,0.014676616915422887,0.012848575871736302,0.0006007882302886751,0.00022208832155974094,0.012787107135166193,0.014925373134328358,0.0006218905472636816,0.00024282533790852858,0.014676616915422887,0,0.6885841732001423,0.6926204274542889,0.007037912731740012,0.0024375651254199358,0.6922622266693494,actor,1206,0.69751409076807,0.007187043670916694,0.002437858275309862,0.6972909508184478,-0.5125504780519395,0.012848575537140257,0.0006007879635298815,0.0002220882929802099,0.012787106830144763,0.051089465818777026,0.05550649891152312,0.05108939060754022,all_slots,1,0.6895126999907233,0.006988036395305425,0.0024166746904434053,0.6891630070719552,200000
