all_goal_value_over_threshold_anchor_rate,anchors,arm,bootstrap_mean_factual_mean,bootstrap_mean_goal_range_mean,bootstrap_mean_goal_std_mean,bootstrap_mean_nonmatching_mean,comparison_scope,horizon,imagined_reward_event_posterior_sample_rate_factual_mean,imagined_reward_event_posterior_sample_rate_goal_range_mean,imagined_reward_event_posterior_sample_rate_goal_std_mean,imagined_reward_event_posterior_sample_rate_nonmatching_mean,imagined_reward_sum_mean_factual_mean,imagined_reward_sum_mean_goal_range_mean,imagined_reward_sum_mean_goal_std_mean,imagined_reward_sum_mean_nonmatching_mean,imagined_stop_posterior_sample_rate_factual_mean,imagined_stop_posterior_sample_rate_goal_range_mean,imagined_stop_posterior_sample_rate_goal_std_mean,imagined_stop_posterior_sample_rate_nonmatching_mean,incomplete_goal_sweeps,jobs,minimum_goal_value_mean,online_value_start_mean_factual_mean,online_value_start_mean_goal_range_mean,online_value_start_mean_goal_std_mean,online_value_start_mean_nonmatching_mean,proposal,raw_rows,return_mean_factual_mean,return_mean_goal_range_mean,return_mean_goal_std_mean,return_mean_nonmatching_mean,reward_only_bootstrap_within_anchor_correlation,reward_only_mean_factual_mean,reward_only_mean_goal_range_mean,reward_only_mean_goal_std_mean,reward_only_mean_nonmatching_mean,reward_only_return_within_anchor_correlation,reward_only_value_within_anchor_correlation,reward_sum_return_within_anchor_correlation,scope,slow_value_start_mean_factual_mean,slow_value_start_mean_goal_range_mean,slow_value_start_mean_goal_std_mean,slow_value_start_mean_nonmatching_mean,step
0.0,192.66666666666666,fifo_100k,0.04300836154486384,0.008749492775942547,0.0032036878636480678,0.043129431132784245,all,3,0.0,0.0,0.0,0.0,1.2503987929982414e-06,4.6814471410958405e-06,2.0108167796407845e-06,1.357318481815671e-06,0.0037443146537200836,0.003113798407892979,0.0013437317505498282,0.00417032321596805,0.0,3,0.03934552747654911,0.0560658989100089,0.055518965131949656,0.021934525985900618,0.058150955662627464,actor,770.6666666666666,0.04300960548602672,0.008753678645484745,0.0032052973246979775,0.04313077793949285,-0.015386557962803036,1.2439411628717277e-06,4.6692097815364335e-06,2.006051791519678e-06,1.346806708602503e-06,-0.010673484264025089,0.020618509867627893,-0.011326209608755404,trained,0.05740093801464336,0.05650751458084761,0.022291306080444315,0.05959732508219817,600000
0.0,192.66666666666666,fifo_100k,0.043008659896364855,0.00825111349397134,0.002999796278234623,0.043021265148404014,all,6,0.0,0.0,0.0,0.0,1.5791583280252042e-06,5.707878395971894e-06,2.4345664946092875e-06,2.3228169169746583e-06,0.004289908687155899,0.0037153960255581855,0.0016079826892188402,0.004644936488250634,0.0,3,0.03934552747654911,0.0560658989100089,0.055518965131949656,0.021934525985900618,0.058150955662627464,actor,770.6666666666666,0.043010168447967734,0.008255688893808216,0.003001549042011263,0.043023389540127945,-0.013460742826778477,1.5085516028828023e-06,5.49662268961615e-06,2.347646708018535e-06,2.1243917239177247e-06,0.023938005897235725,0.012855334366074644,0.02201865872314743,trained,0.05740093801464336,0.05650751458084761,0.022291306080444315,0.05959732508219817,600000
0.0,192.66666666666666,fifo_100k,0.042918301034602445,0.008947967211229679,0.003233766568754031,0.04292050979429831,all,15,0.0,0.0,0.0,0.0,7.133793963105759e-06,1.1133305247093935e-05,4.447630252398951e-06,4.573821971721566e-06,0.005494132354329238,0.005254175135693485,0.002264266176084107,0.0055946517202872656,0.0,3,0.03934552747654911,0.0560658989100089,0.055518965131949656,0.021934525985900618,0.058150955662627464,actor,770.6666666666666,0.04292150264538758,0.008953179870412522,0.003235807068780388,0.042923473061202914,-0.03241929114991457,3.2016107851373862e-06,7.119971349839586e-06,2.967070774498767e-06,2.9632669046016414e-06,0.04191139569168461,0.0047269600397464645,0.028536947349699526,trained,0.05740093801464336,0.05650751458084761,0.022291306080444315,0.05959732508219817,600000
0.0,192.66666666666666,fifo_100k,0.04396107227960749,0.011926416609462136,0.0044237706549154114,0.044161799431172065,paired_recorded,1,0.0,0.0,0.0,0.0,1.164742954639955e-06,4.505746888454934e-06,1.9425106769636514e-06,1.2095779905426208e-06,0.0033625520010150227,0.002841110798817935,0.0012256545521717145,0.0038067397372013255,0.0,3,0.03934552747654911,0.0560658989100089,0.055518965131949656,0.021934525985900618,0.058150955662627464,actor,770.6666666666666,0.04396223702258072,0.011930676304649333,0.0044255215935593345,0.04416300900915587,0.02133926787535649,1.1647429732351488e-06,4.505746892268823e-06,1.9425106781221553e-06,1.2095779837945913e-06,0.023307964976394924,0.03702324859877742,0.023307964368242257,trained,0.05740093801464336,0.05650751458084761,0.022291306080444315,0.05959732508219817,600000
0.0,92.0,fifo_100k,0.043676843421419746,0.01138150705987555,0.004195750122430917,0.0437793900428361,paired_recorded,3,0.0,0.0,0.0,0.0,2.08867105563887e-06,9.074577291232406e-06,3.920049114107625e-06,2.44890910341759e-06,0.0014604486643960328,0.0047476463594884645,0.0020557911777508587,0.0020099661547029967,0.0,3,0.03879950064861821,0.06802244024127939,0.10219336670646421,0.040624169172720964,0.07296707733537541,actor,368.0,0.043678927580578196,0.011390283829679632,0.004199183545985926,0.043781830692625597,-0.06807172444840277,2.084159158447128e-06,9.064114416805454e-06,3.915990388666675e-06,2.4406497894933603e-06,-0.06295771689191758,-0.04795096432016043,-0.06260317257618439,trained,0.06968180205269353,0.10402205256406909,0.04128844156773028,0.07480286436691905,600000
0.0,87.66666666666667,fifo_100k,0.043586072649944574,0.009902285856234322,0.003617436735423937,0.04347171810536756,paired_recorded,6,0.0,0.0,0.0,0.0,2.295288911591757e-06,9.681646004620437e-06,4.176171656943711e-06,2.6731727930636176e-06,0.002272417805506041,0.004465766735987324,0.0019416630880440117,0.0022310523536013733,0.0,3,0.03880039916318821,0.06947449437943175,0.10125679988812475,0.04024782252055843,0.07212138957511974,actor,350.6666666666667,0.04358834522424777,0.009911535683582197,0.003621036438836511,0.043474363044880705,-0.04748023308406361,2.2725743031841743e-06,9.646057820654637e-06,4.162487835771009e-06,2.644939513146585e-06,-0.04037411210890363,-0.04736812039129353,-0.03860538964812651,trained,0.07116329288185765,0.10308002996072872,0.04091062754603881,0.07394368974125191,600000
0.0,70.33333333333333,fifo_100k,0.04405163694722069,0.01005387103327138,0.0036400856034164274,0.043122595351668784,paired_recorded,15,0.0,0.0,0.0,0.0,3.5980367632180586e-06,1.2106610032944082e-05,5.1996151516820874e-06,3.474481938534978e-06,0.004094641027452921,0.006448079708864784,0.002773807419778269,0.003625143290660197,0.0,3,0.03879476972868883,0.07771126196369413,0.10528781736171565,0.04176567156142191,0.0715006926459405,actor,281.3333333333333,0.044054978129408805,0.010064877928855428,0.0036443462212064886,0.04312585599839514,-0.045885803204588425,3.34118218812e-06,1.1825009319077683e-05,5.09043289338526e-06,3.2606467263567674e-06,-0.03489845970769211,-0.057623662950556126,-0.033170547546512254,trained,0.07953673399190288,0.10709564350993213,0.04241821442401858,0.07330120432920749,600000
0.0,192.66666666666666,fifo_100k,0.040092793173921636,0.014820770304222844,0.005543003023749191,0.04043460567190942,paired_recorded,1,5.182421227197347e-05,5.182421227197347e-05,2.2440542179323137e-05,0.0,0.00022066640745543292,0.0007625113478845423,0.00027947687997034824,0.000497358077222505,0.1107726695086746,0.12007647664257108,0.04751324884131524,0.09792916335351148,0.0,3,0.039344553822846316,0.056069679614169844,0.05553134970988905,0.0219380702659545,0.05815872282699664,recorded,770.6666666666666,0.04031345958746874,0.01501239193332611,0.005618386665604201,0.04093196375029786,-0.07840363834451118,0.00022066641354711217,0.000762511354147494,0.00027947688183469356,0.0004973580783884334,0.32899567243599576,-0.038375294575117444,0.32899567251837253,trained,0.05739687140217912,0.05648536231705157,0.022283230214376126,0.05958555840652132,600000
0.0,92.0,fifo_100k,0.04093913595100603,0.01062853167865345,0.00394324144076302,0.041025781712032014,paired_recorded,3,0.0,0.0,0.0,0.0,6.264548163522318e-06,2.135795499273126e-05,8.567363687386518e-06,9.229525803463192e-06,0.03770811912259281,0.04137339877471456,0.01629928882590266,0.03515378992352677,0.0,3,0.03879880188521658,0.06802883683096664,0.10221272735932423,0.04062919829212395,0.07297999891151612,recorded,368.0,0.040944865174748664,0.010616720763973353,0.003941199828264243,0.04103431693955382,-0.15838542438512132,5.729223742616343e-06,1.9835853160971922e-05,7.96415715247016e-06,8.53522752180316e-06,-0.052229247324884896,-0.08190311549032664,-0.05685089248305275,trained,0.06967477276382524,0.10398028159376993,0.04127234317445498,0.07478390454037391,600000
0.0,87.66666666666667,fifo_100k,0.04094726658356289,0.00995716782927642,0.0036762322444055663,0.04103186984372926,paired_recorded,6,0.0,0.0,0.0,0.0,5.4904604047490144e-06,2.005127365543786e-05,7.835294414687313e-06,7.999507092482702e-06,0.03420370989304813,0.04825739007724302,0.01902819705261366,0.03685383244206774,0.0,3,0.03879979568315756,0.06948058763669261,0.10128309755445163,0.040256209224336086,0.07213559171459184,recorded,350.6666666666667,0.040950720732317696,0.009943374806457052,0.0036731830498354483,0.041037310554796015,-0.14154048485019757,3.454148754806398e-06,1.3843383003181024e-05,5.507558685437432e-06,5.44071106675431e-06,-0.13293920219582148,-0.07097332315242152,-0.15576804477238823,trained,0.0711569669512118,0.10304965555257829,0.04089847020308141,0.07393040274115364,600000
0.0,70.33333333333333,fifo_100k,0.04085016070088191,0.010400392529530436,0.003834668095297839,0.0397214144160035,paired_recorded,15,0.0,0.0,0.0,0.0,7.872401064534e-06,3.160251374709022e-05,1.2181814816239704e-05,1.3045510771912622e-05,0.06499501181657225,0.07650077337698791,0.030522827382743794,0.07992210369663733,0.0,3,0.03879476972868883,0.07771126196369413,0.10528781736171565,0.04176567156142191,0.0715006926459405,recorded,281.3333333333333,0.04085309491454538,0.010385729742806786,0.0038314472086137604,0.03972732446863121,-0.1438587929514712,2.9342136634726523e-06,1.4771607583901068e-05,5.878149381290185e-06,5.910052627705872e-06,-0.1357953375944179,-0.1270737438552997,-0.16822930253082746,trained,0.07953673399190288,0.10709564350993213,0.04241821442401858,0.07330120432920749,600000
0.0,192.66666666666666,fifo_100k,0.7609073602570405,0.01779533320948314,0.005759828830736811,0.7612554929847688,all,1,5.600358422939069e-05,0.00016801075268817203,7.367198912589764e-05,6.720430107526883e-05,8.810124508331615e-05,0.00021534236608260833,8.803599829523982e-05,8.45661857078137e-05,0.00032869119330443435,0.00033015725571881627,0.000134100422974297,0.00011054110604439941,0.0,3,0.7547390745596251,0.7669607823688945,0.01981874788507319,0.0063600788389063636,0.7673453870893017,actor,1156.0,0.760995461502335,0.01779985030285361,0.005750099452008216,0.761340059169441,-0.056433328949942914,8.810124529438196e-05,0.00021534236389989894,8.803599810529307e-05,8.456618467221504e-05,0.05879932768136933,-0.006576064168439445,0.05879932764142278,all_slots,0.7762243325449741,0.02277396762206688,0.007316939548802359,0.77639535658558,800000
0.0,192.66666666666666,fifo_100k,0.7475619347280121,0.020805036578970506,0.0069317206522795105,0.7488904600179701,all,3,0.006586895891258115,0.00563441045770416,0.0020702128682712987,0.006272264892953461,0.006663862215622366,0.005733753100148733,0.002081423796791548,0.006318355167859938,0.006861640364019008,0.0062136451531679,0.002270401575137934,0.0059285682226149,0.0,3,0.7547390745596251,0.7669607823688945,0.01981874788507319,0.0063600788389063636,0.7673453870893017,actor,1156.0,0.7533238756990266,0.018508010633615835,0.006111585653566559,0.7543756512200942,-0.5182704334825874,0.005761940971014297,0.004916548825223946,0.0017828615869184376,0.005485191202124001,0.22721062619253152,0.06132169881413915,0.21547039555083167,all_slots,0.7762243325449741,0.02277396762206688,0.007316939548802359,0.77639535658558,800000
0.0,192.66666666666666,fifo_100k,0.6789943365842553,0.03359781016314501,0.011589429718034528,0.6789977997639242,all,6,0.08682957709762285,0.033806502132976396,0.01202880771605848,0.08882973173876157,0.09426396512253378,0.04118968627902394,0.014551530691063706,0.09763439652428078,0.08610894834082695,0.03463123882641625,0.012321434799641937,0.0871236412095913,0.0,3,0.7547390745596251,0.7669607823688945,0.01981874788507319,0.0063600788389063636,0.7673453870893017,actor,1156.0,0.7433132486532368,0.019781454797911473,0.006679202388308301,0.7448161840669508,-0.5941161738106794,0.06431891206898137,0.02561415854400216,0.008960648452086857,0.06581838430302664,0.37824152892303403,0.07916042352814369,0.31703437781965943,all_slots,0.7762243325449741,0.02277396762206688,0.007316939548802359,0.77639535658558,800000
0.0,192.66666666666666,fifo_100k,0.47122251513943075,0.03807105195359264,0.013061227982897564,0.46990619448894416,all,15,0.434111750331829,0.05772271965063497,0.020142824774571483,0.4369779093540349,0.6394330053937959,0.18177597695058015,0.06203192421407009,0.6742176978062248,0.43377442468734967,0.06370256067100179,0.022312032358797168,0.43643494723085574,0.0,3,0.7547390745596251,0.7669607823688945,0.01981874788507319,0.0063600788389063636,0.7673453870893017,actor,1156.0,0.7257392485814305,0.023672217239511743,0.008142444207036251,0.7271738322527895,-0.5548722135294779,0.2545167334419996,0.03386708487368436,0.01154763357854909,0.25726763776384537,0.4469687873882086,0.06022536149017286,0.15673516745584348,all_slots,0.7762243325449741,0.02277396762206688,0.007316939548802359,0.77639535658558,800000
0.0,192.66666666666666,fifo_100k,0.7609073602570405,0.01779533320948314,0.005759828830736811,0.7612554929847688,paired_recorded,1,5.600358422939069e-05,0.00016801075268817203,7.367198912589764e-05,6.720430107526883e-05,8.810124508331615e-05,0.00021534236608260833,8.803599829523982e-05,8.45661857078137e-05,0.00032869119330443435,0.00033015725571881627,0.000134100422974297,0.00011054110604439941,0.0,3,0.7547390745596251,0.7669607823688945,0.01981874788507319,0.0063600788389063636,0.7673453870893017,actor,1156.0,0.760995461502335,0.01779985030285361,0.005750099452008216,0.761340059169441,-0.056433328949942914,8.810124529438196e-05,0.00021534236389989894,8.803599810529307e-05,8.456618467221504e-05,0.05879932768136933,-0.006576064168439445,0.05879932764142278,all_slots,0.7762243325449741,0.02277396762206688,0.007316939548802359,0.77639535658558,800000
0.0,92.0,fifo_100k,0.8010872164012374,0.02407817970905078,0.008015960248899117,0.8023513912959461,paired_recorded,3,0.010026803118908382,0.008589181286549707,0.0031980924750695558,0.009775828460038986,0.010144861081297293,0.008979107271338717,0.0032978643014867845,0.00991249773548188,0.008564814814814815,0.008691466915151125,0.0031941902756111064,0.008222666709508815,0.0,3,0.8128262909911498,0.8280681126226183,0.02295005073829892,0.007333414987005159,0.8273830999258468,actor,552.0,0.8099747152707586,0.019899607040955346,0.006565594305826576,0.8110158654635681,-0.511740768430773,0.008887498869521195,0.007788503108043622,0.002851688440089903,0.008664474167622015,0.1711004136498554,0.07516191777767717,0.17093219528763118,all_slots,0.843748715562997,0.026489589626627758,0.008471193653255321,0.8427877114703585,800000
0.0,87.66666666666667,fifo_100k,0.6951861110120768,0.046647750987571596,0.016109773046616756,0.6941727439986476,paired_recorded,6,0.13977164413745294,0.05734210982372747,0.020418411832685078,0.14414020721925133,0.15765978002435052,0.07247634331056532,0.02575533523120581,0.1650293113764523,0.13604828926520104,0.056077781491384426,0.019971520801492296,0.1390353906714201,0.0,3,0.8129425330034789,0.8281238724233183,0.023005115132351678,0.007348900619501902,0.8275486537379707,actor,526.0,0.8012172989212556,0.022617875968289358,0.0076338938247773845,0.8034251724540953,-0.6358086852633184,0.10603118790917891,0.04425381325776534,0.015516222746200277,0.10925242845544748,0.3753325290193976,0.10007726706645381,0.31427636072085613,all_slots,0.8437313694556319,0.026532109378351747,0.008480180696487356,0.8429862910995486,800000
0.0,70.33333333333333,fifo_100k,0.420936080880048,0.03839610125670897,0.013232410264264471,0.41808759181736077,paired_recorded,15,0.5819954426699957,0.051793869024485045,0.01830223263705374,0.5907539861302492,0.9769594056813888,0.26693515505387116,0.09079384664319579,1.0389142623215133,0.5817005804253181,0.05882363765914097,0.021037095970059164,0.5887201665901142,0.0,3,0.8122548720020065,0.8271560593612045,0.02326976509970069,0.007427471804222696,0.8270682241212128,actor,422.0,0.7848480906376379,0.026382904805643485,0.009075763124435142,0.7888558160054084,-0.5509237650319195,0.3639120097575899,0.03818612686972626,0.013026651935380986,0.37076822418804767,0.4934358906511646,0.08881300482885286,0.13998276156600442,all_slots,0.8423250607432714,0.02703785483289778,0.008624411965246971,0.8424038577415649,800000
0.0,192.66666666666666,fifo_100k,0.7451822359434613,0.037231041193458915,0.011769469658146084,0.7337719377313195,paired_recorded,1,0.001397581982560317,0.0009704501685122774,0.0003539719844983789,0.0014497405445888835,0.0015094483485553402,0.0007757001640277321,0.0002645439059745332,0.0014285631119599863,0.009302043482693497,0.029261682390558052,0.00943399191375206,0.025480869347178425,0.0,3,0.7547496462139248,0.766969794134298,0.019815435069672534,0.006358261001268853,0.7673531288787405,recorded,1156.0,0.7466916843411359,0.0366314970718355,0.011584220271019323,0.7352005008643437,-0.18501006283006424,0.0015094483976744535,0.0007757001333377239,0.00026454389827187724,0.0014285631330242506,-0.11046611372918748,-0.04749790408102339,-0.11046611783677461,all_slots,0.7762158580128955,0.02277184864723597,0.007316010887040693,0.7763873727522602,800000
0.0,92.0,fifo_100k,0.7799756402597557,0.02404188828227954,0.0077995304741627185,0.7801282302403422,paired_recorded,3,0.002814327485380117,0.0018140302679776363,0.0006978744594817835,0.0029112846218109375,0.0028118899130645508,0.0014834874336006226,0.0005103684571583886,0.002775130151045122,0.009038689137373348,0.007771364843733264,0.0025949363867369232,0.009087622903412378,0.0,3,0.8128410680899544,0.8280788995384457,0.02294139104473931,0.007330474962585179,0.8273895746726773,recorded,552.0,0.782694160856412,0.022980682822225703,0.007493338778384598,0.7828076691525707,-0.3781035866872516,0.002718520596656062,0.0014690624153879351,0.0005051670760211975,0.0026794389122284583,-0.1678334105179078,-0.06927079685188252,-0.16804515705946668,all_slots,0.8437462696068606,0.02648666745857998,0.008469731032712322,0.8427818073019654,800000
0.0,87.66666666666667,fifo_100k,0.748112824919572,0.023777988364697772,0.007748720861283522,0.749922453762348,paired_recorded,6,0.0033906776094276094,0.0019980751138839376,0.0007827250663978479,0.003572272974846504,0.003341820992921159,0.001637937092840904,0.0005625072087254258,0.0033843921897009285,0.014844987868884926,0.012999944295900179,0.004339341121989685,0.013750433254109726,0.0,3,0.8129591088919833,0.8281350317090355,0.02299557011637222,0.007345410330815352,0.8275561684195324,recorded,526.0,0.7512834472168993,0.02270536143940045,0.007430492241806028,0.753123173433028,-0.3696786855094513,0.0031706222973273846,0.0016071936870736834,0.0005517630592346867,0.0032007196706800123,-0.16709622906237653,-0.07333955211688514,-0.1674652330092167,all_slots,0.8437278934910667,0.026530573234496247,0.008479123127603292,0.8429796700775447,800000
0.0,70.33333333333333,fifo_100k,0.6975223351878999,0.025193988784129637,0.008314162241194809,0.6994193377615835,paired_recorded,15,0.005039095777047584,0.002717983370431874,0.0010663032757620811,0.00531014576389625,0.005153819535648647,0.0022886333638395596,0.0007846962819224242,0.005292612474803327,0.02793928647139879,0.02703053170649362,0.008830377856031054,0.029695026440071135,0.0,3,0.8122548720020065,0.8271560593612045,0.02326976509970069,0.007427471804222696,0.8270682241212128,recorded,422.0,0.7018095855278513,0.02381591638375805,0.00792329610895697,0.7038530372000489,-0.3901598419196713,0.004287250339951433,0.0019280086668903398,0.0006634816832361773,0.0044336994384652694,-0.15913767894588782,-0.08399294012260929,-0.1630574775305205,all_slots,0.8423250607432714,0.02703785483289778,0.008624411965246971,0.8424038577415649,800000
0.0,192.66666666666666,fifo_100k,0.7609073602570405,0.017732337957512886,0.006756845098798022,0.7601693805930015,all,1,5.600358422939069e-05,0.00011200716845878138,5.225205543751228e-05,3.7335722819593785e-05,8.810124508331615e-05,0.0001565976573872452,6.880976445386386e-05,5.3613148550348464e-05,0.00032869119330443435,0.00033015725571881627,0.0001467138141400034,9.187324463460253e-05,0.0,3,0.7547394290243948,0.7669607823688945,0.019806191920543323,0.007560802074881463,0.7664042519216325,actor,770.6666666666666,0.760995461502335,0.01772119033307806,0.006747051085842043,0.7602229937410679,-0.052238014838087765,8.810124529438196e-05,0.0001565976560706561,6.880976383850677e-05,5.3613148066307496e-05,0.037457295315179516,-0.015354156938789202,0.03745729681761054,trained,0.7762243325449741,0.022758229196048238,0.008682989626020968,0.7752123386906368,800000
0.0,192.66666666666666,fifo_100k,0.7475619347280121,0.0205762770347615,0.007850929615020295,0.7478873114807408,all,3,0.006586895891258115,0.005306747696242651,0.002160976503529423,0.00580639051967545,0.006663862215622366,0.0053963819822651984,0.0021615528095870794,0.005744029112570295,0.006861640364019008,0.006051279834851525,0.0024590969418374037,0.005483228059257093,0.0,3,0.7547394290243948,0.7669607823688945,0.019806191920543323,0.007560802074881463,0.7664042519216325,actor,770.6666666666666,0.7533238756990266,0.018267627349735534,0.006967488387552979,0.7529215714326809,-0.5128224203383782,0.005761940971014297,0.004617463902796253,0.0018604289108035473,0.005034259951940034,0.22383405396384362,0.059359821094068614,0.21527280396351034,trained,0.7762243325449741,0.022758229196048238,0.008682989626020968,0.7752123386906368,800000
0.0,192.66666666666666,fifo_100k,0.6789943365842553,0.031793555096404,0.012300489532043551,0.67887279510165,all,6,0.08682957709762285,0.03173520539088043,0.012585212716074766,0.08689309479876416,0.09426396512253378,0.03795975764612745,0.014953164565123883,0.09403193043792728,0.08610894834082695,0.032397576766003904,0.0129342007629115,0.08533195860150168,0.0,3,0.7547394290243948,0.7669607823688945,0.019806191920543323,0.007560802074881463,0.7664042519216325,actor,770.6666666666666,0.7433132486532368,0.01913711668039002,0.007298103033245306,0.7430401447196601,-0.5852588505154237,0.06431891206898137,0.02410773775315954,0.009441578191655716,0.06416734961801002,0.38568542306097164,0.08048212564026895,0.3302471326701208,trained,0.7762243325449741,0.022758229196048238,0.008682989626020968,0.7752123386906368,800000
0.0,192.66666666666666,fifo_100k,0.47122251513943075,0.0355795668002435,0.013761374513769374,0.46970231591375383,all,15,0.434111750331829,0.052937557574677975,0.02100801633271433,0.43457843811446256,0.6394330053937959,0.16629877033742888,0.06431097611568613,0.6551560746326895,0.43377442468734967,0.05904926106253062,0.02352709649222066,0.43431307644115363,0.0,3,0.7547394290243948,0.7669607823688945,0.019806191920543323,0.007560802074881463,0.7664042519216325,actor,770.6666666666666,0.7257392485814305,0.02249291054467867,0.008672820852674193,0.724975605541143,-0.5419150925790519,0.2545167334419996,0.03140474406339611,0.012174849650721168,0.2552732896273891,0.45024096781346684,0.055738042585581134,0.1360639295394829,trained,0.7762243325449741,0.022758229196048238,0.008682989626020968,0.7752123386906368,800000
0.0,192.66666666666666,fifo_100k,0.7609073602570405,0.017732337957512886,0.006756845098798022,0.7601693805930015,paired_recorded,1,5.600358422939069e-05,0.00011200716845878138,5.225205543751228e-05,3.7335722819593785e-05,8.810124508331615e-05,0.0001565976573872452,6.880976445386386e-05,5.3613148550348464e-05,0.00032869119330443435,0.00033015725571881627,0.0001467138141400034,9.187324463460253e-05,0.0,3,0.7547394290243948,0.7669607823688945,0.019806191920543323,0.007560802074881463,0.7664042519216325,actor,770.6666666666666,0.760995461502335,0.01772119033307806,0.006747051085842043,0.7602229937410679,-0.052238014838087765,8.810124529438196e-05,0.0001565976560706561,6.880976383850677e-05,5.3613148066307496e-05,0.037457295315179516,-0.015354156938789202,0.03745729681761054,trained,0.7762243325449741,0.022758229196048238,0.008682989626020968,0.7752123386906368,800000
0.0,92.0,fifo_100k,0.8010872164012374,0.023821207740859423,0.009143020758498335,0.8016021698766748,paired_recorded,3,0.010026803118908382,0.00790692007797271,0.0032461250231039956,0.009007472384665366,0.010144861081297293,0.008294346187232718,0.003364891330568742,0.00898494199956368,0.008564814814814815,0.008466077051603366,0.0034405141174270143,0.007619766117573135,0.0,3,0.8128262909911498,0.8280681126226183,0.02295005073829892,0.008821422619440722,0.82650965832309,actor,368.0,0.8099747152707586,0.01955761642325303,0.007518195921300643,0.8095021164209423,-0.5109872059685778,0.008887498869521195,0.007182674818029744,0.002907497585057919,0.007899946544267547,0.1478532916342796,0.07421211247289694,0.146029316932285,trained,0.843748715562997,0.026489589626627758,0.010178649175077081,0.8416794312658334,800000
0.0,87.66666666666667,fifo_100k,0.6951861110120768,0.04389610082156092,0.017030306458755327,0.6948226661848776,paired_recorded,6,0.13977164413745294,0.0541960660526837,0.021478768252727445,0.14119049976893117,0.15765978002435052,0.06707702507379094,0.026488671402812473,0.15880056906113735,0.13604828926520104,0.052931737720340655,0.02108165625706819,0.1365337401795735,0.0,3,0.8129425330034789,0.8281238724233183,0.023005115132351678,0.008842483184195284,0.8266900069957016,actor,350.6666666666667,0.8012172989212556,0.021510345530652186,0.00822980365893187,0.8014125060369004,-0.6165323275962608,0.10603118790917891,0.04185833283683533,0.016424853478904496,0.1065898398520229,0.3872752605495657,0.10476769671239994,0.3331928983414637,trained,0.8437313694556319,0.026532109378351747,0.01019306498493246,0.8419081475909113,800000
0.0,70.33333333333333,fifo_100k,0.420936080880048,0.035815530781857556,0.013964110710490299,0.4178367601176645,paired_recorded,15,0.5819954426699957,0.047214272534909923,0.019031701485753196,0.5890947710686343,0.9769594056813888,0.24686439529926688,0.09510522185281532,1.0103604722784323,0.5817005804253181,0.05481070175128667,0.022244368503777076,0.5877845652731487,0.0,3,0.8122548720020065,0.8271560593612045,0.02326976509970069,0.008939266006975519,0.8262642194899197,actor,281.3333333333333,0.7848480906376379,0.02435352301957988,0.00942910419416874,0.7864312028958945,-0.5477750317892774,0.3639120097575899,0.03516447086350561,0.013681041322036106,0.3685944427782301,0.4799906715188393,0.09111080685541599,0.07206837330979213,trained,0.8423250607432714,0.02703785483289778,0.01037112521802242,0.8414189233550715,800000
0.0,192.66666666666666,fifo_100k,0.7451822359434613,0.03722341381590764,0.014000216797726261,0.7319610734358531,paired_recorded,1,0.001397581982560317,0.0009186259562403038,0.00037409727344093314,0.001294490807610692,0.0015094483485553402,0.0007258863118946541,0.00028953518398879024,0.0013111581738318096,0.009302043482693497,0.029261682390558052,0.01125958577943176,0.026160298103208735,0.0,3,0.7547498320459848,0.766969794134298,0.01980262079842401,0.007558599296655181,0.7664103518867605,recorded,770.6666666666666,0.7466916843411359,0.036618827779040575,0.013771348508740169,0.7332722316408775,-0.20072194934943552,0.0015094483976744535,0.0007258862705057778,0.00028953518239845593,0.0013111582050244774,-0.1340568195427663,-0.06214050531194293,-0.1340568259283381,trained,0.7762158580128955,0.022756109847824682,0.008681872175615805,0.775204352387147,800000
0.0,92.0,fifo_100k,0.7799756402597557,0.024039861510984747,0.00919793121668913,0.7788583033978812,paired_recorded,3,0.002814327485380117,0.0018140302679776363,0.0007589616319875809,0.002645368763789816,0.0028118899130645508,0.0013934353534768723,0.0005584811269813168,0.0025615704946299507,0.009038689137373348,0.007771364843733264,0.003071496916016941,0.008925313640225923,0.0,3,0.8128410680899544,0.8280788995384457,0.02294139104473931,0.008817680726653461,0.826515860920813,recorded,368.0,0.782694160856412,0.022970752310053865,0.008817140985092477,0.7813261143494828,-0.39758917214558503,0.002718520596656062,0.001379635798570883,0.0005528289323330026,0.0024678109516015467,-0.21703039362477097,-0.08265074214934008,-0.21737512029952719,trained,0.8437462696068606,0.02648666745857998,0.010177090055842096,0.8416744985106175,800000
0.0,87.66666666666667,fifo_100k,0.748112824919572,0.02377167022555496,0.009057403848618155,0.7488144238852742,paired_recorded,6,0.0033906776094276094,0.0019980751138839376,0.0008380279840943155,0.003266684409454017,0.003341820992921159,0.0015296364454309918,0.0006146079674798677,0.0031568078688089794,0.014844987868884926,0.012999944295900179,0.00513964108348501,0.013299044365220836,0.0,3,0.8129591088919833,0.8281350317090355,0.02299557011637222,0.00883820510805672,0.8266974463983124,recorded,350.6666666666667,0.7512834472168993,0.022682491871509346,0.00866335132940312,0.751790674995787,-0.3862293838744481,0.0031706222973273846,0.0015012815378484395,0.0006029242219739937,0.0029762511105128307,-0.21456634337387923,-0.08801439173059444,-0.21493649143927315,trained,0.8437278934910667,0.026530573234496247,0.010192070047188844,0.8419023584372541,800000
