accepted_mean_adapt_actor_adv,accepted_mean_adapt_actor_ret,accepted_mean_adapt_actor_rew,accepted_mean_adapt_actor_reward_only,accepted_mean_adapt_actor_reward_particle_rate,accepted_mean_gate_after_imagined_action_action_concentration,accepted_mean_gate_after_imagined_action_action_mode,accepted_mean_gate_after_reward_event_step_rate,accepted_mean_gate_after_reward_peak_mean,accepted_mean_gate_after_reward_peak_p95,accepted_mean_gate_after_reward_peak_timestep_mean,accepted_mean_gate_after_reward_preceding_action_action_concentration,accepted_mean_gate_after_reward_preceding_action_action_mode,accepted_mean_gate_after_reward_return_mean,accepted_mean_gate_before_imagined_action_action_concentration,accepted_mean_gate_before_imagined_action_action_mode,accepted_mean_gate_before_reward_event_step_rate,accepted_mean_gate_before_reward_peak_mean,accepted_mean_gate_before_reward_peak_p95,accepted_mean_gate_before_reward_peak_timestep_mean,accepted_mean_gate_before_reward_preceding_action_action_concentration,accepted_mean_gate_before_reward_preceding_action_action_mode,accepted_mean_gate_before_reward_return_mean,accepted_mean_gate_imagined_action_action_concentration,accepted_mean_gate_imagined_action_action_mode,accepted_mean_gate_reward_event_step_rate,accepted_mean_gate_reward_peak_mean,accepted_mean_gate_reward_peak_p95,accepted_mean_gate_reward_preceding_action_action_concentration,accepted_mean_gate_reward_preceding_action_action_mode,accepted_mean_gate_reward_return_mean,accepted_mean_gate_score_after,accepted_mean_gate_score_before,accepted_mean_gate_score_improvement,accepted_probe_fraction,action_length,canonical_stage,commit_events,committed_updates,condition,episode_index,family,first_adapt_actor_adv,first_adapt_actor_ret,first_adapt_actor_rew,first_adapt_actor_reward_only,first_adapt_actor_reward_particle_rate,first_commit_step,first_gate_after_imagined_action_action_concentration,first_gate_after_imagined_action_action_mode,first_gate_after_reward_event_step_rate,first_gate_after_reward_peak_mean,first_gate_after_reward_peak_p95,first_gate_after_reward_peak_timestep_mean,first_gate_after_reward_preceding_action_action_concentration,first_gate_after_reward_preceding_action_action_mode,first_gate_after_reward_return_mean,first_gate_before_imagined_action_action_concentration,first_gate_before_imagined_action_action_mode,first_gate_before_reward_event_step_rate,first_gate_before_reward_peak_mean,first_gate_before_reward_peak_p95,first_gate_before_reward_peak_timestep_mean,first_gate_before_reward_preceding_action_action_concentration,first_gate_before_reward_preceding_action_action_mode,first_gate_before_reward_return_mean,first_gate_imagined_action_action_concentration,first_gate_imagined_action_action_mode,first_gate_reward_event_step_rate,first_gate_reward_peak_mean,first_gate_reward_peak_p95,first_gate_reward_preceding_action_action_concentration,first_gate_reward_preceding_action_action_mode,first_gate_reward_return_mean,first_gate_score_after,first_gate_score_before,first_gate_score_improvement,item_buried_events,last_commit_step,mean_adapt_actor_adv,mean_adapt_actor_ret,mean_adapt_actor_rew,mean_adapt_actor_reward_only,mean_adapt_actor_reward_particle_rate,mean_gate_after_imagined_action_action_concentration,mean_gate_after_imagined_action_action_mode,mean_gate_after_reward_event_step_rate,mean_gate_after_reward_peak_mean,mean_gate_after_reward_peak_p95,mean_gate_after_reward_peak_timestep_mean,mean_gate_after_reward_preceding_action_action_concentration,mean_gate_after_reward_preceding_action_action_mode,mean_gate_after_reward_return_mean,mean_gate_before_imagined_action_action_concentration,mean_gate_before_imagined_action_action_mode,mean_gate_before_reward_event_step_rate,mean_gate_before_reward_peak_mean,mean_gate_before_reward_peak_p95,mean_gate_before_reward_peak_timestep_mean,mean_gate_before_reward_preceding_action_action_concentration,mean_gate_before_reward_preceding_action_action_mode,mean_gate_before_reward_return_mean,mean_gate_imagined_action_action_concentration,mean_gate_imagined_action_action_mode,mean_gate_reward_event_step_rate,mean_gate_reward_peak_mean,mean_gate_reward_peak_p95,mean_gate_reward_preceding_action_action_concentration,mean_gate_reward_preceding_action_action_mode,mean_gate_reward_return_mean,mean_gate_score_after,mean_gate_score_before,mean_gate_score_improvement,mix_beta,objective_label,probes,real_action_entropy,real_top_action_column,real_top_action_fraction,real_top_action_index,real_top_action_row,real_unique_action_fraction,replicate,reset_seed,success,task_progress_max,trace_steps,update_budget
9.63283595157831e-07,1.7677659343289522e-06,1.7425504376086052e-07,1.7677659343289522e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,21,dose,1.5808527109584247e-07,2.9010951152486086e-07,2.143825952316547e-07,2.9010951152486086e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,9.63283595157831e-07,1.7677659343289522e-06,1.7425504376086052e-07,1.7677659343289522e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.531911162554236,16,0.22,184,6,0.11,1,1014415933017911691,0,0.0,201,46
4.316985853594752e-10,7.922299562033159e-10,6.2315842683608145e-09,7.922299562033159e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,22,dose,1.6606208630420838e-09,3.0474820444936768e-09,2.801057803480944e-07,3.0474820444936768e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,4.316985853594752e-10,7.922299562033159e-10,6.2315842683608145e-09,7.922299562033159e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5681559258635875,21,0.265,189,6,0.15,1,7405538537181946467,0,0.0,201,46
9.521708941186496e-07,1.7473724450129461e-06,2.0779413800015745e-07,1.7473724450129461e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,23,dose,3.6539709924454655e-08,6.705570143594741e-08,1.1706235909514362e-06,6.705570143594741e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,9.521708941186496e-07,1.7473724450129461e-06,2.0779413800015745e-07,1.7473724450129461e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.155723822144932,21,0.415,189,6,0.13,1,5899000678674040723,0,0.0,201,46
0.0002168361982498306,0.00039792604400277077,3.6614520518296406e-05,0.00039792604400277077,0.00033967391304347825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,24,dose,3.651190905173962e-09,6.700468180298458e-09,4.070072918693768e-07,6.700468180298458e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.0002168361982498306,0.00039792604400277077,3.6614520518296406e-05,0.00039792604400277077,0.00033967391304347825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.8824615325985814,23,0.445,191,6,0.08,1,3002675401311978810,0,0.0,201,46
0.00848458350577703,0.015570448211729475,0.0019640262658192523,0.015570448211729475,0.01970108695652174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,25,dose,9.219458974030204e-08,1.6919052825414838e-07,5.190726710679883e-07,1.6919052825414838e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.00848458350577703,0.015570448211729475,0.0019640262658192523,0.015570448211729475,0.01970108695652174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.9171238925777891,23,0.325,191,6,0.095,1,1035596817993619526,0,0.0,201,46
3.529261831739098e-06,6.476710110822069e-06,7.691741836179113e-07,6.476710110822069e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,26,dose,3.8210714592423756e-07,7.012224614300067e-07,2.494864475011127e-07,7.012224614300067e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,3.529261831739098e-06,6.476710110822069e-06,7.691741836179113e-07,6.476710110822069e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.2059297139991347,6,0.245,146,5,0.09,1,5465648122955837357,0,0.0,201,46
0.05095702370617657,0.09351357618227778,0.01658139738550672,0.09351357618227778,0.08984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,27,dose,3.6084544262848794e-05,6.622040382353589e-05,7.537247256550472e-06,6.622040382353589e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.05095702370617657,0.09351357618227778,0.01658139738550672,0.09351357618227778,0.08984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.7659503969553971,23,0.49,191,6,0.07,1,4062361414067576596,0,0.0,201,46
0.3105112103267738,0.5698333852776515,0.16870787216002417,0.5698333852776515,0.6056385869565217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,28,dose,0.0018978877924382687,0.0034829010255634785,0.00044877108302898705,0.0034829010255634785,0.0078125,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.3105112103267738,0.5698333852776515,0.16870787216002417,0.5698333852776515,0.6056385869565217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.959981102327846,23,0.37,191,6,0.075,1,6195313965925726160,0,0.0,201,46
0.043394182244484325,0.0796346558890487,0.016954118839920086,0.0796346558890487,0.08814538043478261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,29,dose,9.023214033732074e-07,1.6558915376663208e-06,3.850843199870724e-07,1.6558915376663208e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.043394182244484325,0.0796346558890487,0.016954118839920086,0.0796346558890487,0.08814538043478261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.709598464559097,23,0.51,191,6,0.075,1,8519731462542843089,0,0.0,201,46
0.017697876461917582,0.03247818716210862,0.0071159067370508726,0.03247818716210862,0.08050271739130435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,30,dose,1.2552967554313454e-08,2.303652735236028e-08,1.1883663546541356e-06,2.303652735236028e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.017697876461917582,0.03247818716210862,0.0071159067370508726,0.03247818716210862,0.08050271739130435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.273655606468129,23,0.3,191,6,0.085,1,2016425209726418991,0,0.0,201,46
0.0015231557501903927,0.0027952129107486796,0.00026984316179718304,0.0027952129107486796,0.0033967391304347825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,31,dose,3.0816643681319533e-10,5.655304002871731e-10,2.2660508136596036e-08,5.655304002871731e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.0015231557501903927,0.0027952129107486796,0.00026984316179718304,0.0027952129107486796,0.0033967391304347825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.079066653413591,23,0.44,191,6,0.115,1,5309243950892698241,0,0.0,201,46
0.02447584981033088,0.0449167558051273,0.0063637719367807604,0.0449167558051273,0.05570652173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,32,dose,2.49398057761141e-10,4.5768189238515333e-10,1.0294871799487737e-07,4.5768189238515333e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.02447584981033088,0.0449167558051273,0.0063637719367807604,0.0449167558051273,0.05570652173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.0252891922034877,23,0.485,191,6,0.11,1,3744200921072258436,0,0.0,201,46
8.347649171348507e-07,1.5319154969127119e-06,2.6281074923212385e-07,1.5319154969127119e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,33,dose,6.902058480307005e-09,1.2666284021634056e-08,2.4341244397874107e-07,1.2666284021634056e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,8.347649171348507e-07,1.5319154969127119e-06,2.6281074923212385e-07,1.5319154969127119e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.564521383525883,23,0.305,191,6,0.18,1,107998890569657381,0,0.0,201,46
0.04878744784792836,0.08953208740118467,0.01115475212113519,0.08953208740118467,0.09476902173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,34,dose,1.5349714885815047e-05,2.816896630974952e-05,1.325392622675281e-05,2.816896630974952e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.04878744784792836,0.08953208740118467,0.01115475212113519,0.08953208740118467,0.09476902173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.26477192618042,23,0.285,191,6,0.095,1,5125271082782277437,0,0.0,201,46
0.04037459498945668,0.07409327639747997,0.012081498035021664,0.07409327639747997,0.07201086956521739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,35,dose,3.9225053427571765e-08,7.198369189609366e-08,3.148932137264637e-08,7.198369189609366e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.04037459498945668,0.07409327639747997,0.012081498035021664,0.07409327639747997,0.07201086956521739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.232773143245575,23,0.335,191,6,0.085,1,8425326102732704537,0,0.0,201,46
0.00025678552715747803,0.00047123890109798184,7.412916499813662e-05,0.00047123890109798184,0.0006793478260869565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,36,dose,3.211237356026686e-07,5.893088541597535e-07,2.8776932481378026e-07,5.893088541597535e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.00025678552715747803,0.00047123890109798184,7.412916499813662e-05,0.00047123890109798184,0.0006793478260869565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.3880022782040577,23,0.305,191,6,0.115,1,3368354597838330438,0,0.0,201,46
0.00011752575962896673,0.000215676931695584,2.1587028604030533e-05,0.000215676931695584,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,37,dose,6.386578071948534e-11,1.1720302506290636e-10,8.551060659556242e-07,1.1720302506290636e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.00011752575962896673,0.000215676931695584,2.1587028604030533e-05,0.000215676931695584,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.9928795134773571,23,0.405,191,6,0.09,1,5426276976403020087,0,0.0,201,46
0.0007970185712395761,0.0014626454012350127,0.000134373397984404,0.0014626454012350127,0.0015285326086956522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,38,dose,4.694321978604421e-05,8.614765101810917e-05,7.729169738013297e-06,8.614765101810917e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.0007970185712395761,0.0014626454012350127,0.000134373397984404,0.0014626454012350127,0.0015285326086956522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.676930805776719,16,0.165,184,6,0.15,1,1076313600361340397,0,0.0,201,46
5.911263444483254e-07,1.0848030794027625e-06,1.4919277343930218e-07,1.0848030794027625e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,39,dose,2.2563226287353189e-10,4.1406819639711046e-10,1.5286650167922744e-08,4.1406819639711046e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,5.911263444483254e-07,1.0848030794027625e-06,1.4919277343930218e-07,1.0848030794027625e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.39378911103753,23,0.285,191,6,0.1,1,3536737799349825408,0,0.0,201,46
0.16254491969473062,0.2982936512346305,0.0645217192396439,0.2982936512346305,0.30180027173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,40,dose,0.00011891574104083702,0.00021822776761837304,0.00020491030591074377,0.00021822776761837304,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.16254491969473062,0.2982936512346305,0.0645217192396439,0.2982936512346305,0.30180027173913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.634807440889106,23,0.57,191,6,0.11,1,7980831194875469627,0,0.0,201,46
0.023521534488638248,0.0431654492656824,0.005507173093648106,0.0431654492656824,0.05791440217391304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,41,dose,3.50516420439817e-05,6.432486406993121e-05,7.458279469574336e-06,6.432486406993121e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.023521534488638248,0.0431654492656824,0.005507173093648106,0.0431654492656824,0.05791440217391304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.244388651189822,23,0.365,191,6,0.08,1,2896107986373072713,0,0.0,201,46
0.0038441508779290074,0.0070545783242518525,0.005780970164735191,0.0070545783242518525,0.050611413043478264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,42,dose,8.083206921583042e-06,1.4833864952379372e-05,0.0014095501974225044,1.4833864952379372e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.0038441508779290074,0.0070545783242518525,0.005780970164735191,0.0070545783242518525,0.050611413043478264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.2513567492763467,23,0.36,191,6,0.1,1,2615654309812665101,0,0.0,201,46
0.0016080366210406553,0.002950981678949629,0.00029187790212072394,0.002950981678949629,0.00390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,43,dose,4.570179790164275e-09,8.386946248606364e-09,3.08784535718587e-07,8.386946248606364e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.0016080366210406553,0.002950981678949629,0.00029187790212072394,0.002950981678949629,0.00390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.43831587558653,23,0.185,191,6,0.085,1,2746598835438227977,0,0.0,201,46
0.01379940177233605,0.025323916601912733,0.0036495779706128564,0.025323916601912733,0.04161005434782609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,46,46.0,reward_cap_46,44,dose,8.091856074088355e-09,1.4849736551525439e-08,1.3085802663681534e-07,1.4849736551525439e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,45,0.01379940177233605,0.025323916601912733,0.0036495779706128564,0.025323916601912733,0.04161005434782609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5400818660498357,23,0.29,191,6,0.15,1,4886535635345802384,0,0.0,201,46
