arm,replay/abandoned,replay/active_goals,replay/admitted,replay/chunks,replay/episodes,replay/episodes_seen,replay/goal_0/episodes,replay/goal_0/sampled,replay/goal_0/sampled_total,replay/goal_0/transitions,replay/goal_1/episodes,replay/goal_1/sampled,replay/goal_1/sampled_total,replay/goal_1/transitions,replay/goal_2/episodes,replay/goal_2/sampled,replay/goal_2/sampled_total,replay/goal_2/transitions,replay/goal_3/episodes,replay/goal_3/sampled,replay/goal_3/sampled_total,replay/goal_3/transitions,replay/goal_4/episodes,replay/goal_4/sampled,replay/goal_4/sampled_total,replay/goal_4/transitions,replay/goal_5/episodes,replay/goal_5/sampled,replay/goal_5/sampled_total,replay/goal_5/transitions,replay/inserts,replay/items,replay/ram_gb,replay/rejected,replay/replaced,replay/replay_ratio,replay/samples,replay/sampling/current_fraction,replay/sampling/current_group,replay/sampling/is_current_old,replay/streams,replay/updates,seed,step
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.0,100000.0,1.1871576309204102,,,32.0,23880.0,,,,1.0,0.0,1,319830
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24040.0,100000.0,1.1871576309204102,,,32.0,24040.0,,,,1.0,0.0,1,343870
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24020.0,100000.0,1.1871576309204102,,,32.00532889258951,24024.0,,,,1.0,0.0,1,367890
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23850.0,100000.0,1.1871576309204102,,,31.997316561844865,23848.0,,,,1.0,0.0,1,391740
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24099.0,100000.0,1.1596091091632843,,,32.059753516743434,24144.0,,,,1.0,0.0,1,424130
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23920.0,100000.0,1.1664962396025658,,,32.0,23920.0,,,,1.0,0.0,1,448050
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23970.0,100000.0,1.1733833700418472,,,31.997329995828117,23968.0,,,,1.0,0.0,1,472020
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24050.0,100000.0,1.185206277295947,,,31.997338877338876,24048.0,,,,1.0,0.0,1,496070
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23970.0,100000.0,1.1871576309204102,,,31.997329995828117,23968.0,,,,1.0,0.0,1,520040
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24030.0,100000.0,1.1871576309204102,,,32.002663337494795,24032.0,,,,1.0,0.0,1,544070
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23990.0,100000.0,1.1871576309204102,,,32.002667778240934,23992.0,,,,1.0,0.0,1,568060
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23930.0,100000.0,1.1871576309204102,,,31.997325532804012,23928.0,,,,1.0,0.0,1,591990
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24149.0,100000.0,1.1596091091632843,,,32.056979585075986,24192.0,,,,1.0,0.0,1,624180
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23940.0,100000.0,1.1664962396025658,,,31.994653299916457,23936.0,,,,1.0,0.0,1,648120
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23930.0,100000.0,1.1733833700418472,,,32.00802340158796,23936.0,,,,1.0,0.0,1,672050
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23900.0,100000.0,1.1824514251202345,,,31.994644351464434,23896.0,,,,1.0,0.0,1,695950
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23790.0,100000.0,1.1871576309204102,,,32.0026902059689,23792.0,,,,1.0,0.0,1,719740
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23780.0,100000.0,1.1871576309204102,,,31.9946173254836,23776.0,,,,1.0,0.0,1,743520
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23790.0,100000.0,1.1871576309204102,,,32.0026902059689,23792.0,,,,1.0,0.0,1,767310
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23680.0,100000.0,1.1871576309204102,,,32.0,23680.0,,,,1.0,0.0,1,790990
fifo_100k,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23509.0,23509.0,0.2703428268432617,,,31.666510698030542,23264.0,,,,1.0,0.0,2,23540
fifo_100k,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23950.0,47459.0,0.5524396896362305,,,32.00267223382046,23952.0,,,,1.0,0.0,2,47490
fifo_100k,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23910.0,71369.0,0.8345365524291992,,,32.002676704307824,23912.0,,,,1.0,0.0,2,71400
fifo_100k,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23860.0,95229.0,1.116633415222168,,,31.99463537300922,23856.0,,,,1.0,0.0,2,95260
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23860.0,100000.0,1.1871576309204102,,,32.00536462699078,23864.0,,,,1.0,0.0,2,119120
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23840.0,100000.0,1.1871576309204102,,,32.0,23840.0,,,,1.0,0.0,2,142960
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23780.0,100000.0,1.1871576309204102,,,31.9946173254836,23776.0,,,,1.0,0.0,2,166740
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23680.0,100000.0,1.1871576309204102,,,32.0,23680.0,,,,1.0,0.0,2,190420
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24139.0,100000.0,1.1596091091632843,,,32.059654501014954,24184.0,,,,1.0,0.0,2,224170
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23900.0,100000.0,1.1664962396025658,,,31.994644351464434,23896.0,,,,1.0,0.0,2,248070
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23930.0,100000.0,1.1733833700418472,,,31.997325532804012,23928.0,,,,1.0,0.0,2,272000
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23960.0,100000.0,1.1759316083043814,,,32.0,23960.0,,,,1.0,0.0,2,295960
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23970.0,100000.0,1.1871576309204102,,,32.00801001251565,23976.0,,,,1.0,0.0,2,319930
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24030.0,100000.0,1.1871576309204102,,,31.992009987515605,24024.0,,,,1.0,0.0,2,343960
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23980.0,100000.0,1.1871576309204102,,,32.00533778148457,23984.0,,,,1.0,0.0,2,367940
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23930.0,100000.0,1.1871576309204102,,,31.997325532804012,23928.0,,,,1.0,0.0,2,391870
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24189.0,100000.0,1.1596091091632843,,,32.05688536111455,24232.0,,,,1.0,0.0,2,424220
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23940.0,100000.0,1.1664962396025658,,,31.994653299916457,23936.0,,,,1.0,0.0,2,448160
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24040.0,100000.0,1.1733833700418472,,,32.0,24040.0,,,,1.0,0.0,2,472200
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24010.0,100000.0,1.1834844946861267,,,32.00799666805498,24016.0,,,,1.0,0.0,2,496210
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24070.0,100000.0,1.1871576309204102,,,31.992023265475694,24064.0,,,,1.0,0.0,2,520280
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24040.0,100000.0,1.1871576309204102,,,32.0,24040.0,,,,1.0,0.0,2,544320
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23960.0,100000.0,1.1871576309204102,,,32.0,23960.0,,,,1.0,0.0,2,568280
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23980.0,100000.0,1.1989116668701172,,,32.00533778148457,23984.0,,,,1.0,0.0,2,592260
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24009.0,100000.0,1.1596091091632843,,,32.05198050730976,24048.0,,,,1.0,0.0,2,624040
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23890.0,100000.0,1.1664962396025658,,,32.00803683549602,23896.0,,,,1.0,0.0,2,647930
fifo_100k,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,100000.0,1.1733833700418472,,,32.0,24000.0,,,,1.0,0.0,2,671930
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23910.0,100000.0,1.1798113584518433,,,31.991969887076536,23904.0,,,,1.0,0.0,2,695840
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.0,100000.0,1.1871576309204102,,,32.0,23880.0,,,,1.0,0.0,2,719720
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23980.0,100000.0,1.1871576309204102,,,32.00533778148457,23984.0,,,,1.0,0.0,2,743700
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23890.0,100000.0,1.1871576309204102,,,31.997321054834657,23888.0,,,,1.0,0.0,2,767590
fifo_100k,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.0,100000.0,1.1871576309204102,,,32.0,23880.0,,,,1.0,0.0,2,791470
uniform_reservoir,0.0,1.0,820.0,0.0,820.0,820.0,820.0,23400.0,23400.0,23638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23638.0,0.2713299822062254,0.0,0.0,31.6751269035533,23400.0,0.5,0.0,0.0,1.0,0.0,0,23640
uniform_reservoir,0.0,1.0,232.0,0.0,1000.0,1054.0,1000.0,23696.0,47096.0,44749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,44749.0,0.5136536667123437,2.0,52.0,31.994599156118145,23696.0,0.5,0.0,0.0,1.0,0.0,0,47340
uniform_reservoir,0.0,1.0,190.0,0.0,1000.0,1289.0,1000.0,23752.0,70848.0,53515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.0,53515.0,0.6142746424302459,45.0,190.0,32.0026947368421,23752.0,0.5,0.0,0.0,1.0,0.0,0,71090
uniform_reservoir,0.0,1.0,182.0,0.0,1000.0,1538.0,1000.0,23792.0,94640.0,60958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23790.0,60958.0,0.6997094955295324,67.0,182.0,32.0026902059689,23792.0,0.5,0.0,0.0,1.0,0.0,0,94880
uniform_reservoir,0.0,1.0,143.0,0.0,1000.0,1774.0,1000.0,23800.0,118440.0,66526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23800.0,66526.0,0.7636220660060644,93.0,143.0,32.0,23800.0,0.5,0.0,0.0,1.0,0.0,0,118680
uniform_reservoir,0.0,1.0,121.0,0.0,1000.0,2009.0,1000.0,23736.0,142176.0,70355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23740.0,70355.0,0.8075734367594123,114.0,121.0,31.994608256107835,23736.0,0.5,0.0,0.0,1.0,0.0,0,142420
uniform_reservoir,0.0,1.0,102.0,0.0,1000.0,2244.0,1000.0,23744.0,165920.0,73407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23740.0,73407.0,0.8426059735938907,133.0,102.0,32.00539174389216,23744.0,0.5,0.0,0.0,1.0,0.0,0,166160
uniform_reservoir,0.0,1.0,119.0,0.0,1000.0,2542.0,1000.0,23776.0,189696.0,73674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23780.0,73674.0,0.8456707466393709,179.0,119.0,31.9946173254836,23776.0,0.5,0.0,0.0,1.0,0.0,0,189940
uniform_reservoir,1.0,2.0,305.0,0.0,1245.0,2927.0,1000.0,22064.0,211760.0,73759.0,245.0,12128.0,12128.0,24022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34180.0,97781.0,1.122384169138968,80.0,60.0,32.01123464014043,34192.0,0.5,1.0,0.0,1.0,0.0,0,224120
uniform_reservoir,0.0,2.0,239.0,0.0,1484.0,3166.0,1000.0,11818.0,223578.0,73759.0,484.0,11854.0,23982.0,47706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670.0,121465.0,1.3942421646788716,0.0,0.0,32.00270384452894,23672.0,0.5,1.0,0.0,1.0,0.0,0,247790
uniform_reservoir,0.0,2.0,242.0,0.0,1726.0,3408.0,1000.0,11795.0,235373.0,73759.0,726.0,11909.0,35891.0,71457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,145216.0,1.6668692231178284,0.0,0.0,32.00540084388186,23704.0,0.5,1.0,0.0,1.0,0.0,0,271490
uniform_reservoir,0.0,2.0,234.0,0.0,1960.0,3642.0,1000.0,11750.0,247123.0,73759.0,960.0,11898.0,47789.0,95057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23650.0,168816.0,1.9377630203962326,0.0,0.0,31.997293868921776,23648.0,0.5,1.0,0.0,1.0,0.0,0,295140
uniform_reservoir,0.0,2.0,216.0,0.0,2000.0,3878.0,1000.0,11725.0,258848.0,73759.0,1000.0,11875.0,59664.0,99199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,172958.0,1.985307177528739,20.0,176.0,32.0,23600.0,0.5,1.0,0.0,1.0,0.0,0,318740
uniform_reservoir,0.0,2.0,176.0,0.0,2000.0,4111.0,1000.0,11682.0,270530.0,73759.0,1000.0,11878.0,71542.0,99391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23560.0,173150.0,1.987511059269309,57.0,176.0,32.0,23560.0,0.5,1.0,0.0,1.0,0.0,0,342300
uniform_reservoir,0.0,2.0,153.0,0.0,2000.0,4345.0,1000.0,11678.0,282208.0,73759.0,1000.0,11922.0,83464.0,99603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,173362.0,1.9899445120245218,81.0,153.0,32.0,23600.0,0.5,1.0,0.0,1.0,0.0,0,365900
uniform_reservoir,0.0,2.0,132.0,0.0,2000.0,4585.0,1000.0,11868.0,294076.0,73759.0,1000.0,11668.0,95132.0,99561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23540.0,173320.0,1.9894624128937721,108.0,132.0,31.994562446898897,23536.0,0.5,1.0,0.0,1.0,0.0,0,389440
uniform_reservoir,1.0,3.0,292.0,0.0,2250.0,4940.0,1000.0,13301.0,307377.0,73759.0,1000.0,13269.0,108401.0,99653.0,250.0,7998.0,7998.0,23904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34560.0,197316.0,2.264901716262102,63.0,42.0,32.007407407407406,34568.0,0.5,2.0,0.0,1.0,0.0,0,424000
uniform_reservoir,0.0,3.0,236.0,0.0,2486.0,5176.0,1000.0,7890.0,315267.0,73759.0,1000.0,7896.0,116297.0,99653.0,486.0,7726.0,15724.0,47440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23510.0,220852.0,2.5350608862936497,0.0,0.0,32.00272224585283,23512.0,0.5,2.0,0.0,1.0,0.0,0,447510
uniform_reservoir,0.0,3.0,240.0,0.0,2726.0,5416.0,1000.0,7881.0,323148.0,73759.0,1000.0,7735.0,124032.0,99653.0,726.0,7848.0,23572.0,70879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23460.0,244291.0,2.80410663690418,0.0,0.0,32.00545609548167,23464.0,0.5,2.0,0.0,1.0,0.0,0,470970
uniform_reservoir,0.0,3.0,240.0,0.0,2966.0,5656.0,1000.0,7772.0,330920.0,73759.0,1000.0,7783.0,131815.0,99653.0,966.0,7893.0,31465.0,94416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23450.0,267828.0,3.0742772854864597,0.0,0.0,31.99727078891258,23448.0,0.5,2.0,0.0,1.0,0.0,0,494420
uniform_reservoir,0.0,3.0,225.0,0.0,3000.0,5901.0,1000.0,7698.0,338618.0,73759.0,1000.0,7724.0,139539.0,99653.0,1000.0,7946.0,39411.0,97187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,270599.0,3.106084349565208,20.0,191.0,31.997261446298673,23368.0,0.5,2.0,0.0,1.0,0.0,0,517790
uniform_reservoir,0.0,3.0,180.0,0.0,3000.0,6146.0,1000.0,7881.0,346499.0,73759.0,1000.0,7725.0,147264.0,99653.0,1000.0,7762.0,47173.0,97140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,270552.0,3.1055448576807976,65.0,180.0,31.997261446298673,23368.0,0.5,2.0,0.0,1.0,0.0,0,541160
uniform_reservoir,0.0,3.0,159.0,0.0,3000.0,6399.0,1000.0,7753.0,354252.0,73759.0,1000.0,7913.0,155177.0,99653.0,1000.0,7806.0,54979.0,96505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23470.0,269917.0,3.0982559779658914,94.0,159.0,32.0027268853856,23472.0,0.5,2.0,0.0,1.0,0.0,0,564630
uniform_reservoir,0.0,3.0,114.0,0.0,3000.0,6634.0,1000.0,7773.0,362025.0,73759.0,1000.0,7815.0,162992.0,99653.0,1000.0,7804.0,62783.0,96962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23390.0,270374.0,3.1035016756504774,121.0,114.0,32.00273621205643,23392.0,0.5,2.0,0.0,1.0,0.0,0,588020
uniform_reservoir,1.0,4.0,294.0,0.0,3241.0,6994.0,1000.0,9994.0,372019.0,73759.0,1000.0,9971.0,172963.0,99653.0,1000.0,10027.0,72810.0,96962.0,241.0,5928.0,5928.0,23871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35910.0,294245.0,3.3775061601772904,66.0,53.0,32.0089111668059,35920.0,0.5,3.0,0.0,1.0,0.0,0,623930
uniform_reservoir,0.0,4.0,231.0,0.0,3472.0,7225.0,1000.0,5865.0,377884.0,73759.0,1000.0,5835.0,178798.0,99653.0,1000.0,5781.0,78591.0,96962.0,472.0,5887.0,11815.0,47202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,317576.0,3.64531222730875,0.0,0.0,31.997261446298673,23368.0,0.5,3.0,0.0,1.0,0.0,0,647300
uniform_reservoir,0.0,4.0,232.0,0.0,3704.0,7457.0,1000.0,5949.0,383833.0,73759.0,1000.0,5792.0,184590.0,99653.0,1000.0,5848.0,84439.0,96962.0,704.0,5763.0,17578.0,70634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23350.0,341008.0,3.9142776280641556,0.0,0.0,32.002740899357605,23352.0,0.5,3.0,0.0,1.0,0.0,0,670650
uniform_reservoir,0.0,4.0,230.0,0.0,3934.0,7687.0,1000.0,5802.0,389635.0,73759.0,1000.0,5826.0,190416.0,99653.0,1000.0,5947.0,90386.0,96962.0,934.0,5729.0,23307.0,93864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23310.0,364238.0,4.18092436157167,0.0,0.0,31.99176319176319,23304.0,0.5,3.0,0.0,1.0,0.0,0,693960
uniform_reservoir,0.0,4.0,218.0,0.0,4000.0,7917.0,1000.0,5783.0,395418.0,73759.0,1000.0,5825.0,196241.0,99653.0,1000.0,5793.0,96179.0,96962.0,1000.0,5791.0,29098.0,100629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23190.0,371003.0,4.258576757274568,12.0,152.0,32.00275981026304,23192.0,0.5,3.0,0.0,1.0,0.0,0,717150
uniform_reservoir,0.0,4.0,191.0,0.0,4000.0,8149.0,1000.0,5829.0,401247.0,73759.0,1000.0,5815.0,202056.0,99653.0,1000.0,5834.0,102013.0,96962.0,1000.0,5874.0,34972.0,100728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23350.0,371102.0,4.2597131337970495,41.0,191.0,32.002740899357605,23352.0,0.5,3.0,0.0,1.0,0.0,0,740500
uniform_reservoir,0.0,4.0,150.0,0.0,4000.0,8380.0,1000.0,5801.0,407048.0,73759.0,1000.0,5867.0,207923.0,99653.0,1000.0,5836.0,107849.0,96962.0,1000.0,5792.0,40764.0,100728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,371102.0,4.2597131337970495,81.0,150.0,31.99450643776824,23296.0,0.5,3.0,0.0,1.0,0.0,0,763800
uniform_reservoir,0.0,4.0,116.0,0.0,4000.0,8610.0,1000.0,5873.0,412921.0,73759.0,1000.0,5826.0,213749.0,99653.0,1000.0,5875.0,113724.0,96962.0,1000.0,5706.0,46470.0,100728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23280.0,371102.0,4.2597131337970495,114.0,116.0,32.0,23280.0,0.5,3.0,0.0,1.0,0.0,0,787080
uniform_reservoir,0.0,1.0,782.0,0.0,782.0,782.0,782.0,23416.0,23416.0,23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23660.0,23600.0,0.27089379727840424,0.0,0.0,31.669991546914623,23416.0,0.5,0.0,0.0,1.0,0.0,1,23660
uniform_reservoir,0.0,1.0,235.0,0.0,1000.0,1017.0,1000.0,23648.0,47064.0,46479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23650.0,46479.0,0.5335115594789386,0.0,17.0,31.997293868921776,23648.0,0.5,0.0,0.0,1.0,0.0,1,47310
uniform_reservoir,0.0,1.0,373.0,0.0,1000.0,1490.0,1000.0,23672.0,70736.0,47847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670.0,47847.0,0.5492142168805003,100.0,373.0,32.00270384452894,23672.0,0.5,0.0,0.0,1.0,0.0,1,70980
uniform_reservoir,0.0,1.0,247.0,0.0,1000.0,1873.0,1000.0,23656.0,94392.0,50808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23660.0,50808.0,0.5832022055983543,136.0,247.0,31.994590025359255,23656.0,0.5,0.0,0.0,1.0,0.0,1,94640
uniform_reservoir,0.0,1.0,210.0,0.0,1000.0,2272.0,1000.0,23744.0,118136.0,51560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23740.0,51560.0,0.5918340757489204,189.0,210.0,32.00539174389216,23744.0,0.5,0.0,0.0,1.0,0.0,1,118380
uniform_reservoir,0.0,1.0,167.0,0.0,1000.0,2673.0,1000.0,23800.0,141936.0,54256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23800.0,54256.0,0.6227802485227585,234.0,167.0,32.0,23800.0,0.5,0.0,0.0,1.0,0.0,1,142180
uniform_reservoir,0.0,1.0,130.0,0.0,1000.0,3086.0,1000.0,23800.0,165736.0,54426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23800.0,54426.0,0.6247316021472216,283.0,130.0,32.0,23800.0,0.5,0.0,0.0,1.0,0.0,1,165980
uniform_reservoir,0.0,1.0,134.0,0.0,1000.0,3537.0,1000.0,23752.0,189488.0,53861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.0,53861.0,0.6182462209835649,317.0,134.0,32.0026947368421,23752.0,0.5,0.0,0.0,1.0,0.0,1,189730
uniform_reservoir,1.0,2.0,315.0,0.0,1243.0,4036.0,1000.0,22474.0,211962.0,52209.0,243.0,11934.0,11934.0,24075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34400.0,76284.0,0.8756297640502453,184.0,72.0,32.007441860465114,34408.0,0.5,1.0,0.0,1.0,0.0,1,224130
uniform_reservoir,0.0,2.0,237.0,0.0,1480.0,4273.0,1000.0,11892.0,223854.0,52209.0,480.0,11828.0,23762.0,47794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23720.0,100003.0,1.1478895088657737,0.0,0.0,32.0,23720.0,0.5,1.0,0.0,1.0,0.0,1,247850
uniform_reservoir,0.0,2.0,236.0,0.0,1716.0,4509.0,1000.0,11899.0,235753.0,52209.0,716.0,11845.0,35607.0,71534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.0,123743.0,1.420390303246677,0.0,0.0,31.991915789473683,23744.0,0.5,1.0,0.0,1.0,0.0,1,271600
