arm,seed,step,train/batch_goal/0,train/batch_goal/1,train/batch_goal/2,train/batch_goal/3,train/batch_goal/4,train/batch_goal/5,train/loss_by_goal/0/con,train/loss_by_goal/0/dyn,train/loss_by_goal/0/image,train/loss_by_goal/0/policy,train/loss_by_goal/0/rep,train/loss_by_goal/0/repval,train/loss_by_goal/0/rew,train/loss_by_goal/0/value,train/loss_by_goal/1/con,train/loss_by_goal/1/dyn,train/loss_by_goal/1/image,train/loss_by_goal/1/policy,train/loss_by_goal/1/rep,train/loss_by_goal/1/repval,train/loss_by_goal/1/rew,train/loss_by_goal/1/value,train/loss_by_goal/2/con,train/loss_by_goal/2/dyn,train/loss_by_goal/2/image,train/loss_by_goal/2/policy,train/loss_by_goal/2/rep,train/loss_by_goal/2/repval,train/loss_by_goal/2/rew,train/loss_by_goal/2/value,train/loss_by_goal/3/con,train/loss_by_goal/3/dyn,train/loss_by_goal/3/image,train/loss_by_goal/3/policy,train/loss_by_goal/3/rep,train/loss_by_goal/3/repval,train/loss_by_goal/3/rew,train/loss_by_goal/3/value,train/loss_by_goal/4/con,train/loss_by_goal/4/dyn,train/loss_by_goal/4/image,train/loss_by_goal/4/policy,train/loss_by_goal/4/rep,train/loss_by_goal/4/repval,train/loss_by_goal/4/rew,train/loss_by_goal/4/value,train/loss_by_goal/5/con,train/loss_by_goal/5/dyn,train/loss_by_goal/5/image,train/loss_by_goal/5/policy,train/loss_by_goal/5/rep,train/loss_by_goal/5/repval,train/loss_by_goal/5/rew,train/loss_by_goal/5/value
current_old_50_50,1,140800,1.0,0.0,0.0,0.0,0.0,0.0,0.041129574310339034,6.846416913196242,2.3009516896847484,-0.00010346959874311624,6.846416913196242,1.4018318036352906,0.038631166421239864,0.8484788133841444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,164310,1.0,0.0,0.0,0.0,0.0,0.0,0.04126086267419273,6.929382762279426,1.9396156487557383,-7.248564456643658e-05,6.929382762279426,1.3427528980517314,0.044259510261924664,0.7837850944389085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,187800,1.0,0.0,0.0,0.0,0.0,0.0,0.041067170024892616,6.943952393142014,1.717755750227689,-4.2235994235379225e-05,6.943952393142014,1.284802954227788,0.04867405474454936,0.7321052656328808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,224120,0.5014930325149303,0.4985069674850697,0.0,0.0,0.0,0.0,0.039573742734304154,7.190254395974734,1.8541837954410434,-8.337123742995434e-05,7.190254395974734,1.268289011918557,0.05181447409434452,0.7246705483009899,0.021357339292680615,4.22489723268533,11.879425005953914,-7.037987768884674e-05,4.22489723268533,1.180611203819533,0.0033159306239265167,1.1169296672645592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,247830,0.5005904183535762,0.49940958164642374,0.0,0.0,0.0,0.0,0.04017254619893094,7.131283161530772,1.8030772055430129,-0.00016967013292730284,7.131283161530772,1.2725533480867843,0.05295610075390519,0.7315914602233813,0.021096333401973952,5.074511049689874,9.802403376456576,-0.0003121431919545528,5.074511049689874,0.8901715680916621,0.0004146564508361922,0.8819238503291379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,271410,0.501780868385346,0.498219131614654,0.0,0.0,0.0,0.0,0.040245590178015433,7.1283452843228705,1.8086287609353318,-0.00011446180070658777,7.1283452843228705,1.2754100637568548,0.052252446374627205,0.7277302581821966,0.020643537797114662,6.0339505490486784,7.199580383263377,-0.000272263394570032,6.0339505490486784,1.1979354350464961,0.00021729522339787526,1.1073483641548751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,294990,0.5009331523583305,0.4990668476416695,0.0,0.0,0.0,0.0,0.04014238199736755,7.104176679303131,1.7533130249129258,0.00027302091142933566,7.104176679303131,1.3225306656791835,0.05120034921903782,0.8592706113133465,0.0221987666184867,6.363610195393558,5.566512809116374,0.0010112085257451369,6.363610195393558,1.3109360004345119,0.0036584028823773477,1.2417676034603113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,318480,0.48935626702997276,0.5106437329700273,0.0,0.0,0.0,0.0,0.03947958152624461,7.0037539957816985,1.6928647495095672,0.000587473372379784,7.0037539957816985,1.5600029973551752,0.05084142023759351,1.2514119088365532,0.028111264053148493,7.067949099176911,4.808981869633662,-0.00011756811480194399,7.067949099176911,1.3648594635302753,0.02141507773343587,0.9542374893901133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,342010,0.49915023793337865,0.5008497620666214,0.0,0.0,0.0,0.0,0.0397043699736724,7.098223478999938,1.6454170012376812,0.0009889398266651251,7.098223478999938,1.490258316313791,0.051945674663596036,0.9489748431236706,0.03347982889146403,7.413912692295297,4.336227046777852,-5.011337910189281e-05,7.413912692295297,1.2993141590211765,0.03697225876440744,0.8015055828819585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,365550,0.4991077498300476,0.5008922501699524,0.0,0.0,0.0,0.0,0.04008702923974907,7.041618068067497,1.6006938176322032,0.0006354349589711332,7.041618068067497,1.431827744766614,0.051368168730049374,0.8348806498611484,0.03773770135030262,7.679397897684679,4.053911733270745,-6.408182542942452e-05,7.679397897684679,1.238892398962028,0.05055995106245654,0.7324776849997522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,389080,0.49970248214892893,0.500297517851071,0.0,0.0,0.0,0.0,0.039916791703294874,6.966121469943226,1.5583923249899714,0.001026039664344617,6.966121469943226,1.500868548284133,0.051059933623461354,1.0513871732880087,0.039265268099415426,7.913023192920639,3.7739762911425485,-4.640247965380749e-05,7.913023192920639,1.2204593348486898,0.05864625371286734,0.700208538291366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,423970,0.24929072096128171,0.24899866488651534,0.501710614152203,0.0,0.0,0.0,0.036710326279450124,6.459761644316929,1.4600230058896366,-0.00011408473020821883,6.459761644316929,1.148660853783661,0.04685726373932679,0.8367569071448374,0.03514687188320329,7.736599018759976,3.6972427746213885,-0.0003714077827134542,7.736599018759976,1.0872119192446823,0.05643815367455364,0.5640906539654859,0.025805175983320886,4.267974677248217,1.8658518256875718,-0.0005303920733213357,4.267974677248217,1.3368223800718069,0.001208630723537375,1.1286868984314884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,447520,0.2501274209989806,0.24583758069996603,0.5040349983010534,0.0,0.0,0.0,0.03583325460525321,6.35322713900536,1.456994533397047,-0.000698653243542041,6.35322713900536,1.1523610109218398,0.04616711175124648,0.9178292255113208,0.032575348616178,7.4810453839258315,3.3338743890102447,-0.0006101054837329854,7.4810453839258315,1.148696474687931,0.0520227174064973,0.6873777611367847,0.02306560663088037,4.173123793985987,1.3838442680769294,-0.000152031308998164,4.173123793985987,1.3186958909966369,0.0005638106813700571,1.220900274623303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,471010,0.25519237316990123,0.2525536261491318,0.492254000680967,0.0,0.0,0.0,0.036796947627889286,6.3506702983464605,1.4578722375040765,-0.00024377167386502202,6.3506702983464605,1.18465778712598,0.046443112791465624,0.9707127615713043,0.03263696780695288,7.461944481122644,3.0041798801904314,-0.0007049849461096342,7.461944481122644,1.1505322630688737,0.05300302603624502,0.6666171523201088,0.02270448560724057,3.9450039549429157,1.1808329948107117,-0.0003484479315038679,3.9450039549429157,1.1220898196775977,0.001242641456923658,1.0113838008057312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,494420,0.25277682843472316,0.24987183868762816,0.49735133287764866,0.0,0.0,0.0,0.03707695707694073,6.349641250284747,1.4395047513817731,-9.567304778382691e-05,6.349641250284747,1.1572392702469334,0.04667945705545713,0.6644734753956554,0.03032862253917441,7.263481039912914,2.721898949493082,0.0015293462814298373,7.263481039912914,1.3478234501954063,0.04982867546248112,1.0437575683598639,0.023731670269815177,4.036425076684802,1.1297256925581909,-9.217353308570755e-05,4.036425076684802,1.3487965329330585,0.002478940167895024,1.187397518185663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,517780,0.254708904109589,0.2534246575342466,0.4918664383561644,0.0,0.0,0.0,0.03498825753643496,6.208969055667316,1.4113538056203763,-4.0369925310109424e-05,6.208969055667316,1.141767751435711,0.04476899790943581,0.6681913726593125,0.02909605850350775,7.194616788870667,2.5122434857773452,0.0037563359077235226,7.194616788870667,2.4804882324313464,0.04940613463354753,1.5726499773868143,0.026977324752417736,4.29475675698829,1.1239374384794334,1.8027815622506585e-05,4.29475675698829,1.315311430782488,0.013612643175799211,1.0108388913718804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,541210,0.2512803004438375,0.2543530215090475,0.49436667804711504,0.0,0.0,0.0,0.03531067959262206,6.150786463983965,1.3826274273235997,0.00021477617498058419,6.150786463983965,1.2492436352098464,0.04504386696774422,0.806686961989673,0.028340908786178287,7.1459562761379045,2.3568849220983847,0.0028651184583642596,7.1459562761379045,2.7944653254395337,0.049664395859852085,1.378008974335144,0.031824324744254014,4.633683018246459,1.0764902966264247,0.0004397696916748525,4.633683018246459,1.631455058651029,0.02862121673472137,1.2846513996965936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,564650,0.2516211604095563,0.25140784982935155,0.49697098976109216,0.0,0.0,0.0,0.03585513838194947,6.250839388329828,1.3917572843031671,0.0007287326812112459,6.250839388329828,1.7934248379269557,0.04626026238362232,1.0591679897324624,0.028159108110179062,7.044180459007875,2.2225955951310463,0.0023707014962174506,7.044180459007875,2.5821639450336886,0.04715755063597011,1.1266279432960744,0.030113061009540695,4.4427988556871645,1.0007976749447833,0.0001117987657281445,4.4427988556871645,1.3850466224317257,0.023892767534167317,1.0682430497208553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,588040,0.24850325008552857,0.25705610673965107,0.4944406431748204,0.0,0.0,0.0,0.03641976336647479,6.2897605555864216,1.3765354108573882,0.0005955192883954277,6.2897605555864216,1.8662396652666706,0.04684918887293195,1.0421905177242332,0.02791696636747343,7.021095801125721,2.112287999820595,0.0016791543366455597,7.021095801125721,2.571880515882751,0.047380272380896475,1.1626317963549588,0.02947299846671356,4.2941039360593205,0.9412849160077594,-0.00015489659384474634,4.2941039360593205,1.1906326090763417,0.02105787324825266,0.972454668804264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,623770,0.16938741164591048,0.16526422080107708,0.1703130259171996,0.49503534163581286,0.0,0.0,0.03197942682999888,5.5874698547673365,1.3079989756228987,0.0011181431066961736,5.5874698547673365,1.5382770713994256,0.039860165245923174,0.8016073745796072,0.022651901960784197,6.317530719811007,2.3287519767042846,0.0003314564480721379,6.317530719811007,1.8861837495219944,0.038385063515028725,0.9528510142399863,0.023814162646944737,3.8201765970363635,0.9145797675068593,0.00010768817286577913,3.8201765970363635,1.1297551382173796,0.020199502853752733,0.8949934287189193,0.020809278732842166,3.8263833181740097,1.5317831265127888,-0.0020123716154989485,3.8263833181740097,1.278993319999646,0.0003899241759387368,1.1627321768613506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,647020,0.16822952512044048,0.16706813489332414,0.16810048176187198,0.49660185822436337,0.0,0.0,0.03154323333637188,5.570645732791031,1.2730027825378667,0.0018697126079389068,5.570645732791031,1.4670214546973839,0.039319478295824856,0.8814110146644438,0.021374650567472595,6.136009019157925,1.941698654816939,0.0023363353228041442,6.136009019157925,1.778121676329326,0.03677829817897322,0.9741320847357378,0.023397431885137775,3.715192151250137,0.8698772315656368,0.0011811740283182855,3.715192151250137,1.2109598564182735,0.019467832168173372,0.8450737062480149,0.0206735372801003,3.3423721136426563,0.7350335622799864,-0.00047548510316395925,3.3423721136426563,1.1458509542658177,0.00011250546422647166,1.0692205253093716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,670290,0.16749742179443108,0.17394293571674116,0.16302853214162943,0.4955311103471983,0.0,0.0,0.03162761879127617,5.448652331957747,1.2172597147685713,0.0008522494601611886,5.448652331957747,1.5390236476886392,0.039724847341539644,0.7264803965995712,0.021239733399651066,6.047961589559815,1.7952648985012982,0.001314020141681529,6.047961589559815,1.8031040759134145,0.036542766431874124,1.0231083533779457,0.02270294118438258,3.4876499889887826,0.8064272801550896,0.00032690502900202225,3.4876499889887826,1.116399282665751,0.01831202016990326,0.7475296514433412,0.020582080379143823,3.0713320913164015,0.6265949195154182,-8.770609497493004e-05,3.0713320913164015,1.2337401337580978,4.005063895224729e-05,1.1212672340107686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,693530,0.16407056798623063,0.16303786574870913,0.16708261617900172,0.5058089500860585,0.0,0.0,0.030877974719809378,5.41096879430564,1.1909160851508944,0.00033454621339942743,5.41096879430564,1.3896653978836926,0.03961738143925733,0.9083077604922494,0.02045966599540538,5.86721760106374,1.7001595656196755,0.0009885610706104908,5.86721760106374,1.7562060639493027,0.03568561314172376,0.9850793207163655,0.022946759586490166,3.525549624216536,0.797382579925959,2.5030144283087095e-05,3.525549624216536,1.1710211884647146,0.018904583771041237,0.8043043638670916,0.020520998207970865,2.962940090043204,0.5513227452612169,-0.00023673518415942785,2.962940090043204,1.038081973903971,2.5895410881004884e-05,1.0161102097949555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,716660,0.16918886198547214,0.16365444482877897,0.1702698028363888,0.49688689034936007,0.0,0.0,0.031296833298793715,5.454249002784233,1.1866470301534757,0.00023138851292482153,5.454249002784233,1.217987954307287,0.03871979606363617,0.7753027568367351,0.020304661815640054,5.789819931992195,1.642606921626731,0.0006854722071588926,5.789819931992195,1.6593263789016621,0.03504029764825706,0.900168408967351,0.023380077055831634,3.510643137198177,0.7810569773007742,-0.00013719343101862286,3.510643137198177,0.9813286698388212,0.018884368617350877,0.7685803072195241,0.020455767648936925,2.9024472501771914,0.5135978400727862,-0.0001957572014541169,2.9024472501771914,1.151897943832189,1.7233405936126912e-05,1.091516492508844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,739880,0.1680737422467264,0.16510165403170227,0.16673845623707786,0.5000861474844934,0.0,0.0,0.030862931971490218,5.317723117640395,1.152195265710477,2.1307378231949173e-05,5.317723117640395,1.0044041923783222,0.03927018210607331,0.8909130673791358,0.02064098871866951,5.671057509644783,1.5640806983039552,0.0012638657225943837,5.671057509644783,1.5705263870367094,0.0349413756134455,0.891002258171631,0.022525701212275036,3.3643636149755434,0.7393845227373049,-7.099716545290018e-05,3.3643636149755434,0.912548093303658,0.017283660348222648,0.8008217568195417,0.020440836967855466,2.8486473883208863,0.4837948435328279,-0.00016591928540704505,2.8486473883208863,1.1329652737905698,6.4823671845479985e-06,1.1203730808587669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,763170,0.17105940934065933,0.16474931318681318,0.16625171703296704,0.49793956043956045,0.0,0.0,0.031347872013261974,5.31485705482927,1.1505620541091968,0.00019723399044257529,5.31485705482927,1.1049244497176056,0.03953272559387822,0.8665415727134261,0.019893358700146264,5.639812064203587,1.538922972369499,0.0011496709031924403,5.639812064203587,1.6764832923373023,0.03511735826108194,0.9345175627987463,0.02272993312242881,3.3647327882002345,0.7306772650905199,-0.00010850570216750352,3.3647327882002345,1.0660120970620723,0.018981289857697696,0.9665231784539563,0.020444820462316684,2.830487327834407,0.4588642844694902,-0.00019479285393064394,2.830487327834407,0.6700118026378882,6.588617000913715e-06,0.6508998411431254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,1,786350,0.16767345529858474,0.16616327235070763,0.16633586468760786,0.49982740766309974,0.0,0.0,0.03140682342096078,5.326668522380161,1.129657619012649,0.00020492190522527806,5.326668522380161,1.0861684932847002,0.039473233843838856,0.9487411133124576,0.019298249632531624,5.578181124572964,1.458349538869927,0.0009523849023442122,5.578181124572964,1.6348025312619576,0.033152346214434796,0.8771530096597576,0.023123466473074054,3.285767130782615,0.7081265727101131,9.397476542663544e-06,3.285767130782615,1.1225345922331174,0.019022354916491006,0.9722784966857918,0.02042268468970404,2.7756941036639806,0.43433748020009005,1.0782105318497583e-05,2.7756941036639806,1.061567810215866,4.621294426530098e-06,1.0393939463998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,23580,1.0,0.0,0.0,0.0,0.0,0.0,0.1801643922618282,8.64031861110576,44.278424975884306,0.008176526269158477,8.64031861110576,1.8701475946612873,0.8088572056788319,0.8790801198159441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,47250,1.0,0.0,0.0,0.0,0.0,0.0,0.06732996236237068,7.162207293244543,9.793537846849189,0.00039146023874792193,7.162207293244543,0.8229421913603666,0.00478008752473167,0.5280746282602372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,70950,1.0,0.0,0.0,0.0,0.0,0.0,0.051276080547420055,5.693887189704771,7.333770132805349,-4.731321296534217e-05,5.693887189704771,1.182502876476691,0.0014814683748692133,1.0839118523866562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,94680,1.0,0.0,0.0,0.0,0.0,0.0,0.04273427185707013,5.80426269932391,5.1744035668432575,0.0035827510547061787,5.80426269932391,1.2795666987682217,0.0032710821266883415,1.0511707862419113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,118400,1.0,0.0,0.0,0.0,0.0,0.0,0.038301346831111645,5.754396045469313,3.3743980307201107,1.596814269022498e-05,5.754396045469313,1.2306282923354266,0.0025837789070172136,0.931577437884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,142130,1.0,0.0,0.0,0.0,0.0,0.0,0.03604790359793265,5.738527711870216,2.481042005850187,0.00042267732654280337,5.738527711870216,1.2941577925283363,0.006761557718326632,0.9439222528294623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,165770,1.0,0.0,0.0,0.0,0.0,0.0,0.03643362247298413,6.257451342648863,2.0651677761384475,-0.00010558382739699298,6.257451342648863,1.4250190760681876,0.018048973708112554,0.9720795829687425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,189360,1.0,0.0,0.0,0.0,0.0,0.0,0.03690388032685866,6.748460681529804,1.8211090417585765,-2.8152738746602178e-05,6.748460681529804,1.3747871108441565,0.029229342826620305,0.8486200271925307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,224180,0.5022749834546658,0.49772501654533424,0.0,0.0,0.0,0.0,0.03621560210222779,7.243457876555104,1.9267182314261784,-3.996673191342887e-06,7.243457876555104,1.3103994600903823,0.035042936436430215,0.7517731447317677,0.020772169137029638,4.32465489229408,12.360470825526432,-0.0005694421088305419,4.32465489229408,1.1143967471893539,2.639089030785208e-05,1.1054249283081645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,247810,0.5050355450236966,0.4949644549763033,0.0,0.0,0.0,0.0,0.03654633052886723,7.106884810274004,1.9136338118128302,3.622816621304877e-05,7.106884810274004,1.3099788831106778,0.03537799522137941,0.7445189096815455,0.022307987584680136,4.387578566169609,9.000881013469916,-2.092907217317946e-05,4.387578566169609,1.002488557166075,0.0016980212367903853,0.8898325485701325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,271510,0.5019412559081702,0.4980587440918298,0.0,0.0,0.0,0.0,0.03630509528417611,7.003385330598793,1.8776908322897092,4.386514553838026e-06,7.003385330598793,1.3107568695487242,0.03472295968548636,0.7611498859315446,0.021432041986056232,4.829224406344757,7.3462379626793926,-2.6461164375356618e-05,4.829224406344757,1.1228035823426321,0.0009098184514212969,1.0449771574829818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,295110,0.49677966101694915,0.5032203389830509,0.0,0.0,0.0,0.0,0.035988214698509643,6.939365307355331,1.8331363750716387,-2.5236802137654723e-05,6.939365307355331,1.316960288973178,0.03407854288176908,0.7781736334047075,0.021126102737577285,5.722461606850058,5.872989853701349,8.130676562344025e-05,5.722461606850058,1.2818700534812475,0.00044855153811309813,1.2717781284501997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
