actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,condition,deaths,environment_seed,environment_steps,episode_count_exact,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,goal,horizon,integrity_equal,last_step,logdir,mean_action_length,median_action_length,objective,objective_label,paired_delta_vs_always,paired_delta_vs_always_ci_high,paired_delta_vs_always_ci_low,paired_harmed_vs_always,paired_improved_vs_always,paired_rng_verified,persistence,persistent_frozen_component_violations,phase,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,task_role,trace_rows,warmup_episodes,warmup_seconds
0.0,nan,nan,nan,nan,nan,101001,stage5b,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,91001,5025,True,25,602.3976932450314,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/no_ir/bury_bones/deterministic/attempt_01,200.0,200.0,standard,no_ir,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.34166540866223,0.0,0,weak,5025,1,37.48592760995962
0.0,0.049570516207874844,0.0027846885775044948,180.64,1.3014901542066506e-05,180.64,101001,stage5b,source,True,1.0,9032.0,0.014430946143458707,130.34030556771904,0.0,0.0,0.0,0.0,1920.0,17341440.0,128.0,1156096.0,always_standard,0,91001,9082,True,50,1185.5295314120012,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,9032.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,9283,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/always_standard/bury_bones/sampled/attempt_01,180.64,200.0,standard,standard,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.660711740502209,0.2,10,weak,9082,1,38.86805608298164
0.0,0.04274384992202429,0.0068262028441493814,193.36,1.226586888475835e-05,193.36,101001,stage5b,source,True,1.0,4834.0,0.014368006407969505,69.45494297612458,0.0,0.0,0.0,0.0,1920.0,9281280.0,128.0,618752.0,always_standard,0,91001,4859,True,25,631.908476534998,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,4834.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,5060,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/always_standard/bury_bones/deterministic/attempt_01,193.36,200.0,standard,standard,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.689404685064208,0.04,1,weak,4859,1,38.233842301997356
0.0,0.04755612272979823,0.010737443263874014,200.0,1.589328407349484e-05,200.0,101001,stage5b,source,True,1.0,10000.0,0.014257964880671352,142.57964880671352,0.0,0.0,0.0,0.0,1920.0,19200000.0,128.0,1280000.0,always_reward_only,0,91001,10050,True,50,1300.9830785710365,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,10000.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/always_reward_only/bury_bones/sampled/attempt_01,200.0,200.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.724927530217103,0.0,0,weak,10050,1,42.27979288203642
0.0,0.04137964409185565,0.008849051266303037,200.0,1.4060484656505293e-05,200.0,101001,stage5b,source,True,1.0,5000.0,0.0142773482196033,71.3867410980165,0.0,0.0,0.0,0.0,1920.0,9600000.0,128.0,640000.0,always_reward_only,0,91001,5025,True,25,649.6711089219898,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,5000.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/always_reward_only/bury_bones/deterministic/attempt_01,200.0,200.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.734682874136218,0.0,0,weak,5025,1,41.86084984894842
0.0,0.045516200427356095,0.006335611698144493,95.34693877551021,1.2825720196572013e-05,93.44,101001,stage5b,source,True,0.5067245119305857,4672.0,0.007287810981241327,67.19361724704504,0.001102720336521897,10.16708150273189,0.0,0.0,972.9110629067245,8970240.0,192.86073752711496,1778176.0,js_standard,0,91001,9270,True,50,1171.4288069950417,js,0.15196804943198222,1401.1454157628762,0.5067245119305857,4672.0,0.0,0.0,0.0,0.0,True,1.0,9220.0,0.5067245119305857,4672.0,0.0026264619692461543,24.215979356449544,js,0.15213243351630928,1402.6610370203716,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,9471,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/js_standard/bury_bones/sampled/attempt_01,184.4,200.0,standard,standard,-0.06,0.1,-0.22,9,6,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.913413042811775,0.14,7,weak,9270,1,37.67034282896202
0.0,0.0476751605664701,0.0038810284595848497,83.76,1.4155811491158002e-05,83.76,101001,stage5b,source,True,0.49398443029016276,2094.0,0.007084799446666485,30.03246485441923,0.0011031137197607995,4.676099058066029,0.0,0.0,948.4501061571125,4020480.0,191.23000707714084,810624.0,js_standard,0,91001,4264,True,25,537.7261428809725,js,0.19534216384803027,828.0554325518003,0.49398443029016276,2094.0,0.0,0.0,0.0,0.0,True,1.0,4239.0,0.49398443029016276,2094.0,0.002277467519950412,9.654184817069797,js,0.19535163301715752,828.0955723597307,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,4465,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/js_standard/bury_bones/deterministic/attempt_01,169.56,200.0,standard,standard,0.16,0.36,0.0,1,5,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.929686991141606,0.2,5,weak,4264,1,36.67216102097882
0.0,0.021671940142011157,0.005170747999409902,44.04545454545455,1.9375526493751926e-05,38.76,101001,stage5b,source,True,0.4654178674351585,1938.0,0.006607071107600553,27.511844092048705,0.0011096267551135614,4.6204858082928695,0.0,0.0,893.6023054755043,3720960.0,187.5734870317003,781056.0,js_reward_only,0,91001,4214,True,50,528.9858542369911,js,0.15375861910570843,640.2508899561699,0.4654178674351585,1938.0,0.0,0.0,0.0,0.0,True,1.0,4164.0,0.4654178674351585,1938.0,0.002340867923492725,9.747374033423707,js,0.15340321460465917,638.7709856138008,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,4415,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/js_reward_only/bury_bones/sampled/attempt_01,83.28,81.0,reward_only,reward_only,0.96,1.0,0.9,0,48,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.966186555363131,0.96,48,weak,4214,1,36.88238491502125
0.0,0.014052395488045872,0.0065554962812592096,52.69565217391305,1.8631596050718034e-05,48.48,101001,stage5b,source,True,0.45461365341335336,1212.0,0.006445604768446846,17.18398231267929,0.001106024702897558,2.9486618579248898,0.0,0.0,872.8582145536384,2327040.0,186.19054763690923,496384.0,js_reward_only,0,91001,2691,True,25,336.9172281990177,js,0.16996499629828044,453.12668013121566,0.45461365341335336,1212.0,0.0,0.0,0.0,0.0,True,1.0,2666.0,0.45461365341335336,1212.0,0.0022118673997900463,5.896838487840263,js,0.17054196416858988,454.6648764734606,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,2892,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/js_reward_only/bury_bones/deterministic/attempt_01,106.64,112.0,reward_only,reward_only,0.84,0.96,0.68,0,21,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.98712495168226,0.84,21,weak,2691,1,37.00752396002645
0.0,0.04821198212938678,-0.0005174256985112567,2.789473684210526,3.289627426263969e-05,2.12,101001,stage5b,source,True,0.0106,106.0,0.00024338367348536848,2.433836734853685,0.0010777903527836314,10.777903527836315,0.004443566340534016,44.435663405340165,1274.112,12741120.0,212.9408,2129408.0,two_stage_standard,0,91001,10050,True,50,1210.9861322969664,two_stage,0.1691446738853085,1691.4467388530848,0.6636,6636.0,0.6636,6636.0,0.0106,106.0,True,1.0,10000.0,0.0106,106.0,0.0029613662857953414,29.613662857953415,two_stage,0.16946816928430866,1694.6816928430867,0.5136180233597756,5136.180233597755,0.022774394373058126,227.74394373058126,0.002871875,28.71875,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/two_stage_standard/bury_bones/sampled/attempt_01,200.0,200.0,standard,standard,-0.2,-0.1,-0.32,10,0,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.299021542829253,0.0,0,weak,10050,1,39.51044682704378
0.0,0.14203107760598263,-0.016762638938864313,3.4285714285714284,3.335369014787411e-05,1.92,101001,stage5b,source,True,0.013404077073443172,48.0,0.0005559189899449274,1.990745902992785,0.001086936148917456,3.8923183492734097,0.00419634753183837,15.027120511513203,1202.0776319463837,4304640.0,208.13850879642558,745344.0,two_stage_standard,0,91001,3606,True,25,435.43935469602,two_stage,0.24267438572239067,869.0169752718809,0.6260820999720749,2242.0,0.6260820999720749,2242.0,0.013404077073443172,48.0,True,1.0,3581.0,0.013404077073443172,48.0,0.0023152123232760835,8.290775329651655,two_stage,0.24310296504536494,870.5517178274519,0.41787100295985885,1496.3960615992546,0.028274026546575674,101.24928906328749,0.0037066287349902262,13.2734375,bury_bones,15,True,3807,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/two_stage_standard/bury_bones/deterministic/attempt_01,143.24,186.0,standard,standard,0.56,0.76,0.36,0,14,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.281290979124629,0.6,15,weak,3606,1,35.372305213997606
0.0,0.06791525318135104,0.007129168980108845,3.962962962962963,3.30174962236828e-05,2.14,101001,stage5b,source,True,0.0107,107.0,0.0002192534897942096,2.192534897942096,0.001085702534863958,10.857025348639581,0.004461399187706411,44.61399187706411,1276.992,12769920.0,213.1328,2131328.0,two_stage_reward_only,0,91001,10050,True,50,1209.2997442249907,two_stage,0.15154861943359066,1515.4861943359065,0.6651,6651.0,0.6651,6651.0,0.0107,107.0,True,1.0,10000.0,0.0107,107.0,0.003912904600448006,39.12904600448005,two_stage,0.15077632216851294,1507.7632216851293,0.5335419271290303,5335.419271290302,0.02507306329725914,250.73063297259142,0.003546875,35.46875,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/two_stage_reward_only/bury_bones/sampled/attempt_01,200.0,200.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,1,50,51,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.310594662732512,0.0,0,weak,10050,1,39.447322498017456
0.0,0.05080396852500381,0.006179448872368546,4.133333333333334,3.224522632600773e-05,2.48,101001,stage5b,source,True,0.0124,62.0,0.00036973004499450327,1.8486502249725163,0.001085095389932394,5.42547694966197,0.004659264217223972,23.29632108611986,1334.4,6672000.0,216.96,1084800.0,two_stage_reward_only,0,91001,5025,True,25,605.6252386330161,two_stage,0.20586350943298065,1029.3175471649033,0.695,3475.0,0.695,3475.0,0.0124,62.0,True,1.0,5000.0,0.0124,62.0,0.0027265354675397877,13.632677337698938,two_stage,0.20584743518679935,1029.2371759339967,0.5166105699300766,2583.052849650383,0.025977257329504393,129.88628664752196,0.003403125,17.015625,bury_bones,15,True,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_01/weak/two_stage_reward_only/bury_bones/deterministic/attempt_01,200.0,200.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,1,25,26,0,91001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.297210352960443,0.0,0,weak,5025,1,39.217030076019
0.0,nan,nan,nan,nan,nan,101002,stage5b,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,91002,5481,True,50,655.4322990600485,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,5682,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/no_ir/chop_logs/sampled/attempt_01,108.62,109.0,standard,no_ir,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,2,50,51,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.362419746265585,0.8,40,strong,5481,1,33.44630763295572
0.0,nan,nan,nan,nan,nan,101002,stage5b,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,91002,1923,True,25,229.48755026300205,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,2124,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/no_ir/chop_logs/deterministic/attempt_01,75.92,61.0,standard,no_ir,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,2,25,26,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.379539534045154,0.92,23,strong,1923,1,37.21939495799597
0.0,0.026458898676505395,-0.00820527751343176,161.18,1.242090719047024e-05,161.18,101002,stage5b,source,True,1.0,8059.0,0.014401390478185979,116.0608058637008,0.0,0.0,0.0,0.0,1920.0,15473280.0,128.0,1031552.0,always_standard,0,91002,8109,True,50,1052.6639803630533,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,8059.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,8310,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/always_standard/chop_logs/sampled/attempt_01,161.18,200.0,standard,standard,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,2,50,51,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.703312881669312,0.38,19,strong,8109,1,38.80950104200747
0.0,0.032532245209001213,-0.01865337509231066,127.84,1.348790391222941e-05,127.84,101002,stage5b,source,True,1.0,3196.0,0.014405419589317542,46.039721007458866,0.0,0.0,0.0,0.0,1920.0,6136320.0,128.0,409088.0,always_standard,0,91002,3221,True,25,422.7415849540266,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,3196.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,3356,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/always_standard/chop_logs/deterministic/attempt_01,127.84,153.0,standard,standard,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,2,25,26,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.619311926339789,0.52,13,strong,3221,1,29.903982641990297
0.0,0.03621630200254564,0.0202303054425493,75.7,1.7290536521326646e-05,75.7,101002,stage5b,source,True,1.0,3785.0,0.014209805839157404,53.78411510121077,0.0,0.0,0.0,0.0,1920.0,7267200.0,128.0,484480.0,always_reward_only,0,91002,3835,True,50,495.92532885598484,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,3785.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,4011,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/always_reward_only/chop_logs/sampled/attempt_01,75.7,57.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,sampled,2,50,51,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.733019018904905,0.92,46,strong,3835,1,35.208316325966734
0.0,0.04662628692673928,0.04287944609497644,87.8,1.8181845326598458e-05,87.8,101002,stage5b,source,True,1.0,2195.0,0.014288005739840804,31.362172598950565,0.0,0.0,0.0,0.0,1920.0,4214400.0,128.0,280960.0,always_reward_only,0,91002,2220,True,25,287.879927588976,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2195.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,2421,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/always_reward_only/chop_logs/deterministic/attempt_01,87.8,59.0,reward_only,reward_only,0.0,0.0,0.0,0,0,True,episode,{},confirmation,deterministic,2,25,26,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.71154841740002,0.76,19,strong,2220,1,42.034175825014245
0.0,0.04310398758768933,-0.02557088552299241,44.16,1.664367519912599e-05,44.16,101002,stage5b,source,True,0.4448922022969978,2208.0,0.006413857244464051,31.831973504275084,0.0011019874775919027,5.469163851288613,0.0,0.0,854.1930284102358,4239360.0,184.94620189401573,917888.0,js_standard,0,91002,5013,True,50,626.9805304899928,js,0.31692896004645393,1572.9184287105509,0.4448922022969978,2208.0,0.0,0.0,0.0,0.0,True,1.0,4963.0,0.4448922022969978,2208.0,0.0020945143444667295,10.395074691588379,js,0.31678596533376313,1572.2087459514664,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,5214,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/js_standard/chop_logs/sampled/attempt_01,99.26,73.0,standard,standard,0.36,0.52,0.18,4,22,True,episode,{},confirmation,sampled,2,50,51,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.995463584941434,0.74,37,strong,5013,1,41.19339457096066
0.0,0.05066442052430915,-0.022842552684577654,54.28,1.522776191914356e-05,54.28,101002,stage5b,source,True,0.3444162436548223,1357.0,0.004949065090303645,19.49931645579636,0.0011194994028564307,4.410827647254337,0.0,0.0,661.2791878172588,2605440.0,172.08527918781726,678016.0,js_standard,0,91002,3965,True,25,492.2661068860325,js,0.3148073893160904,1240.3411139053962,0.3444162436548223,1357.0,0.0,0.0,0.0,0.0,True,1.0,3940.0,0.3444162436548223,1357.0,0.0014498716018749684,5.712494111387375,js,0.3145328035818414,1239.259246112455,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,4166,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/js_standard/chop_logs/deterministic/attempt_01,157.6,200.0,standard,standard,-0.24,0.04,-0.52,10,4,True,episode,{},confirmation,deterministic,2,25,26,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.054586624055272,0.28,7,strong,3965,1,36.82193969900254
0.0,0.03856265931083396,0.01541229812232509,27.42,2.0740004835699967e-05,27.42,101002,stage5b,source,True,0.35108834827144686,1371.0,0.004965830029783801,19.391566266305745,0.0010942062333961962,4.272875341412146,0.0,0.0,674.0896286811779,2632320.0,172.9393085787452,675328.0,js_reward_only,0,91002,3955,True,50,487.5994467039709,js,0.5814670810592621,2270.6289515364188,0.35108834827144686,1371.0,0.0,0.0,0.0,0.0,True,1.0,3905.0,0.35108834827144686,1371.0,0.001590912145262863,6.21251192725148,js,0.5805616630578628,2267.0932942409545,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,4156,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/js_reward_only/chop_logs/sampled/attempt_01,78.1,54.5,reward_only,reward_only,-0.06,0.06,-0.18,6,3,True,episode,{},confirmation,sampled,2,50,51,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.111165889819274,0.86,43,strong,3955,1,37.211971968994476
0.0,0.04674983729516922,0.021941747102764277,38.12,1.8407280090537005e-05,38.12,101002,stage5b,source,True,0.37922801432550735,953.0,0.00537817114078389,13.515344076789916,0.001108938527066139,2.7867625185172074,0.0,0.0,728.1177875049741,1829760.0,176.54118583366494,443648.0,js_reward_only,0,91002,2538,True,25,316.2010294609936,js,0.5254259134242608,1320.3953204351674,0.37922801432550735,953.0,0.0,0.0,0.0,0.0,True,1.0,2513.0,0.37922801432550735,953.0,0.0015786236240725752,3.9670811672943813,js,0.5253617219940239,1320.234007370982,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,2739,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b_need_discrimination_run1/evaluations/confirmation/replicate_02/strong/js_reward_only/chop_logs/deterministic/attempt_01,100.52,87.0,reward_only,reward_only,0.0,0.24,-0.2,4,4,True,episode,{},confirmation,deterministic,2,25,26,0,91002,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.026539332671865,0.76,19,strong,2538,1,36.94876994803781
