action_length,always_reward_success,canonical_stage,commit_on_no_ir_success,committed_updates,condition,episode_index,first_before_actor_entropy,first_before_js,first_before_success_rate,first_predicted_improvement,first_score_before,goal,max_predicted_improvement,mean_predicted_improvement,mean_score_before,missed_repair_opportunity,necessity_class,no_ir_success,policy_mode,positive_probe_fraction,probes,rejected_updates,replicate,reset_seed,success,tentative_updates
7.0,1,stage5b2,0,0.0,no_ir,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,6792762909623670962,1,0.0
11.0,1,stage5b2,1,11.0,always_reward_only,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,6792762909623670962,1,0.0
31.0,1,stage5b2,1,10.0,virtual_reward_dormant_25,6,0.05607715621590614,0.01769925467669964,0.0,0.0007110466249287128,0.0034929094836115837,kill_goblin,0.017337709665298462,0.005151982303785493,0.04264414010363756,0,ir_unnecessary,1,deterministic,0.6666666666666666,15,5.0,1,6792762909623670962,1,15.0
96.0,1,stage5b2,1,12.0,virtual_reward_dormant_100,6,0.0672869011759758,0.019129404798150063,0.0,0.0002490012557245791,0.0005302330246195197,kill_goblin,0.0019264876609668136,8.702611690363085e-05,2.526154200843178e-05,0,ir_unnecessary,1,deterministic,0.48,25,13.0,1,6792762909623670962,1,25.0
200.0,0,stage5b2,0,0.0,no_ir,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8460716381390376526,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8460716381390376526,0,0.0
200.0,0,stage5b2,0,69.0,virtual_reward_dormant_25,7,0.12423792481422424,0.022554481402039528,0.0078125,-0.0002668472006917,0.008321811445057392,kill_goblin,0.06698775291442871,0.005260887991434024,0.08728273410867547,0,not_repaired,0,deterministic,0.6634615384615384,104,35.0,1,8460716381390376526,0,104.0
42.0,0,stage5b2,0,6.0,virtual_reward_dormant_100,7,0.048801977187395096,0.004058300983160734,0.0078125,0.0007589962333440781,0.007989846169948578,kill_goblin,0.0015190666308626533,4.2791061559910304e-05,0.0010587019984689583,0,not_repaired,0,deterministic,0.6,10,4.0,1,8460716381390376526,1,10.0
200.0,0,stage5b2,0,0.0,no_ir,8,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,7902496199777516437,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,8,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,7902496199777516437,0,0.0
18.0,0,stage5b2,0,0.0,virtual_reward_dormant_25,8,0.6991934180259705,0.006987983360886574,0.0,-1.3866112567484379e-05,0.00170966237783432,kill_goblin,-1.3866112567484379e-05,-1.3866112567484379e-05,0.00170966237783432,0,not_repaired,0,deterministic,0.0,1,1.0,1,7902496199777516437,1,1.0
200.0,0,stage5b2,0,8.0,virtual_reward_dormant_100,8,0.5234203338623047,0.0106853898614645,0.0078125,0.0003698570653796196,0.01288141030818224,kill_goblin,0.0010171132162213326,8.275721065710028e-05,0.004878737414851897,0,not_repaired,0,deterministic,0.6153846153846154,13,5.0,1,7902496199777516437,0,13.0
143.0,1,stage5b2,0,0.0,no_ir,9,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,4352781600754475439,1,0.0
20.0,1,stage5b2,1,20.0,always_reward_only,9,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,4352781600754475439,1,0.0
200.0,1,stage5b2,1,43.0,virtual_reward_dormant_25,9,0.368825763463974,0.028536928817629814,0.0,-2.0805555323022418e-07,1.3249132280179765e-06,kill_goblin,0.05440129339694977,0.0020135908969644567,0.013648223626700595,0,ir_unnecessary,1,deterministic,0.5375,80,37.0,1,4352781600754475439,0,80.0
167.0,1,stage5b2,1,10.0,virtual_reward_dormant_100,9,0.3277466893196106,0.013690557330846786,0.0,-1.620847456251795e-09,1.9189729982826975e-07,kill_goblin,0.056175097823143005,0.011761751894031629,0.06663288644166888,0,ir_unnecessary,1,deterministic,0.6666666666666666,15,5.0,1,4352781600754475439,1,15.0
200.0,1,stage5b2,0,0.0,no_ir,10,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,1,8792687420469220467,0,0.0
64.0,1,stage5b2,0,64.0,always_reward_only,10,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,1,8792687420469220467,1,0.0
200.0,1,stage5b2,0,47.0,virtual_reward_dormant_25,10,0.6118022799491882,0.018975434824824333,0.0,6.266902346396819e-06,4.640584666049108e-05,kill_goblin,0.11730509996414185,0.009116498946733586,0.06718952027950054,0,ir_needed,0,deterministic,0.6619718309859155,71,24.0,1,8792687420469220467,0,71.0
18.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,10,0.21562841534614563,0.018869608640670776,0.0078125,-0.0037516141310334206,0.015189346857368946,kill_goblin,-0.0037516141310334206,-0.0037516141310334206,0.015189346857368946,1,ir_needed,0,deterministic,0.0,1,1.0,1,8792687420469220467,1,1.0
200.0,0,stage5b2,0,0.0,no_ir,11,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,6244480788479056449,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,11,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,6244480788479056449,0,0.0
200.0,0,stage5b2,0,46.0,virtual_reward_dormant_25,11,0.05154358595609665,0.006522790063172579,0.0,7.814918490112177e-09,1.5950190856983681e-07,kill_goblin,0.04414379596710205,0.003792455720451321,0.08573022974420785,0,not_repaired,0,deterministic,0.575,80,34.0,1,6244480788479056449,0,80.0
200.0,0,stage5b2,0,19.0,virtual_reward_dormant_100,11,0.0205551665276289,0.003918834030628204,0.0,8.884489943739027e-08,2.731884887907654e-05,kill_goblin,9.7357315098634e-07,3.521729798407095e-08,1.0476349357275671e-06,0,not_repaired,0,deterministic,0.6551724137931034,29,10.0,1,6244480788479056449,0,29.0
200.0,0,stage5b2,0,0.0,no_ir,12,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,5557458434964163434,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,12,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,5557458434964163434,0,0.0
200.0,0,stage5b2,0,49.0,virtual_reward_dormant_25,12,0.03592704236507416,0.01837305538356304,0.03125,0.005277533084154129,0.021099593490362167,kill_goblin,0.26563113927841187,0.012031930008329349,0.19746749015117354,0,not_repaired,0,deterministic,0.6447368421052632,76,27.0,1,5557458434964163434,0,76.0
45.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,12,0.14438273012638092,0.027119671925902367,0.0,-0.0024152174592018127,0.005789853632450104,kill_goblin,-0.0024152174592018127,-0.0024152174592018127,0.005789853632450104,0,not_repaired,0,deterministic,0.0,1,1.0,1,5557458434964163434,1,1.0
200.0,0,stage5b2,0,0.0,no_ir,13,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,3412024292054457207,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,13,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,3412024292054457207,0,0.0
82.0,0,stage5b2,0,6.0,virtual_reward_dormant_25,13,0.1506861299276352,0.02048562467098236,0.0,-6.198065239004791e-05,0.00020110691548325121,kill_goblin,0.02123904600739479,0.007553732304950244,0.020853337828884832,0,not_repaired,0,deterministic,0.6,10,4.0,1,3412024292054457207,1,10.0
199.0,0,stage5b2,0,32.0,virtual_reward_dormant_100,13,0.0336676649749279,0.005275729577988386,0.0,0.00014534819638356566,0.0009168922551907599,kill_goblin,0.12672412395477295,0.01780184827071617,0.3425567307444084,0,not_repaired,0,deterministic,0.7272727272727273,44,12.0,1,3412024292054457207,1,44.0
183.0,0,stage5b2,0,0.0,no_ir,14,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,6719630818101566715,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,14,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,6719630818101566715,0,0.0
39.0,0,stage5b2,1,9.0,virtual_reward_dormant_25,14,0.12787403166294098,0.031562287360429764,0.0234375,0.004093164578080177,0.024844981729984283,kill_goblin,0.06634140014648438,0.007273058482011644,0.06744913860032588,0,ir_harmful,1,deterministic,0.6,15,6.0,1,6719630818101566715,1,15.0
41.0,0,stage5b2,1,4.0,virtual_reward_dormant_100,14,0.39734265208244324,0.04691947624087334,0.0234375,0.010850764811038971,0.027287304401397705,kill_goblin,0.010850764811038971,0.00121096884977629,0.0033811698490385173,0,ir_harmful,1,deterministic,0.4444444444444444,9,5.0,1,6719630818101566715,1,9.0
200.0,0,stage5b2,0,0.0,no_ir,15,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8957198088389971144,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,15,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8957198088389971144,0,0.0
200.0,0,stage5b2,0,86.0,virtual_reward_dormant_25,15,0.07166221737861633,0.015678320080041885,0.0,0.0037162424996495247,0.0016986429691314697,kill_goblin,0.11351823806762695,0.0063456357298525175,0.19093355069671653,0,not_repaired,0,deterministic,0.671875,128,42.0,1,8957198088389971144,0,128.0
200.0,0,stage5b2,0,11.0,virtual_reward_dormant_100,15,0.03376919776201248,0.014771560207009315,0.0,-0.00015807332238182425,0.0008811947191134095,kill_goblin,0.002713143127039075,0.00011509586635909401,6.605974803451996e-05,0,not_repaired,0,deterministic,0.55,20,9.0,1,8957198088389971144,1,20.0
180.0,1,stage5b2,0,0.0,no_ir,16,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,5494470269508415675,1,0.0
64.0,1,stage5b2,1,64.0,always_reward_only,16,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,5494470269508415675,1,0.0
200.0,1,stage5b2,1,52.0,virtual_reward_dormant_25,16,0.42050087451934814,0.008652390912175179,0.0,3.973838147430797e-08,3.78545053081325e-07,kill_goblin,0.0394340455532074,0.0019147504470735442,0.01287492771028734,0,ir_unnecessary,1,deterministic,0.65,80,28.0,1,5494470269508415675,0,80.0
200.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,16,0.24193157255649567,0.018999304622411728,0.0,-3.874709364026785e-06,0.00016195028729271144,kill_goblin,-3.874709364026785e-06,-0.0011910316243302077,0.0048118893973878585,0,ir_unnecessary,1,deterministic,0.0,2,2.0,1,5494470269508415675,0,2.0
200.0,1,stage5b2,0,0.0,no_ir,17,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,1,1506756953260056980,0,0.0
78.0,1,stage5b2,0,78.0,always_reward_only,17,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,1,1506756953260056980,1,0.0
200.0,1,stage5b2,0,67.0,virtual_reward_dormant_25,17,0.01505294069647789,0.02069062367081642,0.0,8.93565470505564e-08,2.3419741523866833e-07,kill_goblin,0.1256006360054016,0.0088957911116837,0.16793205131185446,0,ir_needed,0,deterministic,0.6767676767676768,99,32.0,1,1506756953260056980,0,99.0
20.0,1,stage5b2,0,15.0,virtual_reward_dormant_100,17,0.05275624245405197,0.021329686045646667,0.0,3.371300408616662e-05,2.472828327881871e-06,kill_goblin,0.126467764377594,0.008007079839994219,0.012317840015293385,0,ir_needed,0,deterministic,0.75,20,5.0,1,1506756953260056980,1,20.0
200.0,0,stage5b2,0,0.0,no_ir,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8941635656126448619,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,8941635656126448619,0,0.0
200.0,0,stage5b2,0,44.0,virtual_reward_dormant_25,18,0.18036186695098877,0.016908010467886925,0.0,2.3251614038599655e-06,1.99282312678406e-05,kill_goblin,0.12703871726989746,0.011518622355059004,0.11350051864574223,0,not_repaired,0,deterministic,0.6567164179104478,67,23.0,1,8941635656126448619,0,67.0
200.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,18,0.04341604933142662,0.016208438202738762,0.0,-7.932062726467848e-05,0.0008028487209230661,kill_goblin,-5.999928021083178e-07,-3.99603100333934e-05,0.00040177705838573274,0,not_repaired,0,deterministic,0.0,2,2.0,1,8941635656126448619,0,2.0
23.0,0,stage5b2,0,0.0,no_ir,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,2165040376491720722,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,2165040376491720722,0,0.0
200.0,0,stage5b2,1,75.0,virtual_reward_dormant_25,19,0.011532850563526154,0.025052975863218307,0.0,-2.882598604259101e-09,3.810501691958734e-09,kill_goblin,0.0786624550819397,0.007922535070455624,0.18437722214098817,0,ir_harmful,1,deterministic,0.7211538461538461,104,29.0,1,2165040376491720722,0,104.0
200.0,0,stage5b2,1,2.0,virtual_reward_dormant_100,19,0.08183586597442627,0.01735619083046913,0.0,3.5648639595819986e-10,5.806062297608605e-10,kill_goblin,3.5648639595819986e-10,-3.133516719429179e-09,1.521367314680793e-07,0,ir_harmful,1,deterministic,0.3333333333333333,6,4.0,1,2165040376491720722,0,6.0
200.0,1,stage5b2,0,0.0,no_ir,20,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,1,3506503057159912774,0,0.0
5.0,1,stage5b2,0,5.0,always_reward_only,20,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,1,3506503057159912774,1,0.0
200.0,1,stage5b2,0,48.0,virtual_reward_dormant_25,20,0.19170773029327393,0.017120257019996643,0.0546875,0.008048709481954575,0.023934002965688705,kill_goblin,0.052551910281181335,0.003083487683159092,0.03699822958434993,0,ir_needed,0,deterministic,0.6,80,32.0,1,3506503057159912774,0,80.0
22.0,1,stage5b2,0,18.0,virtual_reward_dormant_100,20,0.22272582352161407,0.0358106829226017,0.0078125,0.009618235751986504,0.0044370670802891254,kill_goblin,0.09784269332885742,0.009659921611223221,0.08925428940591373,0,ir_needed,0,deterministic,0.8181818181818182,22,4.0,1,3506503057159912774,1,22.0
130.0,1,stage5b2,0,0.0,no_ir,21,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,1014415933017911691,1,0.0
15.0,1,stage5b2,1,15.0,always_reward_only,21,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,1,1014415933017911691,1,0.0
30.0,1,stage5b2,0,0.0,virtual_reward_dormant_25,21,0.5220674276351929,0.013810905627906322,0.0078125,-2.4903565645217896e-06,0.005162335000932217,kill_goblin,-1.4288229976955336e-07,-1.3166194321456715e-06,0.0025812850320434677,0,ir_unnecessary,1,deterministic,0.0,2,2.0,1,1014415933017911691,1,2.0
29.0,1,stage5b2,1,8.0,virtual_reward_dormant_100,21,0.26287710666656494,0.01862339675426483,0.0,0.002770517021417618,0.0022183656692504883,kill_goblin,0.002770517021417618,0.0001396518937478201,0.00019916233966531157,0,ir_unnecessary,1,deterministic,0.5333333333333333,15,7.0,1,1014415933017911691,1,15.0
200.0,0,stage5b2,0,0.0,no_ir,22,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,7405538537181946467,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,22,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,1,7405538537181946467,0,0.0
200.0,0,stage5b2,0,32.0,virtual_reward_dormant_25,22,0.1602805256843567,0.03340853750705719,0.0078125,0.003694150596857071,0.00941559299826622,kill_goblin,0.003694150596857071,6.481433571860005e-05,0.00017394130345761922,0,not_repaired,0,deterministic,0.5614035087719298,57,25.0,1,7405538537181946467,0,57.0
200.0,0,stage5b2,0,27.0,virtual_reward_dormant_100,22,0.0297415591776371,0.007171517238020897,0.0078125,0.01119716465473175,0.00883045420050621,kill_goblin,0.01119716465473175,0.000251563359218708,0.00024418347646309297,0,not_repaired,0,deterministic,0.5869565217391305,46,19.0,1,7405538537181946467,0,46.0
189.0,0,stage5b2,0,0.0,no_ir,23,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,5899000678674040723,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,23,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,deterministic,nan,0,0.0,1,5899000678674040723,0,0.0
200.0,0,stage5b2,1,48.0,virtual_reward_dormant_25,23,0.14630798995494843,0.008261595852673054,0.0,-5.708244543711771e-08,8.808187601516693e-08,kill_goblin,0.17018640041351318,0.015133676628155665,0.3104107937746784,0,ir_harmful,1,deterministic,0.6,80,32.0,1,5899000678674040723,0,80.0
200.0,0,stage5b2,1,68.0,virtual_reward_dormant_100,23,0.3013279139995575,0.00739613501355052,0.0,5.1002864154270355e-09,3.077137833429333e-08,kill_goblin,0.004160861950367689,-5.980453905522346e-06,6.524628202470469e-05,0,ir_harmful,1,deterministic,0.6732673267326733,101,33.0,1,5899000678674040723,0,101.0
200.0,1,stage5b2,0,0.0,no_ir,24,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,1,3002675401311978810,0,0.0
70.0,1,stage5b2,0,70.0,always_reward_only,24,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,1,3002675401311978810,1,0.0
200.0,1,stage5b2,0,84.0,virtual_reward_dormant_25,24,0.05597157031297684,0.011261639185249805,0.0234375,-0.0040071941912174225,0.02304895967245102,kill_goblin,0.12549591064453125,0.008322241173857171,0.1110278196285127,0,ir_needed,0,deterministic,0.8076923076923077,104,20.0,1,3002675401311978810,0,104.0
200.0,1,stage5b2,0,12.0,virtual_reward_dormant_100,24,0.044018298387527466,0.01210766565054655,0.0,1.3982326407813161e-09,2.266461329725189e-08,kill_goblin,4.199609406896343e-07,-9.636627332439235e-05,0.0008487168218451319,0,ir_needed,0,deterministic,0.6,20,8.0,1,3002675401311978810,0,20.0
200.0,1,stage5b2,0,0.0,no_ir,0,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,1,7770944042742356211,0,0.0
87.0,1,stage5b2,0,87.0,always_reward_only,0,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,1,7770944042742356211,1,0.0
22.0,1,stage5b2,0,19.0,virtual_reward_dormant_25,0,0.6930592060089111,0.0156210632994771,0.0,6.326728907879442e-06,0.00010984767141053453,kill_goblin,0.012685156427323818,0.0012007787861789284,0.0028449383466421937,0,ir_needed,0,sampled,0.8636363636363636,22,3.0,1,7770944042742356211,1,22.0
32.0,1,stage5b2,0,6.0,virtual_reward_dormant_100,0,0.0909111350774765,0.032103508710861206,0.0078125,0.008221663534641266,0.013015152886509895,kill_goblin,0.01895005628466606,0.004225514765130356,0.027009386429563166,0,ir_needed,0,sampled,0.6,10,4.0,1,7770944042742356211,1,10.0
200.0,1,stage5b2,0,0.0,no_ir,1,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,1,5222534792327177283,0,0.0
152.0,1,stage5b2,0,152.0,always_reward_only,1,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,1,5222534792327177283,1,0.0
118.0,1,stage5b2,0,40.0,virtual_reward_dormant_25,1,0.06142560765147209,0.0414821058511734,0.09375,0.019367177039384842,0.057949747890233994,kill_goblin,0.09749764204025269,0.00723169967174327,0.030955797174480038,0,ir_needed,0,sampled,0.6557377049180327,61,21.0,1,5222534792327177283,1,61.0
200.0,1,stage5b2,0,50.0,virtual_reward_dormant_100,1,0.050430234521627426,0.029722264036536217,0.0546875,0.0008558519184589386,0.03266368806362152,kill_goblin,0.08640283346176147,0.009602078092518737,0.16641120160045142,0,ir_needed,0,sampled,0.746268656716418,67,17.0,1,5222534792327177283,0,67.0
200.0,1,stage5b2,0,0.0,no_ir,2,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,1,7593992838857572715,0,0.0
94.0,1,stage5b2,0,94.0,always_reward_only,2,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,1,7593992838857572715,1,0.0
60.0,1,stage5b2,0,20.0,virtual_reward_dormant_25,2,0.356629341840744,0.038424406200647354,0.03125,0.0020934995263814926,0.019231272861361504,kill_goblin,0.0372653603553772,0.004345753327976709,0.01774905273202343,0,ir_needed,0,sampled,0.625,32,12.0,1,7593992838857572715,1,32.0
200.0,1,stage5b2,0,37.0,virtual_reward_dormant_100,2,0.12731339037418365,0.019832486286759377,0.0078125,-1.0039657354354858e-06,0.006039733998477459,kill_goblin,0.08138924837112427,0.019307598461733855,0.6465166826742365,0,ir_needed,0,sampled,0.7872340425531915,47,10.0,1,7593992838857572715,0,47.0
3.0,1,stage5b2,0,0.0,no_ir,3,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,1,2925592820969998599,1,0.0
35.0,1,stage5b2,1,35.0,always_reward_only,3,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,1,2925592820969998599,1,0.0
58.0,1,stage5b2,1,16.0,virtual_reward_dormant_25,3,0.06536069512367249,0.01916518062353134,0.03125,0.019579041749238968,0.024434730410575867,kill_goblin,0.052323564887046814,0.009090921430966277,0.05104456661080225,0,ir_unnecessary,1,sampled,0.7272727272727273,22,6.0,1,2925592820969998599,1,22.0
200.0,1,stage5b2,1,27.0,virtual_reward_dormant_100,3,0.07622713595628738,0.01825508289039135,0.0,1.0535039109527133e-05,3.2620619094814174e-06,kill_goblin,0.004320334643125534,0.00022216398362890665,0.0024967396167723402,0,ir_unnecessary,1,sampled,0.6,45,18.0,1,2925592820969998599,0,45.0
194.0,0,stage5b2,0,0.0,no_ir,4,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,1,8135660930247446811,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,4,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,1,8135660930247446811,0,0.0
94.0,0,stage5b2,1,5.0,virtual_reward_dormant_25,4,0.23275476694107056,0.022577226161956787,0.0,-8.604489210028987e-08,1.0357287294482376e-07,kill_goblin,1.49925472214818e-06,-9.548359554216564e-05,0.0004584241290754512,0,ir_harmful,1,sampled,0.38461538461538464,13,8.0,1,8135660930247446811,1,13.0
131.0,0,stage5b2,1,21.0,virtual_reward_dormant_100,4,0.2647688090801239,0.030804989859461784,0.0,5.786361612081237e-09,1.3015929312132357e-07,kill_goblin,0.0074540674686431885,0.00017250674050957283,0.0054579659518704336,0,ir_harmful,1,sampled,0.65625,32,11.0,1,8135660930247446811,1,32.0
200.0,1,stage5b2,0,0.0,no_ir,5,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,1,6302056780003044594,0,0.0
62.0,1,stage5b2,0,62.0,always_reward_only,5,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,1,6302056780003044594,1,0.0
87.0,1,stage5b2,0,6.0,virtual_reward_dormant_25,5,0.7461963891983032,0.01928682252764702,0.015625,-0.0032561058178544044,0.007862302474677563,kill_goblin,0.013409599661827087,0.0014564120950331402,0.005839300508234727,0,ir_needed,0,sampled,0.4,15,9.0,1,6302056780003044594,1,15.0
200.0,1,stage5b2,0,8.0,virtual_reward_dormant_100,5,0.5578874349594116,0.04936803877353668,0.0234375,0.004515195265412331,0.0247236005961895,kill_goblin,0.008350289426743984,0.00043698151347371095,0.00458927777901863,0,ir_needed,0,sampled,0.5,16,8.0,1,6302056780003044594,0,16.0
85.0,1,stage5b2,0,0.0,no_ir,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,1,6792762909623670962,1,0.0
7.0,1,stage5b2,1,7.0,always_reward_only,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,1,6792762909623670962,1,0.0
200.0,1,stage5b2,1,48.0,virtual_reward_dormant_25,6,0.008592121303081512,0.006272331811487675,0.0078125,-0.002673894166946411,0.019550740718841553,kill_goblin,0.0825677216053009,0.006279313591693368,0.0730210303054678,0,ir_unnecessary,1,sampled,0.6666666666666666,72,24.0,1,6792762909623670962,0,72.0
6.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,6,0.1414661854505539,0.030590444803237915,0.0,-4.0454142435919493e-07,1.990684904740192e-05,kill_goblin,-4.0454142435919493e-07,-4.0454142435919493e-07,1.990684904740192e-05,0,ir_unnecessary,1,sampled,0.0,1,1.0,1,6792762909623670962,1,1.0
200.0,1,stage5b2,0,0.0,no_ir,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,1,8460716381390376526,0,0.0
24.0,1,stage5b2,0,24.0,always_reward_only,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,1,8460716381390376526,1,0.0
50.0,1,stage5b2,0,39.0,virtual_reward_dormant_25,7,0.17882336676120758,0.01595315895974636,0.0078125,0.0023139631375670433,0.004051048308610916,kill_goblin,0.017800018191337585,0.001194090427659933,0.0025105463504229097,0,ir_needed,0,sampled,0.78,50,11.0,1,8460716381390376526,1,50.0
195.0,1,stage5b2,0,24.0,virtual_reward_dormant_100,7,0.10909410566091537,0.00901846308261156,0.0,-8.138967677950859e-05,0.0011710596736520529,kill_goblin,0.07076030969619751,0.009025064206911326,0.09469865695776306,0,ir_needed,0,sampled,0.6486486486486487,37,13.0,1,8460716381390376526,1,37.0
