actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,condition,deaths,direction_threshold,entropy_threshold,environment_seed,environment_steps,episode_count_exact,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,goal,horizon,integrity_equal,js_threshold,last_step,logdir,mean_action_length,median_action_length,min_success_rate,mix_beta,objective,objective_label,paired_rng_verified,phase,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,trace_rows,warmup_episodes,warmup_seconds
0.0,0.018291914500247874,0.005049280122738215,106.15,1.643452068157966e-05,106.15,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2123.0,0.014730412124345116,31.27266493998468,0.0,0.0,0.0,0.0,1920.0,4076160.0,128.0,271744.0,always_mixed_b005,0,1.0,1.0,61000,2143,True,20,278.5859273840033,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2123.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,1.0,2344,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/always_mixed_b005/bury_bones/sampled/attempt_01,106.15,107.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.6924201452792165,0.9,18,2143,1,38.33166748401709
0.0,0.017860659303186623,0.004339205094585205,83.3,1.823388735676423e-05,83.3,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,833.0,0.014812652821041026,12.338939799927175,0.0,0.0,0.0,0.0,1920.0,1599360.0,128.0,106624.0,always_mixed_b005,0,1.0,1.0,61000,843,True,10,111.30916899000295,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,833.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,1.0,951,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/always_mixed_b005/bury_bones/deterministic/attempt_01,83.3,79.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.573500077749324,1.0,10,843,1,26.78124650401878
0.0,0.034708913834827104,0.017745499211592405,98.35,1.722485695460366e-05,98.35,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,1967.0,0.014740373128688936,28.994313944131136,0.0,0.0,0.0,0.0,1920.0,3776640.0,128.0,251776.0,always_mixed_b005,0,1.0,1.0,61000,1987,True,20,260.579079594987,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1967.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,2188,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/always_mixed_b005/chop_logs/sampled/attempt_01,98.35,78.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.625324347174591,0.85,17,1987,1,42.8462058659934
0.0,0.02560740770410066,0.02167894698060645,129.4,1.4556970218838981e-05,129.4,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,1294.0,0.014761027469770434,19.10076954588294,0.0,0.0,0.0,0.0,1920.0,2484480.0,128.0,165632.0,always_mixed_b005,0,1.0,1.0,61000,1304,True,10,171.76002825199976,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1294.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,1505,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/always_mixed_b005/chop_logs/deterministic/attempt_01,129.4,142.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.591987572840993,0.6,6,1304,1,42.879004524991615
0.0,0.10555536106011743,0.018331686809808748,17.4375,2.4407599147730627e-05,13.95,71000,stage5a,stage4a_counterfactual_bounded,True,0.08560908254065665,279.0,0.00140860583347415,4.590646411292255,0.0011060187208671128,3.604515011305921,0.004266454853790739,13.904376368504018,1224.817428659098,3991680.0,209.65449524393986,683264.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,3279,True,20,400.469715913001,two_stage,0.21723829405180253,707.9796003148244,0.6379257440932802,2079.0,0.6379257440932802,2079.0,0.08560908254065665,279.0,True,1.0,3259.0,0.08560908254065665,279.0,0.0026466695916763875,8.625496199273346,two_stage,0.21765803412087897,709.3475331999446,0.44927810022310816,1464.1973286271095,0.04175469132680244,136.07853903404916,0.028903133629947838,94.1953125,kill_goblin,15,True,0.0012551833060570061,3480,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/kill_goblin/sampled/attempt_01,162.95,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.187885050245193,0.35,7,3279,1,35.38765423500445
0.0,0.10508240126283637,0.016219632509420198,17.8,2.3368654705645137e-05,17.8,71000,stage5a,stage4a_counterfactual_bounded,True,0.10464432686654909,178.0,0.00216382510548371,3.6806665044277906,0.0010912815179524703,1.856269862037152,0.0032477918467530955,5.524493931327015,931.2169312169312,1584000.0,190.08112874779542,323328.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,1711,True,10,210.29098934598733,two_stage,0.1041950658554399,177.23580702010327,0.48500881834215165,825.0,0.48500881834215165,825.0,0.10464432686654909,178.0,True,1.0,1701.0,0.10464432686654909,178.0,0.0027253962324926256,4.635898991469956,two_stage,0.1042788960584088,177.37840219535337,0.4104447689987084,698.166552066803,0.033960927660549214,57.76753795059421,0.03819444444444445,64.96875,kill_goblin,15,True,0.0012551833060570061,1912,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/kill_goblin/deterministic/attempt_01,170.1,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.136344811165102,0.4,4,1711,1,35.16657398699317
0.0,0.05586580041739526,0.006389293821077003,4.7272727272727275,3.101314635139054e-05,2.6,71000,stage5a,stage4a_counterfactual_bounded,True,0.013,52.0,0.0005918206488713622,2.367282595485449,0.0010765826552960789,4.3063306211843155,0.004647129987250082,18.58851994900033,1337.76,5351040.0,217.184,868736.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,4020,True,20,485.6033161779924,two_stage,0.22218880049806022,888.7552019922409,0.69675,2787.0,0.69675,2787.0,0.013,52.0,True,1.0,4000.0,0.013,52.0,0.00269389754064334,10.77559016257336,two_stage,0.22156460631708672,886.2584252683469,0.4959527622908354,1983.8110491633415,0.016125232262432586,64.50092904973035,0.001802734375,7.2109375,bury_bones,15,True,0.0012551833060570061,4221,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/bury_bones/sampled/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.278361918200975,0.0,0,4020,1,39.57196411100449
0.0,0.0502908121380541,0.005102087491347144,4.0,3.3498672584957804e-05,1.6,71000,stage5a,stage4a_counterfactual_bounded,True,0.008533333333333334,16.0,0.001073211793601513,2.0122721130028367,0.0011084830700730285,2.0784057563869283,0.0047991238522032895,8.998357222881168,1378.304,2584320.0,219.88693333333333,412288.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,1885,True,10,227.88194801297504,two_stage,0.23444115519211628,439.577165985218,0.7178666666666667,1346.0,0.7178666666666667,1346.0,0.008533333333333334,16.0,True,1.0,1875.0,0.008533333333333334,16.0,0.0026172757975029327,4.907392120317999,two_stage,0.23441731817382144,439.5324715759152,0.4989834412574768,935.593952357769,0.013342983847343863,25.01809471376974,0.0018875,3.5390625,bury_bones,15,True,0.0012551833060570061,2086,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/bury_bones/deterministic/attempt_01,187.5,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.271826778892871,0.1,1,1885,1,35.20758511999156
0.0,0.05008340782364314,0.032494822311162436,25.0,2.2994560540396303e-05,17.5,71000,stage5a,stage4a_counterfactual_bounded,True,0.141643059490085,350.0,0.0021353863712621816,5.276539723388851,0.0010938637149122588,2.7029372395481914,0.0062845529170909645,15.529130258131772,1799.5629299878592,4446720.0,247.97086199919062,612736.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,2491,True,20,306.0150957980077,two_stage,0.6564552707414613,1622.100974002151,0.9372723593686767,2316.0,0.9372723593686767,2316.0,0.141643059490085,350.0,True,1.0,2471.0,0.141643059490085,350.0,0.0012539319284057425,3.09846579509059,two_stage,0.6560075517037722,1620.9946602600212,0.438026203529307,1082.3627489209175,0.1999265481388505,494.01850045109956,0.02171754856333468,53.6640625,chop_logs,15,True,0.0012551833060570061,2692,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/chop_logs/sampled/attempt_01,123.55,115.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.140121301872774,0.55,11,2491,1,35.37730123801157
0.0,0.055859519267656844,0.03910095648094621,31.0,2.230831937445388e-05,21.7,71000,stage5a,stage4a_counterfactual_bounded,True,0.1636500754147813,217.0,0.0030447895881659487,4.037390993908048,0.001082743342290176,1.4357176718767732,0.006002589604756929,7.959433815907687,1723.076923076923,2284800.0,242.87179487179486,322048.0,two_stage_reward_only_q0,0,0.025276806205511093,0.3088764399290085,61000,1336,True,10,165.53761123600998,two_stage,0.6403868911161411,849.1530176200031,0.8974358974358975,1190.0,0.8974358974358975,1190.0,0.1636500754147813,217.0,True,1.0,1326.0,0.1636500754147813,217.0,0.0009993099199327377,1.3250849538308103,two_stage,0.6406930703248593,849.5590112507634,0.3673866972394658,487.1547605395317,0.1303580850276752,172.85482074669733,0.028080222473604827,37.234375,chop_logs,15,True,0.0012551833060570061,1537,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q0/chop_logs/deterministic/attempt_01,132.6,137.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.070673425963847,0.5,5,1336,1,35.263693453976884
0.0,0.059523015127621134,0.009648339909772907,6.714285714285714,2.7933594351164654e-05,4.7,71000,stage5a,stage4a_counterfactual_bounded,True,0.027309703660662404,94.0,0.0008092752524166174,2.785525418817997,0.0010932587099634706,3.762996479694266,0.0045792231493711226,15.761686080135405,1313.097036606624,4519680.0,215.5398024404416,741888.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,3462,True,20,419.84802255398245,two_stage,0.22467866237267772,773.3439558867567,0.68390470656595,2354.0,0.68390470656595,2354.0,0.027309703660662404,94.0,True,1.0,3442.0,0.027309703660662404,94.0,0.0028933698721205453,9.958979099838917,two_stage,0.22406466579445164,771.2305796645026,0.48585929659686067,1672.3276988863945,0.027389517529755093,94.27471933741703,0.00457809776292853,15.7578125,kill_goblin,15,True,0.0012551833060570061,3663,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/kill_goblin/sampled/attempt_01,172.1,200.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.24584090914676,0.35,7,3462,1,39.55447845297749
0.0,0.10888914760598425,0.01768069815481849,15.3,2.541620783682043e-05,15.3,71000,stage5a,stage4a_counterfactual_bounded,True,0.13575865128660158,153.0,0.0030203946042201006,3.4039847189560533,0.0010789281336079123,1.2159520065761171,0.003558928310167054,4.01091220555827,1020.4791481810115,1150080.0,196.03194321206743,220928.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,1137,True,10,141.03531062198454,two_stage,0.09551137362237166,107.64131807241287,0.5314995563442768,599.0,0.5314995563442768,599.0,0.13575865128660158,153.0,True,1.0,1127.0,0.13575865128660158,153.0,0.0035628524526328314,4.015334714117201,two_stage,0.09603034404376846,108.22619773732706,0.46541207198453566,524.5194051265717,0.04968535736484328,55.99539775017838,0.04155113132209406,46.828125,kill_goblin,15,True,0.0012551833060570061,1338,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/kill_goblin/deterministic/attempt_01,112.7,110.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.061810868396561,0.8,8,1137,1,35.18625906598754
0.0,0.08353218735816578,0.027338378113627177,9.153846153846153,2.9253285188739384e-05,5.95,71000,stage5a,stage4a_counterfactual_bounded,True,0.04943913585375987,119.0,0.0012725957533507907,3.0631379783153534,0.001086481951483176,2.6151620572200045,0.0041329632613824946,9.948042570147663,1184.5450768591609,2851200.0,206.96967179061073,498176.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,2427,True,20,295.14449110100395,two_stage,0.19372746762278115,466.3020145680342,0.6169505608641462,1485.0,0.6169505608641462,1485.0,0.04943913585375987,119.0,True,1.0,2407.0,0.04943913585375987,119.0,0.0028615577223065026,6.887769437591752,two_stage,0.19395862372787195,466.85840731298777,0.46148731993796865,1110.7999790906906,0.036231223585468,87.20855517022147,0.014128713128375572,34.0078125,bury_bones,15,True,0.0012551833060570061,2628,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/bury_bones/sampled/attempt_01,120.35,119.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.223090971294583,0.7,14,2427,1,35.325352784013376
0.0,0.08105569488058488,0.011294735750804344,2.6666666666666665,3.363317788777446e-05,0.8,71000,stage5a,stage4a_counterfactual_bounded,True,0.004,8.0,0.0009884598571807146,1.9769197143614292,0.001124087123956997,2.248174247913994,0.005457936234073714,10.915872468147427,1557.12,3114240.0,231.808,463616.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,2010,True,10,243.30786165298196,two_stage,0.294136660151833,588.273320303666,0.811,1622.0,0.811,1622.0,0.004,8.0,True,1.0,2000.0,0.004,8.0,0.002494232879015669,4.988465758031339,two_stage,0.2934213646354056,586.8427292708111,0.5340044347345829,1068.0088694691658,0.012186496276086287,24.372992552172576,0.00055859375,1.1171875,bury_bones,15,True,0.0012551833060570061,2211,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/bury_bones/deterministic/attempt_01,200.0,200.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.261138733226648,0.0,0,2010,1,39.33703978601261
0.0,0.06032403655144852,0.023999599520149798,21.214285714285715,1.9743339130241827e-05,14.85,71000,stage5a,stage4a_counterfactual_bounded,True,0.16345624656026417,297.0,0.0028376135755746523,5.155943866819143,0.001103286161163056,2.004670954833273,0.005859511545113502,10.646732477471232,1672.735277930655,3039360.0,239.515685195377,435200.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,1837,True,20,227.37399140899652,two_stage,0.5618757134908696,1020.9281714129102,0.8712162905888827,1583.0,0.8712162905888827,1583.0,0.16345624656026417,297.0,True,1.0,1817.0,0.16345624656026417,297.0,0.00163899023301695,2.978045253391798,two_stage,0.5605400308293252,1018.5012360168839,0.4080010367148383,741.3378837108612,0.11973575728854396,217.5598709932844,0.029444138690148596,53.5,chop_logs,15,True,0.0012551833060570061,2038,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/chop_logs/sampled/attempt_01,90.85,72.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.079200213781862,0.9,18,1837,1,35.30007069298881
0.0,0.05089268343327607,0.02437301528028113,25.285714285714285,2.1390951257870817e-05,17.7,71000,stage5a,stage4a_counterfactual_bounded,True,0.14762301918265222,177.0,0.0030310615466859463,3.6342427944764495,0.0011004127423299183,1.319394878053572,0.0061234127224467265,7.341971854213625,1751.85988323603,2100480.0,244.790658882402,293504.0,two_stage_mixed_b005_q0,0,0.025276806205511093,0.3088764399290085,61000,1209,True,10,149.44438303398783,two_stage,0.6102360075460945,731.6729730477673,0.9124270225187656,1094.0,0.9124270225187656,1094.0,0.14762301918265222,177.0,True,1.0,1199.0,0.14762301918265222,177.0,0.0015611781041506697,1.871852546876653,two_stage,0.6099607225588959,731.3429063481162,0.4106675186586738,492.3903548717499,0.14329077871466506,171.8056436788834,0.021026636780650542,25.2109375,chop_logs,15,True,0.0012551833060570061,1410,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_mixed_b005_q0/chop_logs/deterministic/attempt_01,119.9,110.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.089966149648058,0.7,7,1209,1,39.418079061986646
0.0,0.053512696601923496,0.011402273059246088,7.8,2.6784461719909725e-05,5.85,71000,stage5a,stage4a_counterfactual_bounded,True,0.036471321695760596,117.0,0.0009318204954303709,2.9892801493406296,0.0010812691328094858,3.4687113780528307,0.004755116338688332,15.25441321451217,1363.9900249376558,4375680.0,218.93266832917706,702336.0,two_stage_reward_only_q1,0,0.11048844456672668,0.3088764399290085,61000,3228,True,20,391.3944132269826,two_stage,0.20422127803106252,655.1418599236486,0.7104114713216958,2279.0,0.7104114713216958,2279.0,0.036471321695760596,117.0,True,1.0,3208.0,0.036471321695760596,117.0,0.002896915592243087,9.293305219915823,two_stage,0.2034526377901047,652.6760620306559,0.5510765454195384,1767.8535577058792,0.05916816294950298,189.81146674200556,0.01202560006234414,38.578125,kill_goblin,15,True,0.0012551833060570061,3429,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q1/kill_goblin/sampled/attempt_01,160.4,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.247435044832834,0.3,6,3228,1,39.65699889700045
0.0,0.04818318276148703,0.008618449074371407,5.5,2.9188449540621757e-05,3.3,71000,stage5a,stage4a_counterfactual_bounded,True,0.019020172910662825,33.0,0.001263059910268708,2.1914089443162084,0.001085195370066793,1.8828139670658857,0.005318126733004188,9.226949881762266,1523.8270893371757,2643840.0,229.58847262247838,398336.0,two_stage_reward_only_q1,0,0.11048844456672668,0.3088764399290085,61000,1745,True,10,212.10649891899084,two_stage,0.27895472450932557,483.98644702367983,0.7936599423631124,1377.0,0.7936599423631124,1377.0,0.019020172910662825,33.0,True,1.0,1735.0,0.019020172910662825,33.0,0.0028470381044404616,4.939611111204201,two_stage,0.27813561103170975,482.5652851400164,0.5487563588090176,952.0922825336456,0.0568075240828962,98.56105428382492,0.007182096541786744,12.4609375,kill_goblin,15,True,0.0012551833060570061,1946,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q1/kill_goblin/deterministic/attempt_01,173.5,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.226999214514697,0.2,2,1745,1,39.32061491400236
0.0,0.0941054761254539,0.009270867755630106,3.5,3.509913018559827e-05,1.4,71000,stage5a,stage4a_counterfactual_bounded,True,0.010941774130519734,28.0,0.0008466196755597302,2.1664997497573495,0.0011203270772882912,2.8669169907807373,0.004021083854754638,10.289953584317118,1150.94958968347,2945280.0,204.7299726455647,523904.0,two_stage_reward_only_q1,0,0.11048844456672668,0.3088764399290085,61000,2579,True,20,312.3792441840051,two_stage,0.21848648753678732,559.1069216066387,0.599452911293474,1534.0,0.599452911293474,1534.0,0.010941774130519734,28.0,True,1.0,2559.0,0.010941774130519734,28.0,0.0022885466424788373,5.856390858103345,two_stage,0.2186499968364793,559.5253419045505,0.4090174033614796,1046.6755352020264,0.020294938410726365,51.93474739304877,0.003422357366158656,8.7578125,bury_bones,15,True,0.0012551833060570061,2780,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q1/bury_bones/sampled/attempt_01,127.95,136.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.25599026829342,0.6,12,2579,1,35.37883018000866
0.0,0.08081648622949918,0.007257673889398575,1.3333333333333333,3.74519228595697e-05,0.4,71000,stage5a,stage4a_counterfactual_bounded,True,0.002,4.0,0.0009399633035063744,1.8799266070127487,0.001102022457343992,2.2040449146879837,0.0059597708822693675,11.919541764538735,1704.96,3409920.0,241.664,483328.0,two_stage_reward_only_q1,0,0.11048844456672668,0.3088764399290085,61000,2010,True,10,243.23060946798068,two_stage,0.4187048585231296,837.4097170462592,0.888,1776.0,0.888,1776.0,0.002,4.0,True,1.0,2000.0,0.002,4.0,0.0017022958011150351,3.40459160223007,two_stage,0.4187205893518003,837.4411787036006,0.47976277232170106,959.5255446434021,0.008193119745584647,16.38623949116929,0.0005390625,1.078125,bury_bones,15,True,0.0012551833060570061,2211,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_consequence/replicate_00/two_stage_reward_only_q1/bury_bones/deterministic/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_consequence,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.2637625436884,0.0,0,2010,1,39.322512817016104
