always_reward_action_length,always_reward_success,canonical_stage,episode_index,episode_states,goal,ir_needed,js_fraction_w1,js_fraction_w10,js_fraction_w25,js_fraction_w5,js_x_predicted_failure_w1,js_x_predicted_failure_w10,js_x_predicted_failure_w25,js_x_predicted_failure_w5,max_actor_entropy_w1,max_actor_entropy_w10,max_actor_entropy_w25,max_actor_entropy_w5,max_js_disagreement_w1,max_js_disagreement_w10,max_js_disagreement_w25,max_js_disagreement_w5,max_posterior_entropy_w1,max_posterior_entropy_w10,max_posterior_entropy_w25,max_posterior_entropy_w5,max_success_action_concentration_w1,max_success_action_concentration_w10,max_success_action_concentration_w25,max_success_action_concentration_w5,max_success_action_divergence_w1,max_success_action_divergence_w10,max_success_action_divergence_w25,max_success_action_divergence_w5,max_success_rate_w1,max_success_rate_w10,max_success_rate_w25,max_success_rate_w5,mean_actor_entropy_w1,mean_actor_entropy_w10,mean_actor_entropy_w25,mean_actor_entropy_w5,mean_js_disagreement_w1,mean_js_disagreement_w10,mean_js_disagreement_w25,mean_js_disagreement_w5,mean_posterior_entropy_w1,mean_posterior_entropy_w10,mean_posterior_entropy_w25,mean_posterior_entropy_w5,mean_success_action_concentration_w1,mean_success_action_concentration_w10,mean_success_action_concentration_w25,mean_success_action_concentration_w5,mean_success_action_divergence_w1,mean_success_action_divergence_w10,mean_success_action_divergence_w25,mean_success_action_divergence_w5,mean_success_rate_w1,mean_success_rate_w10,mean_success_rate_w25,mean_success_rate_w5,necessity_class,no_ir_action_length,no_ir_success,observed_states,p90_actor_entropy_w1,p90_actor_entropy_w10,p90_actor_entropy_w25,p90_actor_entropy_w5,p90_js_disagreement_w1,p90_js_disagreement_w10,p90_js_disagreement_w25,p90_js_disagreement_w5,p90_posterior_entropy_w1,p90_posterior_entropy_w10,p90_posterior_entropy_w25,p90_posterior_entropy_w5,p90_success_action_concentration_w1,p90_success_action_concentration_w10,p90_success_action_concentration_w25,p90_success_action_concentration_w5,p90_success_action_divergence_w1,p90_success_action_divergence_w10,p90_success_action_divergence_w25,p90_success_action_divergence_w5,p90_success_rate_w1,p90_success_rate_w10,p90_success_rate_w25,p90_success_rate_w5,policy_mode,predicted_failure_w1,predicted_failure_w10,predicted_failure_w25,predicted_failure_w5,reset_seed,source_stage,underperform
1.0,1,stage5b1,7,120,bury_bones,0,0.05484683971701498,0.08924826242400474,0.07399086847685087,0.041971210013563756,0.0004469545565370936,0.00668519652119187,0.0031544053369780556,0.0025501104495492654,0.00825052335858345,0.2091073840856552,0.2091073840856552,0.13676531612873077,0.0005248640663921833,0.034026216715574265,0.034026216715574265,0.005621054209768772,0.009569631889462471,0.20307540893554688,0.20307540893554688,0.14667941629886627,1.0,1.0,1.0,1.0,0.003442442277446389,0.5965245366096497,0.5965245366096497,0.5965245366096497,0.1484375,0.1484375,0.1640625,0.1484375,0.00825052335858345,0.07033647286662018,0.04139970590535086,0.05506426680512959,0.0005248640663921833,0.006823805061503663,0.0032342509062254976,0.0026580955825920684,0.009569631889462471,0.07645868811523542,0.0437114872795064,0.0633314022095874,1.0,0.9252478957176209,0.9620953464508056,0.9526226997375489,0.003442442277446389,0.05999672368610689,0.02796838428437269,0.11999341297568407,0.1484375,0.0203125,0.0246875,0.040625,ir_unnecessary,120.0,1,25,0.00825052335858345,0.19413743913173676,0.12638513147830965,0.12182793319225312,0.0005248640663921833,0.017220866307616225,0.005533458106219769,0.005275494232773781,0.009569631889462471,0.187574802339077,0.12505719065666207,0.1203067570924759,1.0,1.0,1.0,1.0,0.003442442277446389,0.0627506517106665,0.01993082584813241,0.3592916988767684,0.1484375,0.06406249999999997,0.08593750000000006,0.11093750000000001,deterministic,0.8515625,0.9796875,0.9753125,0.959375,5409970935104386572,stage5a_audit,0
59.0,1,stage5b1,8,200,bury_bones,1,0.05834964804079533,0.005628597869198238,0.012355797079702812,0.007481352114191877,0.0005540063493754133,0.0004961839359071974,0.0008878677567972887,0.0005136585634568291,0.00409016665071249,0.2413521409034729,0.2413521409034729,0.2413521409034729,0.0005812525632791221,0.0012894178507849574,0.01009635254740715,0.0012894178507849574,0.00996154360473156,0.24209724366664886,0.24209724366664886,0.24209724366664886,1.0,1.0,1.0,1.0,0.003555784234777093,0.0042851949110627174,0.0042851949110627174,0.0042851949110627174,0.046875,0.046875,0.046875,0.046875,0.00409016665071249,0.09882586777675897,0.07640903393737972,0.07323686988092959,0.0005812525632791221,0.0005004849786928389,0.0008909303298059967,0.0005226414636126719,0.00996154360473156,0.0889182333368808,0.07210626105777919,0.0698592253960669,1.0,0.9127104103565216,0.9279647517204285,0.9342976093292237,0.003555784234777093,0.0007841237119812661,0.0003136599112405758,0.001568195829167962,0.046875,0.00859375,0.0034375,0.0171875,ir_needed,200.0,0,25,0.00409016665071249,0.22344981729984284,0.16115114986896514,0.18861262798309328,0.0005812525632791221,0.0009079000737983732,0.0016287171281874186,0.0010061517357826235,0.00996154360473156,0.16196650415658947,0.1602574348449707,0.17881095707416536,1.0,1.0,0.998020076751709,1.0,0.003555784234777093,0.003628725302405655,1.7198264856688183e-07,0.003993430640548468,0.046875,0.03984375,0.0,0.04375,deterministic,0.953125,0.99140625,0.9965625,0.9828125,6306670324807881216,stage5a_audit,1
85.0,1,stage5b1,9,180,bury_bones,0,0.038844787663015266,0.030287356718246165,0.033893214478313824,0.021332141038578827,0.00508215231820941,0.0036997249277192167,0.0030666920434623533,0.002610219245252665,0.08643890917301178,0.23734821379184723,0.23734821379184723,0.19478736817836761,0.00508215231820941,0.010035374201834202,0.010035374201834202,0.00508215231820941,0.13083228468894958,0.2342509925365448,0.2483035773038864,0.19229274988174438,0.8522679209709167,0.9982327222824097,0.9997815489768982,0.9982327222824097,8.599132428344092e-08,1.7198264856688183e-07,1.7198264856688183e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.08643890917301178,0.12181496565463021,0.09118463281774894,0.11495795876253397,0.00508215231820941,0.0036997249277192167,0.0030666920434623533,0.002610219245252665,0.13083228468894958,0.12215410417411476,0.09048100307583809,0.12236086572520435,0.8522679209709167,0.873514062166214,0.9063555359840393,0.8719638705253601,8.599132428344092e-08,3.4530891157569246e-08,2.4138033449250252e-08,5.1863517458450305e-08,0.0,0.0,0.0,0.0,ir_unnecessary,180.0,1,25,0.08643890917301178,0.19904345273971555,0.207480064034462,0.18423579633235931,0.00508215231820941,0.007488726964220403,0.007029976602643729,0.004510790016502142,0.13083228468894958,0.19660551846027371,0.1923707127571106,0.18447207808494567,0.8522679209709167,0.9944920063018798,0.9975954294204712,0.9531352043151855,8.599132428344092e-08,9.459045671178497e-08,8.599132428344092e-08,1.3758611885350547e-07,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,384205664127287465,stage5a_audit,0
47.0,1,stage5b1,0,127,chop_logs,0,0.046018959554060324,0.006402547631773413,0.007361610588940611,0.0055200285931780915,0.005173485726118088,0.0035108761745505034,0.0029088939882349223,0.002543445909395814,0.04956696182489395,0.8219671249389648,0.8219671249389648,0.7076011300086975,0.005173485726118088,0.008349471725523472,0.00895722582936287,0.005173485726118088,0.11242074519395828,0.8147658705711365,0.8147658705711365,0.7244360446929932,0.8822888731956482,0.8822888731956482,1.0,0.8822888731956482,0.0,6.879305942675273e-07,0.8547998666763306,6.879305942675273e-07,0.0,0.0,0.0859375,0.0,0.04956696182489395,0.5339425630867481,0.3954117649793625,0.44359660893678665,0.005173485726118088,0.0035108761745505034,0.002945715431123972,0.002543445909395814,0.11242074519395828,0.548356119543314,0.4001455110311508,0.4607667997479439,0.8822888731956482,0.44996410608291626,0.6524228549003601,0.5383821129798889,0.0,1.8918091342357003e-07,0.09576321688073434,1.7198264856688183e-07,0.0,0.0,0.0125,0.0,ir_unnecessary,127.0,1,25,0.04956696182489395,0.7494245290756225,0.6876193881034852,0.6876193881034851,0.005173485726118088,0.008127742726355792,0.007471458800137045,0.0041163149289786816,0.11242074519395828,0.7628262341022491,0.7040346860885621,0.704034686088562,0.8822888731956482,0.7524033308029174,0.9711468219757081,0.8245619654655456,0.0,6.879305942675273e-07,0.3747161328792574,4.815514159872692e-07,0.0,0.0,0.04843750000000002,0.0,sampled,1.0,1.0,0.9875,1.0,1572601589972885101,stage5a_audit,0
200.0,0,stage5b1,1,127,chop_logs,0,0.0147172421268371,0.0013891637605927838,0.0020804744589445414,0.0025346605105773163,0.008252879604697227,0.001223642322293017,0.0014000562627679756,0.002123062324244529,0.7146325707435608,0.9396376609802246,0.9396376609802246,0.9261553287506104,0.008252879604697227,0.008252879604697227,0.008252879604697227,0.008252879604697227,0.5607626438140869,0.9409899115562439,0.9409899115562439,0.9351253509521484,0.4246394634246826,0.4246394634246826,1.0,0.4246394634246826,3.4396529713376367e-07,6.879305942675273e-07,0.973735511302948,3.4396529713376367e-07,0.0,0.0,0.1171875,0.0,0.7146325707435608,0.8937009334564209,0.6835502320528031,0.865523386001587,0.008252879604697227,0.001223642322293017,0.0014133060065796598,0.002123062324244529,0.5607626438140869,0.8808481454849243,0.6793190853670239,0.8376121044158935,0.4246394634246826,0.1174987256526947,0.3949336314201355,0.15965871810913085,3.4396529713376367e-07,1.031895891401291e-07,0.11468303642495357,6.879305942675274e-08,0.0,0.0,0.009375,0.0,ir_harmful,127.0,1,25,0.7146325707435608,0.9280884981155395,0.923225712776184,0.9228181123733521,0.008252879604697227,0.0016975847131106977,0.0029707723297178745,0.005339415208436549,0.5607626438140869,0.935711807012558,0.9248630285263062,0.9282883167266845,0.4246394634246826,0.1656695008277892,0.9554430723190309,0.3095417022705078,3.4396529713376367e-07,3.783618268471399e-07,0.5304865241050724,2.0637917828025822e-07,0.0,0.0,0.015625,0.0,sampled,1.0,1.0,0.990625,1.0,4305994041105448492,stage5a_audit,0
47.0,1,stage5b1,2,22,chop_logs,0,0.036129405217967744,0.011685598020100774,0.01990498588954248,0.017682419580527037,0.016275246161967516,0.003753082601178903,0.004367492585537946,0.005368162433078396,0.4209314286708832,0.43498533964157104,0.43498533964157104,0.4209314286708832,0.01736026257276535,0.01736026257276535,0.01736026257276535,0.01736026257276535,0.48050230741500854,0.48050230741500854,0.48050230741500854,0.48050230741500854,0.7772153615951538,1.0,1.0,1.0,0.38381436467170715,0.5268979072570801,0.5268979072570801,0.5268979072570801,0.0625,0.09375,0.46875,0.09375,0.4209314286708832,0.33574624061584474,0.25577455275924876,0.31615052819252015,0.01736026257276535,0.003953864797949791,0.005099029486266524,0.005641418648883701,0.48050230741500854,0.3383536547422409,0.25616845520827075,0.31904110312461853,0.7772153615951538,0.8243642747402191,0.8458087281747297,0.8675159335136413,0.38381436467170715,0.2967710055410862,0.1922682118912979,0.286978779733181,0.0625,0.05078125,0.1434659090909091,0.0484375,ir_unnecessary,22.0,1,22,0.4209314286708832,0.42233681976795195,0.3781487703323364,0.4030830323696136,0.01736026257276535,0.005026622302830215,0.011141705699265005,0.011764611303806306,0.48050230741500854,0.4514552444219589,0.38183621168136606,0.426360821723938,0.7772153615951538,1.0,0.9926843881607057,1.0,0.38381436467170715,0.4884915709495544,0.4307420521974565,0.46966449022293094,0.0625,0.08671875,0.31796875,0.084375,sampled,0.9375,0.94921875,0.8565340909090909,0.9515625,2213890816418165298,stage5a_audit,0
11.0,1,stage5b1,3,17,chop_logs,0,0.21779946537468242,0.06723754680438132,0.040308917776483384,0.1051388983251649,0.019598836661316454,0.004517878848102548,0.0036059003880345697,0.004835926369778321,0.04344431683421135,0.1837140917778015,0.2640460729598999,0.09927665442228317,0.02508651092648506,0.02508651092648506,0.02508651092648506,0.02508651092648506,0.11518169194459915,0.18366722762584686,0.27502381801605225,0.11518169194459915,0.9343201518058777,1.0,1.0,1.0,0.03328844532370567,0.03328844532370567,0.09005217999219894,0.03328844532370567,0.21875,0.4609375,0.46875,0.2734375,0.04344431683421135,0.08581275488104438,0.12613344425249928,0.04470908036164474,0.02508651092648506,0.006299438916744293,0.005389037942557158,0.006265167766514423,0.11518169194459915,0.09368930331547745,0.13369344154660426,0.05958943708101287,0.9343201518058777,0.9131151974201203,0.8821572415968951,0.947701346874237,0.03328844532370567,0.017229173004307086,0.035380704135390906,0.014519150271371472,0.21875,0.2828125,0.33088235294117646,0.228125,ir_unnecessary,17.0,1,17,0.04344431683421135,0.16582807600498198,0.2538549602031708,0.08906518369913101,0.02508651092648506,0.01410453217104077,0.01214885786175728,0.016932817548513415,0.11518169194459915,0.18003775626420976,0.2346540153026581,0.1085220918059349,0.9343201518058777,0.98123499751091,0.9816482901573181,0.9916599988937378,0.03328844532370567,0.031252412311732765,0.07659023702144623,0.02890116795897484,0.21875,0.36249999999999993,0.45625,0.2515625,sampled,0.78125,0.7171875,0.6691176470588236,0.771875,7277371303080003562,stage5a_audit,0
100.0,1,stage5b1,4,132,chop_logs,0,0.07870523590118926,0.008723525642504422,0.004706971367831978,0.02476763297706988,0.014712706273712683,0.0034635058667163324,0.0020570516521329412,0.0053964352844195675,0.15061810612678528,0.6689279079437256,0.7153635025024414,0.5370072722434998,0.014828554354608059,0.014828554354608059,0.014828554354608059,0.014828554354608059,0.18840619921684265,0.6842027902603149,0.7109640836715698,0.4702568054199219,1.0,1.0,1.0,1.0,0.8740536570549011,0.992377519607544,0.9939950704574585,0.8740536570549011,0.0078125,0.0078125,0.125,0.0078125,0.15061810612678528,0.3935633137822151,0.4415255507826805,0.22805784046649932,0.014828554354608059,0.003471642528893426,0.0020870530395768585,0.005404880410060287,0.18840619921684265,0.39796323999762534,0.4433961620926857,0.21822353452444077,1.0,0.7348348021507263,0.7570025205612183,0.8172900438308716,0.8740536570549011,0.2578173087285762,0.35873584573454875,0.17481080020403966,0.0078125,0.00234375,0.014375,0.0015625,ir_unnecessary,132.0,1,25,0.15061810612678528,0.6667346119880676,0.6537827491760254,0.38700613379478455,0.014828554354608059,0.0071598706766962976,0.0027454297989606864,0.01142025049775839,0.18840619921684265,0.6782338559627533,0.6651262402534486,0.3575165629386902,1.0,1.0,1.0,0.9572537899017334,0.8740536570549011,0.8858860433101654,0.9071360230445863,0.5244323318190596,0.0078125,0.0078125,0.0390625,0.004687500000000001,sampled,0.9921875,0.99765625,0.985625,0.9984375,710571461116592124,stage5a_audit,0
200.0,0,stage5b1,5,200,chop_logs,0,0.03700086998032155,0.012567746031275303,0.0069958645094,0.018618447560331545,0.005781287793070078,0.003120829490944743,0.0028004838828928767,0.0034309365320950745,0.22353771328926086,0.5641741156578064,0.9091567993164062,0.23067839443683624,0.005781287793070078,0.005781287793070078,0.005781287793070078,0.005781287793070078,0.1562473475933075,0.5678224563598633,0.9202152490615845,0.2008318305015564,0.8273892402648926,0.8279092311859131,0.857617974281311,0.8279092311859131,0.0,1.7198264856688183e-07,1.7198264856688183e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.22353771328926086,0.2519829049706459,0.38995831698179245,0.1920199751853943,0.005781287793070078,0.003120829490944743,0.0028004838828928767,0.0034309365320950745,0.1562473475933075,0.2483205407857895,0.40030562043190004,0.18427618741989135,0.8273892402648926,0.7475965738296508,0.5970517873764039,0.8091712355613708,0.0,1.7198264856688184e-08,2.7517223770701093e-08,3.439652971337637e-08,0.0,0.0,0.0,0.0,not_repaired,200.0,0,25,0.22353771328926086,0.36372086107730855,0.8527053713798524,0.2278221219778061,0.005781287793070078,0.00437070233747363,0.004385829064995051,0.004729377571493387,0.1562473475933075,0.3615425318479537,0.8547465562820435,0.19898486733436585,0.8273892402648926,0.8274412393569947,0.8200604915618896,0.8277012348175049,0.0,1.719826485668812e-08,1.7198264856688183e-07,1.0318958914012911e-07,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,4811205265019464882,stage5a_audit,1
200.0,0,stage5b1,6,23,chop_logs,0,0.03590559852860237,0.011565003816110373,0.014110834491657164,0.00707537916832817,0.014400563755771145,0.0050273653421572815,0.0033873715469684177,0.004449051767660421,0.35601261258125305,0.7162304520606995,0.7162304520606995,0.7162304520606995,0.014985952526330948,0.014985952526330948,0.014985952526330948,0.014985952526330948,0.41737091541290283,0.7391707897186279,0.7391707897186279,0.7391707897186279,0.7413550615310669,1.0,1.0,1.0,0.543144941329956,0.9403429627418518,0.9403429627418518,0.9403429627418518,0.0390625,0.1015625,0.2734375,0.0859375,0.35601261258125305,0.44541023336350916,0.25854701709138916,0.6271749556064605,0.014985952526330948,0.005331423063762486,0.0037903541749429955,0.004614899726584553,0.41737091541290283,0.46099622175097466,0.2686130417860113,0.65224769115448,0.7413550615310669,0.8298902809619904,0.8839807173480159,0.8194820642471313,0.543144941329956,0.46276644095778463,0.24161705310278037,0.7439258098602295,0.0390625,0.05703125,0.10631793478260869,0.0359375,ir_harmful,23.0,1,23,0.35601261258125305,0.7138444662094117,0.6906187891960145,0.7151700139045716,0.014985952526330948,0.010613908246159551,0.01007551308721304,0.010355926025658848,0.41737091541290283,0.7312094032764435,0.7101526021957398,0.7356323957443237,0.7413550615310669,1.0,1.0,0.9590835571289062,0.543144941329956,0.8795170605182647,0.7044886231422425,0.9133092284202575,0.0390625,0.1015625,0.2234375,0.06718750000000001,sampled,0.9609375,0.94296875,0.8936820652173914,0.9640625,6786975672317059099,stage5a_audit,0
200.0,0,stage5b1,7,127,chop_logs,0,0.029401179521565252,0.01856753331546664,0.009376695945853995,0.02299486745450213,0.006147733423858881,0.0031959467247361316,0.002240487469499931,0.004397692455677315,0.40200790762901306,0.40200790762901306,0.626384973526001,0.40200790762901306,0.006147733423858881,0.007162278518080711,0.007162278518080711,0.007162278518080711,0.2090981900691986,0.3066973388195038,0.6136489510536194,0.3066973388195038,0.7969516515731812,0.9335209131240845,1.0,0.9335209131240845,0.0,1.7198264856688183e-07,0.8812456130981445,0.0,0.0,0.0,0.0078125,0.0,0.40200790762901306,0.1941697359085083,0.2510475704818964,0.22627455443143846,0.006147733423858881,0.0031959467247361316,0.0022411878407001496,0.004397692455677315,0.2090981900691986,0.17212554141879083,0.23901679798960684,0.191246697306633,0.7969516515731812,0.8259187340736389,0.7789290499687195,0.8050194621086121,0.0,2.5797397285032275e-08,0.03524986064028198,0.0,0.0,0.0,0.0003125,0.0,ir_harmful,127.0,1,25,0.40200790762901306,0.3164719134569168,0.547900140285492,0.3639919102191925,0.006147733423858881,0.006249187933281063,0.004577550292015076,0.006756460480391979,0.2090981900691986,0.23006936311721798,0.5473778605461121,0.2676576793193817,0.7969516515731812,0.9232784152030945,0.9569849729537964,0.8882230520248413,0.0,9.459045671178497e-08,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.0,sampled,1.0,1.0,0.9996875,1.0,5409970935104386572,stage5a_audit,0
200.0,0,stage5b1,8,113,chop_logs,0,0.05790368368263386,0.0020212242834651457,0.0014423314082327111,0.003600985260494336,0.012702526524662971,0.0017233899372513406,0.0011944019559388835,0.002847914965241216,0.219929501414299,0.9465615749359131,0.9465615749359131,0.9465615749359131,0.012702526524662971,0.012702526524662971,0.012702526524662971,0.012702526524662971,0.21937337517738342,0.945524275302887,0.945524275302887,0.945524275302887,0.7592607140541077,0.7592607140541077,1.0,0.7592607140541077,0.0,1.3758611885350547e-06,0.9566466212272644,6.879305942675273e-07,0.0,0.0,0.0078125,0.0,0.219929501414299,0.8527509495615959,0.8309365218877792,0.7910596817731858,0.012702526524662971,0.0017233899372513406,0.0011951489240163938,0.002847914965241216,0.21937337517738342,0.8526465624570847,0.8286229622364044,0.7908710420131684,0.7592607140541077,0.1444777727127075,0.21981771945953368,0.20459119081497193,0.0,2.7517223770701095e-07,0.07074831654501168,1.3758611885350547e-07,0.0,0.0,0.000625,0.0,ir_harmful,113.0,1,25,0.219929501414299,0.9410268902778626,0.9320717573165893,0.9441017150878906,0.012702526524662971,0.0022218616446480115,0.001819721702486277,0.007913599535822869,0.21937337517738342,0.9405747950077057,0.9308884263038635,0.9433245062828064,0.7592607140541077,0.16363178491592384,0.6532194733619694,0.48601826429367073,0.0,7.567236536942798e-07,1.1006889508280448e-06,4.1275835656051645e-07,0.0,0.0,0.0,0.0,sampled,1.0,1.0,0.999375,1.0,6306670324807881216,stage5a_audit,0
67.0,1,stage5b1,9,41,chop_logs,0,0.025149144046894174,0.003660424338307405,0.0025857540829817807,0.00578083238250864,0.009090409614145756,0.0025059297477127984,0.0017438482753968855,0.0036194583226460963,0.4259561002254486,0.8550131320953369,0.8550131320953369,0.8550131320953369,0.009090409614145756,0.009090409614145756,0.009090409614145756,0.009090409614145756,0.36146000027656555,0.8371870517730713,0.8371870517730713,0.8371870517730713,0.6180249452590942,0.6180249452590942,1.0,0.6180249452590942,0.0,6.879305942675273e-07,0.9850643277168274,0.0,0.0,0.0,0.0390625,0.0,0.4259561002254486,0.6999014437198638,0.6865511310100555,0.6627390861511231,0.009090409614145756,0.0025059297477127984,0.001754264219198376,0.0036194583226460963,0.36146000027656555,0.6846008867025375,0.6784342837333679,0.6261136949062347,0.6180249452590942,0.31237844824790956,0.5261459088325501,0.36973162889480593,0.0,2.063791782802582e-07,0.28111556395774073,0.0,0.0,0.0,0.0059375,0.0,ir_unnecessary,41.0,1,25,0.4259561002254486,0.824219012260437,0.8152301192283631,0.8413268566131592,0.009090409614145756,0.005730880377814172,0.0031598073430359366,0.007597285509109497,0.36146000027656555,0.8183727502822876,0.8090123653411866,0.8288251399993897,0.6180249452590942,0.6011890411376953,1.0,0.6105423212051392,0.0,6.879305942675273e-07,0.9608052849769593,0.0,0.0,0.0,0.02031250000000001,0.0,sampled,1.0,1.0,0.9940625,1.0,384205664127287465,stage5a_audit,0
200.0,0,stage5b1,10,57,chop_logs,0,0.08159926438240656,0.010603231106830218,0.00533903698802519,0.01602223788475651,0.003575823036953807,0.0015462333598406986,0.002054037349517966,0.0009524825494736433,0.13655737042427063,0.5015345811843872,0.796022891998291,0.13655737042427063,0.003575823036953807,0.0043627480044960976,0.005581436213105917,0.003575823036953807,0.043821755796670914,0.544449508190155,0.8039260506629944,0.08908697217702866,0.9480943083763123,0.9576640129089355,1.0,0.9576640129089355,0.0,4.299566214172046e-08,0.21924950182437897,4.299566214172046e-08,0.0,0.0,0.0078125,0.0,0.13655737042427063,0.13897181786596774,0.3891598464548588,0.0769251361489296,0.003575823036953807,0.0015462333598406986,0.0020546794368419795,0.0009524825494736433,0.043821755796670914,0.14582662060856819,0.384840832054615,0.05944753512740135,0.9480943083763123,0.8509092807769776,0.6243008852005005,0.9385831117630005,0.0,8.599132428344092e-09,0.008770038547075672,8.599132428344092e-09,0.0,0.0,0.0003125,0.0,ir_harmful,57.0,1,25,0.13655737042427063,0.2948705106973647,0.7231554746627809,0.11366608142852784,0.003575823036953807,0.004155708709731698,0.004268270730972291,0.0023333910387009385,0.043821755796670914,0.41741070151329035,0.7219268202781678,0.07965675145387649,0.9480943083763123,0.9536584556102753,0.9511657595634461,0.9538361310958863,0.0,4.299566214172046e-08,3.4396529713376367e-07,2.5797397285032278e-08,0.0,0.0,0.0,0.0,sampled,1.0,1.0,0.9996875,1.0,7219928386024979880,stage5a_audit,0
16.0,1,stage5b1,11,105,chop_logs,0,0.025334408644209435,0.0016090492595511581,0.0020705803659083213,0.0023482889365938546,0.007286802865564823,0.0012001506201909252,0.0011573114526614516,0.001728362921394364,0.3088904023170471,0.8666357398033142,0.8666357398033142,0.8666357398033142,0.007286802865564823,0.007286802865564823,0.007286802865564823,0.007286802865564823,0.2876247465610504,0.8604322671890259,0.8604322671890259,0.859054684638977,0.6980454921722412,1.0,1.0,1.0,0.0,0.9764387011528015,0.9764387011528015,0.9764387011528015,0.0,0.015625,0.03125,0.0078125,0.3088904023170471,0.7439054131507874,0.5558220146596432,0.7432387948036194,0.007286802865564823,0.0012058028209139594,0.001163492506602779,0.0017337809869786725,0.2876247465610504,0.7493883818387985,0.561916130259633,0.7383167207241058,0.6980454921722412,0.6330882966518402,0.6385422229766846,0.6001461625099183,0.0,0.41684273481369016,0.2417372068513157,0.38921083211898805,0.0,0.0046875,0.0053125,0.003125,ir_unnecessary,105.0,1,25,0.3088904023170471,0.856020039319992,0.8517897605895997,0.8619176506996155,0.007286802865564823,0.0015532517398241885,0.002514152089133859,0.004602493369020522,0.2876247465610504,0.8591924428939819,0.8489588856697082,0.8553493022918701,0.6980454921722412,1.0,1.0,1.0,0.0,0.970297783613205,0.785727620124817,0.9737094044685364,0.0,0.008593749999999997,0.015625,0.0078125,sampled,1.0,0.9953125,0.9946875,0.996875,7671581107068668085,stage5a_audit,0
84.0,1,stage5b1,12,79,chop_logs,0,0.07218604719823744,0.01567484313086921,0.009887193317802771,0.012642657868665546,0.001899070804938674,0.003044429566944018,0.002603494267677888,0.0027076642261818053,0.006594226695597172,0.4800386130809784,0.7601831555366516,0.4027597904205322,0.001899070804938674,0.0075392224825918674,0.0075392224825918674,0.004492329899221659,0.026308003813028336,0.40583112835884094,0.7095104455947876,0.3656640946865082,0.9749855995178223,0.9929561018943787,0.9929561018943787,0.9929561018943787,0.0,0.0,6.879305942675273e-07,0.0,0.0,0.0,0.0,0.0,0.006594226695597172,0.20265722647309303,0.26205320715904235,0.20959230922162533,0.001899070804938674,0.003044429566944018,0.002603494267677888,0.0027076642261818053,0.026308003813028336,0.19422392565757035,0.2633198506385088,0.21416890770196914,0.9749855995178223,0.8033060729503632,0.7347106862068177,0.784247350692749,0.0,0.0,8.599132428344092e-08,0.0,0.0,0.0,0.0,0.0,ir_unnecessary,79.0,1,25,0.006594226695597172,0.4104876726865768,0.5408650279045105,0.3686269402503967,0.001899070804938674,0.005388205684721469,0.005506074242293836,0.00447609955444932,0.026308003813028336,0.36968079805374143,0.5586941480636598,0.35990915894508363,0.9749855995178223,0.9778606295585632,0.9626591682434082,0.9857679009437561,0.0,0.0,3.4396529713376367e-07,0.0,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,2724935942568758152,stage5a_audit,0
114.0,1,stage5b1,13,27,chop_logs,0,0.02336643890155094,0.0038940783622589373,0.0058482102877889745,0.004406249450412998,0.010998338264471386,0.0026049466328277046,0.0029687982065593815,0.0033861077284018395,0.5598100423812866,0.8877609968185425,0.8877609968185425,0.8877609968185425,0.01108493935316801,0.01108493935316801,0.015672385692596436,0.01108493935316801,0.474395751953125,0.8805413246154785,0.8805413246154785,0.8805413246154785,1.0,1.0,1.0,1.0,0.697970449924469,0.697970449924469,0.995082676410675,0.697970449924469,0.0078125,0.0078125,0.3125,0.0078125,0.5598100423812866,0.67726771235466,0.5263896177802235,0.7770183920860291,0.01108493935316801,0.002611066319514066,0.003093505132201244,0.003391406801529229,0.474395751953125,0.6705222845077514,0.5289661246724426,0.7696810722351074,1.0,0.4791320562362671,0.6215365433692932,0.3240781784057617,0.697970449924469,0.17136827732062443,0.21520822785472318,0.13959422757101264,0.0078125,0.00234375,0.0403125,0.0015625,ir_unnecessary,27.0,1,25,0.5598100423812866,0.8711661159992218,0.820130455493927,0.8803854942321777,0.01108493935316801,0.003042057552374896,0.006685163918882609,0.007442737370729447,0.474395751953125,0.8610728323459625,0.833524775505066,0.8718886613845825,1.0,1.0,1.0,0.6806117057800294,0.697970449924469,0.6172563970088959,0.6620975375175477,0.41878254512691915,0.0078125,0.0078125,0.1406250000000001,0.004687500000000001,sampled,0.9921875,0.99765625,0.9596875,0.9984375,8401931598923530785,stage5a_audit,0
