actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,condition,deaths,direction_threshold,entropy_threshold,environment_seed,environment_steps,episode_count_exact,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,goal,horizon,integrity_equal,js_threshold,last_step,logdir,mean_action_length,median_action_length,min_success_rate,mix_beta,objective,objective_label,paired_delta_vs_always,paired_delta_vs_always_ci_high,paired_delta_vs_always_ci_low,paired_harmed_vs_always,paired_improved_vs_always,paired_rng_verified,phase,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,trace_rows,warmup_episodes,warmup_seconds
0.0,0.043212556204438285,-0.032623667178262504,49.0,1.521030008545465e-05,49.0,81001,stage5a,stage4a_counterfactual_bounded,True,0.3921254801536492,2450.0,0.005632701078274797,35.19311633706093,0.0011151024309898013,6.967159988824278,0.0,0.0,752.8809218950064,4704000.0,178.1920614596671,1113344.0,js_standard,0,1.0,1.0,71001,6298,True,50,784.8736464160029,js,0.4160433241597608,2599.4386893501855,0.3921254801536492,2450.0,0.0,0.0,0.0,0.0,True,1.0,6248.0,0.3921254801536492,2450.0,0.0016555883920372288,10.344116273448606,js,0.4156574196429089,2597.027557928895,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,6499,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_standard/chop_logs/sampled/attempt_01,124.96,122.5,0.03125,0.0,standard,standard,-0.1,0.08,-0.28,14,9,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.02422151483718,0.62,31,6298,1,37.184803088021
0.0,0.035284828103809306,-0.03283515774736184,48.64,1.4947625873297375e-05,48.64,81001,stage5a,stage4a_counterfactual_bounded,True,0.4515410323059785,1216.0,0.006465422440869433,17.411382633261383,0.001102005644669259,2.9677012010943145,0.0,0.0,866.9587820274786,2334720.0,185.79725213516525,500352.0,js_standard,0,1.0,1.0,71001,2718,True,25,340.16016733803554,js,0.36470315697884464,982.1456017440287,0.4515410323059785,1216.0,0.0,0.0,0.0,0.0,True,1.0,2693.0,0.4515410323059785,1216.0,0.0019094903791541421,5.142257591062105,js,0.3652623352666882,983.6514688731913,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,2757,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_standard/chop_logs/deterministic/attempt_01,107.72,80.0,0.03125,0.0,standard,standard,0.44,0.64,0.24,0,11,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.990353548065422,0.72,18,2718,1,21.62252815096872
0.0,0.0446986172427722,0.010694731631539254,68.54,1.8584787019966816e-05,68.54,81001,stage5a,stage4a_counterfactual_bounded,True,0.6180342651036971,3427.0,0.009099368999793628,50.45600110385567,0.0011325822380179082,6.2801685098093,0.0,0.0,1186.6257889990982,6579840.0,207.1083859332732,1148416.0,js_reward_only,0,1.0,1.0,71001,5595,True,50,716.6004064949811,js,0.13042263188923905,723.1934938258305,0.6180342651036971,3427.0,0.0,0.0,0.0,0.0,True,1.0,5545.0,0.6180342651036971,3427.0,0.0033568633908234555,18.61380750211606,js,0.13035929176605357,722.842272842767,0.0,0.0,0.0,0.0,0.0,0.0,kill_goblin,15,True,0.0012551833060570061,5605,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/kill_goblin/sampled/attempt_01,110.9,108.0,0.03125,0.0,mixed_bounded,reward_only,0.04,0.22,-0.14,10,12,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.8076986131868535,0.7,35,5595,1,18.474401327956002
0.0,0.05083913620337259,0.010871929765662312,76.84,1.6663983100242377e-05,76.84,81001,stage5a,stage4a_counterfactual_bounded,True,0.4695673429479345,1921.0,0.006901252838372966,28.233025361783803,0.0011198673591887808,4.581377366441302,0.0,0.0,901.5692984600342,3688320.0,188.10461989733562,769536.0,js_reward_only,0,1.0,1.0,71001,4116,True,25,519.2076566870091,js,0.12842678045498948,525.393958841362,0.4695673429479345,1921.0,0.0,0.0,0.0,0.0,True,1.0,4091.0,0.4695673429479345,1921.0,0.0026759620624027098,10.947360797289486,js,0.1279634076595355,523.4983007351598,0.0,0.0,0.0,0.0,0.0,0.0,kill_goblin,15,True,0.0012551833060570061,4317,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/kill_goblin/deterministic/attempt_01,163.64,200.0,0.03125,0.0,mixed_bounded,reward_only,-0.12,0.12,-0.36,7,4,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.927463986690057,0.32,8,4116,1,37.61005560599733
0.0,0.02716106523894606,0.005266763131307944,110.98,1.4933107071881108e-05,110.98,81001,stage5a,stage4a_counterfactual_bounded,True,0.5549,5549.0,0.008150606722105295,81.50606722105294,0.0011096304980048445,11.096304980048444,0.0,0.0,1065.408,10654080.0,199.0272,1990272.0,js_reward_only,0,1.0,1.0,71001,10050,True,50,1272.618939923006,js,0.1531692819783955,1531.692819783955,0.5549,5549.0,0.0,0.0,0.0,0.0,True,1.0,10000.0,0.5549,5549.0,0.003242759841441125,32.42759841441125,js,0.15381836609955596,1538.1836609955596,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,0.0012551833060570061,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/bury_bones/sampled/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,-0.98,-0.94,-1.0,49,0,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.897100761841584,0.0,0,10050,1,41.86574786901474
0.0,0.02393299971884931,0.005676110107601257,121.32,1.4909431031930899e-05,121.32,81001,stage5a,stage4a_counterfactual_bounded,True,0.6066,3033.0,0.00890943944863975,44.54719724319875,0.001120102458272595,5.600512291362975,0.0,0.0,1164.672,5823360.0,205.6448,1028224.0,js_reward_only,0,1.0,1.0,71001,5025,True,25,641.98350299499,js,0.193735865867426,968.67932933713,0.6066,3033.0,0.0,0.0,0.0,0.0,True,1.0,5000.0,0.6066,3033.0,0.0030683558639298964,15.341779319649483,js,0.19362899720453527,968.1449860226763,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,0.0012551833060570061,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/bury_bones/deterministic/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,0.0,0.0,0.0,0,0,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.827303936249613,0.0,0,5025,1,43.12346063600853
0.0,0.044269802117503136,0.020967186233854074,37.98,1.8835332365912866e-05,37.98,81001,stage5a,stage4a_counterfactual_bounded,True,0.42847472924187724,1899.0,0.006289161783550607,27.87356502469629,0.0011140369751562308,4.937411873892415,0.0,0.0,822.6714801444043,3646080.0,182.8447653429603,810368.0,js_reward_only,0,1.0,1.0,71001,4482,True,50,562.963526203006,js,0.5080731454724723,2251.780180733997,0.42847472924187724,1899.0,0.0,0.0,0.0,0.0,True,1.0,4432.0,0.42847472924187724,1899.0,0.0017940764925373576,7.9513470149255685,js,0.5071783952678501,2247.814647827112,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,4590,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/chop_logs/sampled/attempt_01,88.64,76.0,0.03125,0.0,mixed_bounded,reward_only,0.0,0.1,-0.12,4,4,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.961439403063174,0.88,44,4482,1,26.49135742901126
0.0,0.0206252310119245,0.010128110032057784,28.08,2.2315737104484355e-05,28.08,81001,stage5a,stage4a_counterfactual_bounded,True,0.22733160621761658,702.0,0.0033390412642137954,10.3109594238922,0.00110348114894852,3.4075497879530303,0.0,0.0,436.47668393782385,1347840.0,157.0984455958549,485120.0,js_reward_only,0,1.0,1.0,71001,3113,True,25,382.4476701330277,js,0.6637709358593558,2049.7246499336907,0.22733160621761658,702.0,0.0,0.0,0.0,0.0,True,1.0,3088.0,0.22733160621761658,702.0,0.001036017838349294,3.19922308482262,js,0.6629289019950668,2047.1244493607664,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,3314,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_reward_only/chop_logs/deterministic/attempt_01,123.52,94.0,0.03125,0.0,mixed_bounded,reward_only,-0.08,0.2,-0.36,7,5,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.139675681426423,0.6,15,3113,1,37.44967270299094
0.0,0.05546301577470891,0.008821362416301827,52.34,1.6987271252959915e-05,52.34,81001,stage5a,stage4a_counterfactual_bounded,True,0.48400221934529314,2617.0,0.007113983602658677,38.46530933957547,0.001118342324164087,6.046876946755219,0.0,0.0,929.2842611429628,5024640.0,189.95228407619751,1027072.0,js_mixed_b005,0,1.0,1.0,71001,5457,True,50,689.5789516919758,js,0.09228730495746357,498.9974579050055,0.48400221934529314,2617.0,0.0,0.0,0.0,0.0,True,1.0,5407.0,0.48400221934529314,2617.0,0.0032121711377817827,17.3682093419861,js,0.09234840299237872,499.3278149797917,0.0,0.0,0.0,0.0,0.0,0.0,kill_goblin,15,True,0.0012551833060570061,5658,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/kill_goblin/sampled/attempt_01,108.14,85.0,0.03125,0.05,mixed_bounded,mixed_b005,-0.02,0.12,-0.16,7,6,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.913524603108184,0.72,36,5457,1,38.596123886993155
0.0,0.03344631132551631,0.007946981984607632,71.56,1.5544677661911045e-05,71.56,81001,stage5a,stage4a_counterfactual_bounded,True,0.5559353635798633,1789.0,0.008162526733886203,26.2670110296458,0.0011275721003904573,3.6285270190564916,0.0,0.0,1067.3958980733375,3434880.0,199.1597265382225,640896.0,js_mixed_b005,0,1.0,1.0,71001,3243,True,25,412.4639069639961,js,0.17727169264589235,570.4603069344815,0.5559353635798633,1789.0,0.0,0.0,0.0,0.0,True,1.0,3218.0,0.5559353635798633,1789.0,0.002797033933270815,9.000855197265484,js,0.17755418606280576,571.3693707501089,0.0,0.0,0.0,0.0,0.0,0.0,kill_goblin,15,True,0.0012551833060570061,3254,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/kill_goblin/deterministic/attempt_01,128.72,116.0,0.03125,0.05,mixed_bounded,mixed_b005,-0.24,-0.04,-0.44,7,1,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.862506137496004,0.56,14,3243,1,18.3690757190343
0.0,0.05403639058053398,0.01021357565452203,98.32,1.6381158503201993e-05,98.32,81001,stage5a,stage4a_counterfactual_bounded,True,0.4916,4916.0,0.007234094828367233,72.34094828367233,0.0011268021415860858,11.268021415860858,0.0,0.0,943.872,9438720.0,190.9248,1909248.0,js_mixed_b005,0,1.0,1.0,71001,10050,True,50,1269.7338342009461,js,0.09292913203518494,929.2913203518493,0.4916,4916.0,0.0,0.0,0.0,0.0,True,1.0,10000.0,0.4916,4916.0,0.002885117824217901,28.85117824217901,js,0.09296124553789607,929.6124553789607,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,0.0012551833060570061,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/bury_bones/sampled/attempt_01,200.0,200.0,0.03125,0.05,mixed_bounded,mixed_b005,0.0,0.0,0.0,0,0,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.915044656839083,0.0,0,10050,1,41.92418620805256
0.0,0.03186355769531556,0.007513833720814502,114.88,1.5160746650496443e-05,114.88,81001,stage5a,stage4a_counterfactual_bounded,True,0.5744,2872.0,0.008451444949768483,42.25722474884242,0.0011209742494276724,5.604871247138362,0.0,0.0,1102.848,5514240.0,201.5232,1007616.0,js_mixed_b005,0,1.0,1.0,71001,5025,True,25,640.0720203740057,js,0.14163268334932383,708.1634167466191,0.5744,2872.0,0.0,0.0,0.0,0.0,True,1.0,5000.0,0.5744,2872.0,0.0025043089158846813,12.521544579423406,js,0.1418678455132356,709.3392275661781,0.0,0.0,0.0,0.0,0.0,0.0,bury_bones,15,True,0.0012551833060570061,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/bury_bones/deterministic/attempt_01,200.0,200.0,0.03125,0.05,mixed_bounded,mixed_b005,-0.72,-0.52,-0.88,18,0,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.8506790486854925,0.0,0,5025,1,42.31940997100901
0.0,0.04483806864096737,0.01719695727779934,28.56,2.027919631752172e-05,28.56,81001,stage5a,stage4a_counterfactual_bounded,True,0.41975308641975306,1428.0,0.006153474945404174,20.934121764265,0.001113095623297318,3.7867513104574755,0.0,0.0,805.925925925926,2741760.0,181.7283950617284,618240.0,js_mixed_b005,0,1.0,1.0,71001,3452,True,50,432.08338588802144,js,0.481019738702434,1636.4291510656803,0.41975308641975306,1428.0,0.0,0.0,0.0,0.0,True,1.0,3402.0,0.41975308641975306,1428.0,0.0017821065107912766,6.062726349711923,js,0.4807173147711866,1635.400304851577,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,3538,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/chop_logs/sampled/attempt_01,68.04,46.5,0.03125,0.05,mixed_bounded,mixed_b005,-0.02,0.08,-0.12,4,3,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.9891986425384545,0.92,46,3452,1,28.14011662802659
0.0,0.036953737863342724,0.01374938383304281,38.48,1.9033043359190867e-05,38.48,81001,stage5a,stage4a_counterfactual_bounded,True,0.4474418604651163,962.0,0.006568916059683922,14.123169528320432,0.0011239403408009906,2.4164717327221297,0.0,0.0,859.0883720930233,1847040.0,185.27255813953488,398336.0,js_mixed_b005,0,1.0,1.0,71001,2175,True,25,272.8268840360106,js,0.45893653053521416,986.7135406507105,0.4474418604651163,962.0,0.0,0.0,0.0,0.0,True,1.0,2150.0,0.4474418604651163,962.0,0.0018579333913537966,3.9945567914106626,js,0.4588698080956237,986.570087405591,0.0,0.0,0.0,0.0,0.0,0.0,chop_logs,15,True,0.0012551833060570061,2376,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/js_mixed_b005/chop_logs/deterministic/attempt_01,86.0,78.0,0.03125,0.05,mixed_bounded,mixed_b005,0.0,0.2,-0.2,3,3,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.972088262800818,0.88,22,2175,1,37.40468584402697
0.0,0.06989191671001331,-0.01110000073069774,3.142857142857143,3.163325306359225e-05,1.32,81001,stage5a,stage4a_counterfactual_bounded,True,0.008653467942834666,66.0,7.66683421771125e-05,0.584749445784837,0.0010801111836713166,8.238007997861132,0.004480617814744337,34.17367207305506,1287.132555395306,9816960.0,213.80883702635376,1630720.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,7677,True,50,922.3505627170089,two_stage,0.18781954022399838,1432.4996332884357,0.6703815392683886,5113.0,0.6703815392683886,5113.0,0.008653467942834666,66.0,True,1.0,7627.0,0.008653467942834666,66.0,0.003302651106508301,25.189319989338813,two_stage,0.1876983858971948,1431.5755892379048,0.5041793999172405,3845.3762831687927,0.022369195067488606,170.6098507797356,0.002662211551068572,20.3046875,kill_goblin,15,True,0.0012551833060570061,7878,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/kill_goblin/sampled/attempt_01,152.54,200.0,0.03125,0.0,standard,standard,-0.18,0.02,-0.38,18,9,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.323299524408075,0.34,17,7677,1,41.317696457961574
0.0,0.07157818246394604,-0.00783717481626795,8.277777777777779,2.674182632952832e-05,5.96,81001,stage5a,stage4a_counterfactual_bounded,True,0.039179595056534317,149.0,0.0007542167228697759,2.8682861970737576,0.0010955236479046144,4.166276432981249,0.004694270785180928,17.852311796043068,1350.5127530896661,5136000.0,218.03418353931107,829184.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,3828,True,25,463.9411499580019,two_stage,0.17416823305726692,662.3617903167861,0.7033920589008678,2675.0,0.7033920589008678,2675.0,0.039179595056534317,149.0,True,1.0,3803.0,0.039179595056534317,149.0,0.004113340231410085,15.643032900052553,two_stage,0.17450216184866155,663.6317215104599,0.5559311353185444,2114.2061076164246,0.0459030784317964,174.5694072761217,0.019930811201682882,75.796875,kill_goblin,15,True,0.0012551833060570061,4029,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/kill_goblin/deterministic/attempt_01,152.12,200.0,0.03125,0.0,standard,standard,-0.12,0.16,-0.4,8,5,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.25104649662253,0.36,9,3828,1,39.37581225199392
0.0,0.14891899876200998,-0.02685081057596761,2.076923076923077,3.500865611082797e-05,1.08,81001,stage5a,stage4a_counterfactual_bounded,True,0.006778809942254582,54.0,0.00024742996373908053,1.9710270911455154,0.0010898184661653281,8.681493901473004,0.004250102655523923,33.85631775390357,1221.9934722570927,9734400.0,209.46623148380618,1668608.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,8016,True,50,965.0784048889764,two_stage,0.22497216855753394,1792.1282947293153,0.6364549334672358,5070.0,0.6364549334672358,5070.0,0.006778809942254582,54.0,True,1.0,7966.0,0.006778809942254582,54.0,0.0027643777755156167,22.021033359757404,two_stage,0.22468183009692383,1789.8154585520952,0.4463210390600582,3555.393397152424,0.02783819128088575,221.7590317435359,0.0018172938111975898,14.4765625,bury_bones,15,True,0.0012551833060570061,8217,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/bury_bones/sampled/attempt_01,159.32,200.0,0.03125,0.0,standard,standard,0.2,0.38,0.02,7,17,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.306060895562334,0.4,20,8016,1,35.45370916300453
0.0,0.07931955788058766,-0.0217193118935084,3.1818181818181817,3.3563479811357065e-05,1.4,81001,stage5a,stage4a_counterfactual_bounded,True,0.009138381201044387,35.0,0.0004655269537529575,1.7829682328738272,0.001076640437710325,4.123532876430545,0.004303683406811976,16.483107448089868,1237.7232375979113,4740480.0,210.5148825065274,806272.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,3855,True,25,464.4987078210106,two_stage,0.20407002211077985,781.5881846842868,0.6446475195822454,2469.0,0.6446475195822454,2469.0,0.009138381201044387,35.0,True,1.0,3830.0,0.009138381201044387,35.0,0.002725226732696861,10.437618386228978,two_stage,0.2040624446338997,781.5591629478358,0.46601282826602924,1784.829132258892,0.020098775371537675,76.9783096729893,0.003233110313315927,12.3828125,bury_bones,15,True,0.0012551833060570061,4056,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/bury_bones/deterministic/attempt_01,153.2,200.0,0.03125,0.0,standard,standard,0.4,0.6,0.2,1,11,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.29926958911042,0.44,11,3855,1,35.09988552500727
0.0,0.044164281454723356,-0.04060786040458581,16.25,2.098811974795821e-05,14.3,81001,stage5a,stage4a_counterfactual_bounded,True,0.1510989010989011,715.0,0.0013940806654325214,6.596789708826691,0.0010921353911456477,5.167984670901205,0.005543340390862224,26.231086729560047,1595.8072696534234,7551360.0,234.38715131022823,1109120.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,4782,True,50,582.4814552320167,two_stage,0.4413399458108535,2088.420623576959,0.8311496196111581,3933.0,0.8311496196111581,3933.0,0.1510989010989011,715.0,True,1.0,4732.0,0.1510989010989011,715.0,0.00217623032654231,10.297921905198212,two_stage,0.44172040981889,2090.2209792629874,0.5269991343341837,2493.7599036693573,0.183010550402762,866.0059245058699,0.036927765743871514,174.7421875,chop_logs,15,True,0.0012551833060570061,4874,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/chop_logs/sampled/attempt_01,94.64,81.5,0.03125,0.0,standard,standard,0.14,0.3,-0.02,5,12,True,confirmation,sampled,1,50,51,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.209703428403934,0.86,43,4782,1,28.209763631981332
0.0,0.036996167636264,-0.053839466183445824,15.291666666666666,2.344594888029887e-05,14.68,81001,stage5a,stage4a_counterfactual_bounded,True,0.15209283050145048,367.0,0.002056205926375781,4.961624900344759,0.0010883992920342912,2.6263074916787446,0.00569151109123083,13.733616263139993,1631.9602154993784,3937920.0,236.79734769995855,571392.0,two_stage_standard,0,0.11048844456672668,0.3088764399290085,71001,2438,True,25,300.18917786702514,two_stage,0.46260461101120015,1116.264926370026,0.8499792789059263,2051.0,0.8499792789059263,2051.0,0.15209283050145048,367.0,True,1.0,2413.0,0.15209283050145048,367.0,0.0018583592988454692,4.484220988114117,two_stage,0.462921171493171,1117.0287868130217,0.5352789091708202,1291.6280078291893,0.19351872821397212,466.9606911803147,0.03086471715706589,74.4765625,chop_logs,15,True,0.0012551833060570061,2639,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/confirmation/replicate_01/two_stage_standard/chop_logs/deterministic/attempt_01,96.52,78.0,0.03125,0.0,standard,standard,0.6,0.8,0.36,1,16,True,confirmation,deterministic,1,25,26,0,71001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.121545277957892,0.88,22,2438,1,39.32990710804006
