actual_goal,actual_goal_name,all_action_unique_fraction,bootstrap_abs_mean,bootstrap_fraction,bootstrap_mean,checkpoint,control_scope,first_action_unique_fraction,horizon,imagined_reward_event_posterior_sample_rate,imagined_reward_sum_mean,imagined_stop_posterior_sample_rate,online_slow_start_gap,online_value_final_mean,online_value_start_mean,prior_entropy_mean,proposal,relationship,return_bias_vs_realized,return_max,return_mean,return_p95,reward_only_mean,rows,slow_value_final_mean,slow_value_start_mean
2.0,chop_logs,0.0058474760661444735,0.833064220749955,0.9953800763429503,0.833064220749955,strong,paired_recorded,0.0078125,3.0,0.002447780678851175,0.004294894703601162,0.0020398172323759793,-0.006538553586516617,0.8466988330410292,0.835975731321788,1.1145917515686223,recorded,factual,0.8345542088913498,1.0926693785011283,0.8371651749487911,0.9041832124262716,0.004100954198836014,383.0,0.8536906839973311,0.8425142807064107
0.0,kill_goblin,0.0057416334219858155,1.563038433955641,0.9923527316067154,1.563038433955641,strong,paired_recorded,0.0078125,3.0,0.007521609042553191,0.011485818439476068,0.006996966422872341,-0.008736276297837476,1.5926573463576905,1.5300987697741453,0.8390080883623438,recorded,counterfactual,nan,1.6885255763247522,1.5728933149786957,1.6457611145306366,0.0098548810230549,1504.0,1.5953834745636646,1.5388350418986791
1.0,bury_bones,0.005464015151515151,1.5995254627741489,0.9308251081869271,1.5995254627741489,strong,paired_recorded,0.0078125,3.0,0.08545454545454545,0.09446816810217135,0.080078125,-0.015151982981796291,1.7699642699956895,1.5702943808924068,0.7997699897939509,recorded,counterfactual,nan,1.9194201990004753,1.687385298914871,1.8245728250727775,0.08785983614072213,1100.0,1.784010771242055,1.5854463684017008
2.0,chop_logs,0.005847476066144473,0.8298438886199755,0.9898634937852853,0.8298438886199755,strong,paired_recorded,0.0078125,3.0,0.0055330042428198434,0.009203412139294289,0.0071495593994778065,-0.013062238426059582,0.8628015685486109,0.9222716337006646,1.1145917515686223,recorded,counterfactual,nan,1.1172960234788285,0.8384161941684812,0.9194468570057864,0.008572305548505816,1532.0,0.8704496209677455,0.9353338718881183
0.0,kill_goblin,0.0044007570582877955,1.5909051827318774,0.9882046743796203,1.5909051827318774,strong,paired_recorded,0.0078125,6.0,0.011868169398907103,0.021010504988127735,0.009306693989071038,-0.006597040369954022,1.6384479668948169,1.6211459030870532,0.8098731610944362,recorded,factual,1.6015312161951027,1.7354870224192815,1.6069956970694197,1.6830326701741327,0.01609051433754202,366.0,1.6416742627412244,1.627742941913709
1.0,bury_bones,0.0038812099358974364,1.5752999262307834,0.9203922901845409,1.5752999262307834,strong,paired_recorded,0.0078125,6.0,0.09558293269230769,0.10449536587014742,0.09777644230769231,-0.016296656805878648,1.817007496036016,1.6735738674035439,0.7936192443737617,recorded,factual,1.6630321220615918,1.917215387494495,1.6707244297538995,1.8138261490497305,0.09542450352311632,260.0,1.8290741047033896,1.6898705356396162
2.0,chop_logs,0.004479991204925242,0.822766578011183,0.9908785263134586,0.822766578011183,strong,paired_recorded,0.0078125,6.0,0.0063077176781002635,0.009354408933369918,0.006596306068601583,-0.006502842595727038,0.8486960818081858,0.8362239916909653,1.105641159894913,recorded,factual,0.8227636155945768,1.1026559746178244,0.8306791828768987,0.9060744838340372,0.007912604865715683,379.0,0.8553538102273262,0.8427268304422223
0.0,kill_goblin,0.0044007570582877955,1.5556813018390603,0.9911535351940094,1.5556813018390603,strong,paired_recorded,0.0078125,6.0,0.008719689207650273,0.014875877205547113,0.008154030054644809,-0.009336056768871294,1.598873286014372,1.5326788274398266,0.8098731610944362,recorded,counterfactual,nan,1.6949120142363858,1.5670449169597747,1.6444668839328536,0.011363615120714035,1464.0,1.6022846033501494,1.5420148802992424
1.0,bury_bones,0.0038812099358974364,1.617556211553335,0.9387819881539294,1.617556211553335,strong,paired_recorded,0.0078125,6.0,0.08004056490384616,0.08786320025411383,0.07472956730769231,-0.014272271948776996,1.8046282982023862,1.5889909368868058,0.7936192443737617,recorded,counterfactual,nan,1.9398637864851473,1.6985336272648326,1.8417178017112192,0.08097741571149744,1040.0,1.8164645790480651,1.603263213714728
2.0,chop_logs,0.004479991204925242,0.8068397243143879,0.9825466942320011,0.8068397243143879,strong,paired_recorded,0.0078125,6.0,0.011229180408970977,0.017467317066819744,0.014553100263852243,-0.012967116069503246,0.8632335380152222,0.9223207214498268,1.105641159894913,recorded,counterfactual,nan,1.1158308472558915,0.8212350321445784,0.9078268826735939,0.01439530783019065,1516.0,0.8704776682529727,0.9352878372634621
0.0,kill_goblin,0.0031424138804457954,1.5646404946672203,0.9789953040362177,1.5646404946672203,strong,paired_recorded,0.0078125,15.0,0.03200987841945289,0.06536438430604251,0.028685410334346503,-0.008220813470668978,1.655158228243738,1.6288292259430812,0.7906185510854228,recorded,factual,1.587610787417009,1.7440462375373293,1.593689814772632,1.6798875266257147,0.029049320105411693,329.0,1.6588782023151596,1.6370500402247652
1.0,bury_bones,0.0024291497975708507,1.5291459055355212,0.9213870173324071,1.5291459055355212,strong,paired_recorded,0.0078125,15.0,0.09378162955465587,0.10364394970317559,0.09609058704453441,-0.015104480528909909,1.7728438758657046,1.674726554498016,0.7884876569996961,recorded,factual,1.6185687931384585,1.8736114421370609,1.6226173761344098,1.7638915182078072,0.09347147059888881,247.0,1.7830891010732304,1.6898310442685116
2.0,chop_logs,0.0032240634005763686,0.7950020771691856,0.982137114873716,0.7950020771691856,strong,paired_recorded,0.0078125,15.0,0.01663814841498559,0.02477108871912981,0.017673811239193083,-0.006329440076966966,0.845685966248471,0.8289869362407871,1.101228893576163,recorded,factual,0.8045200872207494,1.1055315719260437,0.8102837759815563,0.9023259396597192,0.015281698812370513,347.0,0.8522085296661092,0.8353163720207873
0.0,kill_goblin,0.003142413880445795,1.5322694829215069,0.982883942539161,1.5322694829215069,strong,paired_recorded,0.0078125,15.0,0.027349686550151974,0.052075100698775606,0.025960533814589664,-0.011270962323990615,1.6182718114378243,1.5393315976242163,0.7906185510854228,recorded,counterfactual,nan,1.701048596353005,1.5547239371831678,1.6413500213878136,0.022454454261660838,1316.0,1.6221414680357762,1.5506025558184708
1.0,bury_bones,0.0024291497975708503,1.5710435195148011,0.9396563806826513,1.5710435195148011,strong,paired_recorded,0.0078125,15.0,0.07887620192307693,0.0881741486677909,0.07348336285425101,-0.013278871412230617,1.7601790210375419,1.5884561974871978,0.7884876569996961,recorded,counterfactual,nan,1.897855739311301,1.6506917873435647,1.7955248490472613,0.07964826782876377,988.0,1.7701145872051416,1.6017350737261868
2.0,chop_logs,0.0032240634005763686,0.7565180005406065,0.9679409745948936,0.7565180005406065,strong,paired_recorded,0.0078125,15.0,0.027923496037463975,0.04365951230918266,0.033833528458213254,-0.013248425252166622,0.8597364878706011,0.9209932285959508,1.101228893576163,recorded,counterfactual,nan,1.1015403434432416,0.7821664415827793,0.8861766402296983,0.025648441042172638,1388.0,0.8668113407123329,0.9342416530040224
0.0,kill_goblin,0.002855902777777778,1.5560630273005411,0.9785345350060244,1.5560630273005411,strong,paired_recorded,0.0078125,20.0,0.035515873015873015,0.07180082013825866,0.02921626984126984,-0.00848152002260562,1.6571207714459253,1.6242436374936784,0.7908504522035993,recorded,factual,1.5739422247446047,1.7421756601436877,1.5866406374430173,1.6759105958505285,0.030577610142476265,315.0,1.6604981819788616,1.632725158948747
1.0,bury_bones,0.0020985878661087865,1.5152136289635008,0.9214255690708236,1.5152136289635008,strong,paired_recorded,0.0078125,20.0,0.09090611924686193,0.10108126579266516,0.0923770920502092,-0.015296581692245466,1.7683289200691,1.654715483408094,0.7905413298926094,recorded,factual,1.6078288144855344,1.8542986447992562,1.6078288144855344,1.7481178177231693,0.09261518552203368,239.0,1.7758194701940944,1.6700120767788906
2.0,chop_logs,0.00285132137345679,0.7837230862242022,0.9808379827046281,0.7837230862242022,strong,paired_recorded,0.0078125,20.0,0.01839795524691358,0.02966783240370817,0.019410686728395063,-0.006233336221438224,0.8418619132336275,0.8240198320076789,1.0974900254312856,recorded,factual,0.7906109949082621,1.1067909694277522,0.7998702541675214,0.8970434929798972,0.016147167943319166,324.0,0.8482218156626196,0.8302531630536656
0.0,kill_goblin,0.002855902777777778,1.5249444009705928,0.9830929433608314,1.5249444009705928,strong,paired_recorded,0.0078125,20.0,0.029439484126984126,0.055983143253125006,0.02630828373015873,-0.011645216934959448,1.6214541558708464,1.533587030333186,0.7908504522035993,recorded,counterfactual,nan,1.6977358342585744,1.5477880873288241,1.6363732916386295,0.022843686358231335,1260.0,1.6250717677294262,1.545232243197305
1.0,bury_bones,0.002098587866108786,1.5599080704002295,0.94032599081838,1.5599080704002295,strong,paired_recorded,0.0078125,20.0,0.07551810930962342,0.08522374037171018,0.06959335774058577,-0.013514897071514825,1.7581381078295129,1.5659942748531637,0.7905413298926094,recorded,counterfactual,nan,1.8795827331552517,1.638212715245784,1.780675502980325,0.07830464484555451,956.0,1.7653773881526174,1.5795091774049663
2.0,chop_logs,0.00285132137345679,0.7383950655835956,0.9648772288045793,0.7383950655835956,strong,paired_recorded,0.0078125,20.0,0.032389322916666664,0.0538542406545315,0.038471739969135804,-0.013410103555487033,0.8557177046198904,0.9201754487958955,1.0974900254312856,recorded,counterfactual,nan,1.0953720209246782,0.7658758266132834,0.8754647302468684,0.02748076102968774,1296.0,0.8625956762720037,0.9335855507740268
0.0,kill_goblin,0.02889851485148515,1.9547084602485039,0.968967844386041,1.9547084602485039,weak,all,0.02889851485148515,1.0,0.04081064356435644,0.04410649557679549,0.03844368811881188,-0.0005439106024580426,2.052814990223044,1.8726271095842417,0.8799194033783261,actor,factual,nan,2.1309104132309526,1.998814955772678,2.082360705570767,0.04410649552417409,505.0,2.050203238619436,1.8731710167214422
1.0,bury_bones,0.026216947115384616,2.128696445964282,0.9789564210173892,2.128696445964282,weak,all,0.026216947115384616,1.0,0.03511868990384615,0.03981034038052157,0.034574068509615384,-0.0066932012000156995,2.252324803517415,1.8194954065749278,0.8000827936025766,actor,factual,nan,2.356937037081204,2.168506786269954,2.293433687883417,0.039810340305671606,416.0,2.2570660561323166,1.8261886092905815
2.0,chop_logs,0.0421905517578125,1.3521725573601158,0.9783671689702443,1.3521725573601158,weak,all,0.0421905517578125,1.0,0.0228424072265625,0.023808982598537125,0.02874755859375,-0.01239564009665628,1.4004151404369622,1.343874462414533,1.0139170587062836,actor,factual,nan,1.4996434222167698,1.375981539772148,1.434892407469952,0.023808982412032335,512.0,1.4149086424149573,1.356270105810836
0.0,kill_goblin,0.030681466584158417,1.9332008631358757,0.977184359484287,1.9332008631358757,weak,all,0.030681466584158417,1.0,0.02908802599009901,0.03129214867659169,0.0311146349009901,-0.002954080041571714,2.0124964510450267,1.8024788967453607,0.8772923611178256,actor,counterfactual,nan,2.09834952338121,1.9644930118302395,2.050525583250041,0.03129214869436385,2020.0,2.0114951451226037,1.8054329784789889
1.0,bury_bones,0.026630108173076924,2.1616918942185284,0.9864428741656047,2.1616918942185284,weak,all,0.026630108173076924,1.0,0.02099609375,0.027157516549049514,0.018352801983173076,-0.006759102827345487,2.2437502923779764,1.7605313951722705,0.8011452693205613,actor,counterfactual,nan,2.365471647479633,2.188849410825589,2.3009740614572154,0.027157516607060003,1664.0,2.2479446544670143,1.7672904941181724
2.0,chop_logs,0.04027557373046875,1.3613665913208903,0.9676832399609978,1.3613665913208903,weak,all,0.04027557373046875,1.0,0.032581329345703125,0.03373560497197085,0.041839599609375,-0.013637794017540728,1.436348536692094,1.4053839124972,1.0133952498435974,actor,counterfactual,nan,1.5457892736895669,1.3951021961263543,1.465074257533799,0.03373560480546403,2048.0,1.4514490666333586,1.4190217084251344
0.0,kill_goblin,0.024071782178217822,1.9970097809134648,0.9668136453830972,1.9970097809134648,weak,all,0.02889851485148515,3.0,0.04308477722772277,0.05772451034481945,0.039402846534653466,-0.0005439106024580426,2.1239521975564486,1.8726271095842417,0.8602863864143296,actor,factual,nan,2.196975843566609,2.0454374678989313,2.140004217327885,0.04842768698546632,505.0,2.1204618890686793,1.8731710167214422
1.0,bury_bones,0.022341997195512817,2.173359401505329,0.9789234961822751,2.173359401505329,weak,all,0.026216947115384616,3.0,0.03560697115384615,0.04089342411182694,0.03470552884615385,-0.0066932012000156995,2.3216363925200243,1.8194954065749278,0.8136122050480201,actor,factual,nan,2.430358898039242,2.21390297059197,2.35132586335634,0.04054356908664126,416.0,2.3230753019452095,1.8261886092905815
2.0,chop_logs,0.033905029296875,1.3709939729257306,0.9766619439285493,1.3709939729257306,weak,all,0.0421905517578125,3.0,0.0245513916015625,0.02687427691253515,0.0305938720703125,-0.01239564009665628,1.4345348998904228,1.343874462414533,1.0372898764326237,actor,factual,nan,1.5952322164246762,1.3969690487568758,1.4721105929374783,0.02597507583114535,512.0,1.4506579947192222,1.356270105810836
0.0,kill_goblin,0.025292646452145212,1.983931392453058,0.9757227646965824,1.983931392453058,weak,all,0.030681466584158417,3.0,0.030646658415841584,0.0407214473141997,0.03220529084158416,-0.002954080041571714,2.090429152238487,1.8024788967453607,0.8592200573718194,actor,counterfactual,nan,2.1693913406880916,2.018219585877293,2.1119128479550797,0.03428819342423521,2020.0,2.0878640346597916,1.8054329784789889
1.0,bury_bones,0.02278332832532051,2.217036822401611,0.9861140050439201,2.217036822401611,weak,all,0.026630108173076924,3.0,0.021958571213942308,0.02901252387751936,0.018568772536057692,-0.006759102827345487,2.3235920710632434,1.7605313951722705,0.8142749621138836,actor,counterfactual,nan,2.4441297555944077,2.245622957617329,2.366569125701571,0.02858613521571813,1664.0,2.323847727205318,1.7672904941181724
2.0,chop_logs,0.03259531656901042,1.3629450526203601,0.9634157367787112,1.3629450526203601,weak,all,0.04027557373046875,3.0,0.0365142822265625,0.040658350090438625,0.04578399658203125,-0.013637794017540728,1.4682663087151013,1.4053839124972,1.0369228175550234,actor,counterfactual,nan,1.6259242113405479,1.4008116953080063,1.4865618984631765,0.03786664268764618,2048.0,1.4849080169806257,1.4190217084251344
0.0,kill_goblin,0.01766450082508251,2.002461976993005,0.9654438333694565,2.002461976993005,weak,all,0.02889851485148515,6.0,0.04554455445544554,0.06242030785310403,0.04003712871287129,-0.0005439106024580426,2.1489487886428833,1.8726271095842417,0.8474596276141629,actor,factual,nan,2.2321403600175573,2.053659779413222,2.15850024755702,0.051197802420217244,505.0,2.1453676183625023,1.8731710167214422
1.0,bury_bones,0.016197791466346152,2.180009223857425,0.9788164136241714,2.180009223857425,weak,all,0.026216947115384616,6.0,0.03586989182692308,0.04146660373144988,0.03470552884615385,-0.0066932012000156995,2.34996036784007,1.8194954065749278,0.8200931309077603,actor,factual,nan,2.4651573708948695,2.2209579614991677,2.3749432523064065,0.04094873764174246,416.0,2.3497573664555182,1.8261886092905815
2.0,chop_logs,0.024716695149739586,1.3725161496724545,0.9764466411448736,1.3725161496724545,weak,all,0.0421905517578125,6.0,0.0246734619140625,0.027210048701797926,0.0306549072265625,-0.01239564009665628,1.4472208563238382,1.343874462414533,1.0515895530115813,actor,factual,nan,1.6369348219645734,1.3987171180168332,1.4831334217281347,0.026200968344378812,512.0,1.4641980342566967,1.356270105810836
0.0,kill_goblin,0.018328434405940595,1.990425808021061,0.9744439227307965,1.990425808021061,weak,all,0.030681466584158417,6.0,0.032924659653465346,0.04438147980290681,0.03319152227722772,-0.002954080041571714,2.1165014416274457,1.8024788967453607,0.8474040420338659,actor,counterfactual,nan,2.204265080942592,2.0270286279855534,2.1311517053529876,0.03660281996449194,2020.0,2.1135590076446533,1.8054329784789889
1.0,bury_bones,0.016540527343749997,2.2244561469191986,0.9857820518063769,2.2244561469191986,weak,all,0.026630108173076924,6.0,0.02253136268028846,0.030321792676188623,0.01860633263221154,-0.006759102827345487,2.3518199211416335,1.7605313951722705,0.8205612705518993,actor,counterfactual,nan,2.4825299459862884,2.2539369947695596,2.3915243559935844,0.029480847850360783,1664.0,2.3502427573100877,1.7672904941181724
2.0,chop_logs,0.02365684509277344,1.3513148081466713,0.9626228460696784,1.3513148081466713,weak,all,0.04027557373046875,6.0,0.03697967529296875,0.041735976149768934,0.0461578369140625,-0.013637794017540728,1.4799414108274505,1.4053839124972,1.0509800438885577,actor,counterfactual,nan,1.649230726769634,1.389784536648797,1.4859797328289495,0.038469728502125954,2048.0,1.4976413511903957,1.4190217084251344
0.0,kill_goblin,0.011013820132013201,1.9942491173178554,0.9604193594315814,1.9942491173178554,weak,all,0.02889851485148515,15.0,0.056884282178217824,0.08969305301040084,0.04334777227722772,-0.0005439106024580426,2.188714874616944,1.8726271095842417,0.8440811451118772,actor,factual,nan,2.295773047160113,2.0568490615928443,2.184763049483513,0.06259994427498887,505.0,2.185307969905362,1.8731710167214422
1.0,bury_bones,0.010227614182692309,2.1793151606920738,0.9754578985697324,2.1793151606920738,weak,all,0.026216947115384616,15.0,0.045297475961538464,0.05912584699070403,0.035963792067307696,-0.0066932012000156995,2.415830770077614,1.8194954065749278,0.817366526533778,actor,factual,nan,2.548209230521869,2.228577465867766,2.417177477724668,0.04926230517569229,416.0,2.416840243224914,1.8261886092905815
2.0,chop_logs,0.016070556640625,1.3653250748552628,0.9761974993246649,1.3653250748552628,weak,all,0.0421905517578125,15.0,0.0247650146484375,0.027508347665386658,0.0306854248046875,-0.01239564009665628,1.4605578028131276,1.343874462414533,1.0706364390207455,actor,factual,nan,1.6802288718248874,1.3916753720565551,1.4924806376492157,0.02635029720129235,512.0,1.4781302195042372,1.356270105810836
0.0,kill_goblin,0.011308013613861386,1.9840277377397888,0.9698511512415591,1.9840277377397888,weak,all,0.030681466584158417,15.0,0.04351794554455445,0.06975520916120546,0.037519337871287126,-0.002954080041571714,2.158596130290834,1.8024788967453607,0.8444575204117464,actor,counterfactual,nan,2.2665725476964136,2.0304169439963675,2.1564868576330958,0.04638920625657878,2020.0,2.155494510891414,1.8054329784789889
1.0,bury_bones,0.010478640825320514,2.22746171966142,0.9824169377645935,2.22746171966142,weak,all,0.026630108173076924,15.0,0.03175706129807692,0.04847430650224829,0.019681490384615384,-0.006759102827345487,2.416538785140102,1.7605313951722705,0.8175822157914249,actor,counterfactual,nan,2.572167063955232,2.265572939814965,2.439086700594851,0.03811122015354472,1664.0,2.4162157801911235,1.7672904941181724
2.0,chop_logs,0.015628560384114584,1.322439439255514,0.9617248214722944,1.322439439255514,weak,all,0.04027557373046875,15.0,0.037441253662109375,0.04304895020357012,0.046421051025390625,-0.013637794017540728,1.4936210794840008,1.4053839124972,1.0696630320162512,actor,counterfactual,nan,1.6672179164502645,1.3615340039821797,1.4745991868924402,0.03909456472666547,2048.0,1.5127718757139519,1.4190217084251344
0.0,kill_goblin,0.009308477722772279,1.9867932210576924,0.9582534165089776,1.9867932210576924,weak,all,0.02889851485148515,20.0,0.06284034653465347,0.11198805082647519,0.04599319306930693,-0.0005439106024580426,2.2006911846670776,1.8726271095842417,0.8440494357949436,actor,factual,nan,2.3138423373153985,2.0539922495421714,2.1872491107806677,0.06719902848447938,505.0,2.197773296290105,1.8731710167214422
1.0,bury_bones,0.008807842548076924,2.1749901415585,0.9728039903205856,2.1749901415585,weak,all,0.026216947115384616,20.0,0.053091195913461536,0.08084216746618283,0.037353515625,-0.0066932012000156995,2.450859917471042,1.8194954065749278,0.816992947115348,actor,factual,nan,2.577646770613406,2.2307839210886753,2.4329710253729164,0.05579377953017518,416.0,2.4514046781338177,1.8261886092905815
2.0,chop_logs,0.014006042480468748,1.3618190937123718,0.9760816363025213,1.3618190937123718,weak,all,0.0421905517578125,20.0,0.02490234375,0.027776366554111413,0.0307159423828125,-0.01239564009665628,1.464598597260192,1.343874462414533,1.073793155956082,actor,factual,nan,1.6893698762314162,1.3882679931989785,1.4929149924010294,0.02644889948660664,512.0,1.4822082864120603,1.356270105810836
0.0,kill_goblin,0.009565284653465346,1.976879101440733,0.9678426674664428,1.976879101440733,weak,all,0.030681466584158417,20.0,0.04914526608910891,0.09178776326829217,0.04057858910891089,-0.002954080041571714,2.1707298056914075,1.8024788967453607,0.844667662016236,actor,counterfactual,nan,2.2834328020171197,2.027350526906201,2.1583270185124532,0.05047142546546836,2020.0,2.1680446349158147,1.8054329784789889
1.0,bury_bones,0.009001042292668269,2.2259726238268165,0.9798537654291124,2.2259726238268165,weak,all,0.026630108173076924,20.0,0.03939115084134615,0.0693018099989402,0.020827073317307692,-0.006759102827345487,2.451381428597065,1.7605313951722705,0.8170902295969427,actor,counterfactual,nan,2.6067080264114724,2.2706774366211486,2.4595648914199226,0.04470481279433215,1664.0,2.4504134874934187,1.7672904941181724
2.0,chop_logs,0.01362018585205078,1.311614185495675,0.9613578564934873,1.311614185495675,weak,all,0.04027557373046875,20.0,0.037807464599609375,0.04409854263321953,0.04666900634765625,-0.013637794017540728,1.4983115947106853,1.4053839124972,1.0729913630930241,actor,counterfactual,nan,1.6677942851195708,1.3510317671262941,1.4677753667585418,0.039417581630619015,2048.0,1.5177306022960693,1.4190217084251344
0.0,kill_goblin,0.02889851485148515,1.9547084602485039,0.968967844386041,1.9547084602485039,weak,paired_recorded,0.02889851485148515,1.0,0.04081064356435644,0.04410649557679549,0.03844368811881188,-0.0005439106024580426,2.052814990223044,1.8726271095842417,0.8799194033783261,actor,factual,nan,2.1309104132309526,1.998814955772678,2.082360705570767,0.04410649552417409,505.0,2.050203238619436,1.8731710167214422
1.0,bury_bones,0.026216947115384616,2.128696445964282,0.9789564210173892,2.128696445964282,weak,paired_recorded,0.026216947115384616,1.0,0.03511868990384615,0.03981034038052157,0.034574068509615384,-0.0066932012000156995,2.252324803517415,1.8194954065749278,0.8000827936025766,actor,factual,nan,2.356937037081204,2.168506786269954,2.293433687883417,0.039810340305671606,416.0,2.2570660561323166,1.8261886092905815
2.0,chop_logs,0.0421905517578125,1.3521725573601158,0.9783671689702443,1.3521725573601158,weak,paired_recorded,0.0421905517578125,1.0,0.0228424072265625,0.023808982598537125,0.02874755859375,-0.01239564009665628,1.4004151404369622,1.343874462414533,1.0139170587062836,actor,factual,nan,1.4996434222167698,1.375981539772148,1.434892407469952,0.023808982412032335,512.0,1.4149086424149573,1.356270105810836
0.0,kill_goblin,0.030681466584158417,1.9332008631358757,0.977184359484287,1.9332008631358757,weak,paired_recorded,0.030681466584158417,1.0,0.02908802599009901,0.03129214867659169,0.0311146349009901,-0.002954080041571714,2.0124964510450267,1.8024788967453607,0.8772923611178256,actor,counterfactual,nan,2.09834952338121,1.9644930118302395,2.050525583250041,0.03129214869436385,2020.0,2.0114951451226037,1.8054329784789889
1.0,bury_bones,0.026630108173076924,2.1616918942185284,0.9864428741656047,2.1616918942185284,weak,paired_recorded,0.026630108173076924,1.0,0.02099609375,0.027157516549049514,0.018352801983173076,-0.006759102827345487,2.2437502923779764,1.7605313951722705,0.8011452693205613,actor,counterfactual,nan,2.365471647479633,2.188849410825589,2.3009740614572154,0.027157516607060003,1664.0,2.2479446544670143,1.7672904941181724
2.0,chop_logs,0.04027557373046875,1.3613665913208903,0.9676832399609978,1.3613665913208903,weak,paired_recorded,0.04027557373046875,1.0,0.032581329345703125,0.03373560497197085,0.041839599609375,-0.013637794017540728,1.436348536692094,1.4053839124972,1.0133952498435974,actor,counterfactual,nan,1.5457892736895669,1.3951021961263543,1.465074257533799,0.03373560480546403,2048.0,1.4514490666333586,1.4190217084251344
0.0,kill_goblin,0.024462544326241138,2.104567686943504,0.998361554778385,2.104567686943504,weak,paired_recorded,0.02908909574468085,3.0,0.0016206781914893617,0.0036990730138344555,0.0007272273936170212,-0.00024373534858781605,2.130379102331527,1.9189526245315025,0.887507863184239,actor,factual,nan,2.220756498871149,2.1080359268375353,2.1773256678688697,0.0034682398940311383,376.0,2.126592841871241,1.9191963542649086
1.0,bury_bones,0.023759469696969696,2.1856343887978498,0.9850203789877229,2.1856343887978498,weak,paired_recorded,0.026732954545454546,3.0,0.024289772727272726,0.029262891463276302,0.023039772727272728,-0.0037753636051308026,2.2948955761302603,1.909343880740079,0.82325979644602,actor,factual,nan,2.4290382418081764,2.2146130986766317,2.343565573539058,0.028978709878781775,275.0,2.296471937352961,1.9131192437085238
2.0,chop_logs,0.03416693864229765,1.4249293480872376,0.9990850584989237,1.4249293480872376,weak,paired_recorded,0.042468994778067884,3.0,0.0007343342036553525,0.0013643169645128242,0.0005711488250652742,-0.013277825714616645,1.4398326637228227,1.356478392299722,1.0540801338053871,actor,factual,nan,1.6409227162763957,1.4261727059171052,1.489947546128683,0.0012433578298672668,383.0,1.4560776061862317,1.3697562205262346
0.0,kill_goblin,0.02575597019060284,2.0729159631855993,0.9990602324469927,2.0729159631855993,weak,paired_recorded,0.03113052692819149,3.0,0.0011947307180851063,0.002149820646427732,0.0004051695478723404,-0.0032310064577378648,2.0953912470251956,1.839748648569939,0.8860058948952467,actor,counterfactual,nan,2.1956862800311754,2.0749015009352347,2.1476443453132723,0.001985537749635392,1504.0,2.0926707069924535,1.842979656334253
1.0,bury_bones,0.02427793560606061,2.220796637255024,0.9912911809547482,2.220796637255024,weak,paired_recorded,0.027485795454545454,3.0,0.01291903409090909,0.019203220812170678,0.010703125,-0.004731303002177314,2.2968770321932706,1.8374463321945884,0.8239859842983159,actor,counterfactual,nan,2.441413727531258,2.2397524801928532,2.358307565060901,0.018955842937829787,1100.0,2.2972480512749067,1.8421776334805922
2.0,chop_logs,0.03292774967362924,1.4373011476461486,0.9973750767815157,1.4373011476461486,weak,paired_recorded,0.040444476174934726,3.0,0.0024987761096605743,0.003897986068419489,0.0026007669712793734,-0.014639723532913403,1.4739549400445375,1.428645171244524,1.0536765581478338,actor,counterfactual,nan,1.677902408974179,1.4407406644864156,1.5126144308388487,0.003439516840267028,1532.0,1.4907427812213998,1.4432848971288448
0.0,kill_goblin,0.01764927709471767,2.110450841636728,0.9972999223969092,2.110450841636728,weak,paired_recorded,0.029649077868852458,6.0,0.003927595628415301,0.006816497534560529,0.0010032445355191257,-7.830489976484267e-05,2.1536728716938875,1.9300007722416863,0.8625905668474937,actor,factual,nan,2.2584218664294435,2.1163693476581242,2.19691511981363,0.0059185060213963695,366.0,2.1498460929250456,1.930079071248164
1.0,bury_bones,0.017052283653846152,2.156549873722311,0.9842467281702805,2.156549873722311,weak,paired_recorded,0.027403846153846154,6.0,0.025811298076923075,0.0308757911122401,0.023768028846153845,-0.0038206805761616964,2.285022167976086,1.936219720198558,0.828859181702137,actor,factual,nan,2.4285972082231946,2.186993109176689,2.3288906970480494,0.030443235454378863,260.0,2.2871438228167023,1.9400404036045074
2.0,chop_logs,0.024931975593667548,1.4290286273247175,0.9989971453141725,1.4290286273247175,weak,paired_recorded,0.04256678759894459,6.0,0.0007626978891820581,0.0015146716704300543,0.0006184036939313985,-0.013350190238481618,1.454975771086197,1.357438836059973,1.0590037176665656,actor,factual,nan,1.691848643978934,1.4303893760765818,1.5049477388949364,0.0013607487518641798,379.0,1.4721630610388,1.3707890284092885
0.0,kill_goblin,0.018361687443078326,2.079938138926991,0.9980512253167767,2.079938138926991,weak,paired_recorded,0.031740949453551916,6.0,0.0033352544398907104,0.004937191440537687,0.0010085809426229509,-0.003137178016734905,2.120084001718323,1.8500895803091957,0.862520904326048,actor,counterfactual,nan,2.2335215816295713,2.084061907348518,2.167672330142411,0.004123768421526796,1464.0,2.116973558898832,1.853226760697495
1.0,bury_bones,0.017451672676282053,2.19497637000453,0.9908642477580227,2.19497637000453,weak,paired_recorded,0.028185096153846154,6.0,0.01376953125,0.020217057909819754,0.010817307692307692,-0.004791989814167699,2.2874399036169053,1.8661977330079444,0.8293430897478874,actor,counterfactual,nan,2.4444664830227785,2.214771786447645,2.3470905754940183,0.019795416443115242,1040.0,2.288216218352318,1.8709897209818547
